output_csv,sequence_length,count,sequence_ids
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_abtab.csv,2,5,"24,28,34,38,39"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_abtab.csv,4,10,"1,13,18,19,20,21,22,23,40,41"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_abtab.csv,5,10,"0,2,4,10,14,15,16,27,32,37"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_abtab.csv,6,16,"3,5,6,7,9,11,12,17,25,26,30,31,33,36,42,43"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_abtab.csv,7,1,29
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_abtab.csv,10,1,35
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_abtab.csv,13,1,8
output/5256_05_inviolata_integra_desprez-3/fourstep/5256_05_inviolata_integra_desprez-3_tab_abtab_fourstep.csv,4,5,"1,19,20,21,41"
output/5256_05_inviolata_integra_desprez-3/fourstep/5256_05_inviolata_integra_desprez-3_tab_abtab_non_chord.csv,2,5,"24,28,34,38,39"
output/5256_05_inviolata_integra_desprez-3/fourstep/5256_05_inviolata_integra_desprez-3_tab_abtab_non_chord.csv,4,6,"18,19,20,21,40,41"
output/5256_05_inviolata_integra_desprez-3/fourstep/5256_05_inviolata_integra_desprez-3_tab_abtab_non_chord.csv,5,6,"0,2,10,14,15,37"
output/5256_05_inviolata_integra_desprez-3/fourstep/5256_05_inviolata_integra_desprez-3_tab_abtab_non_chord.csv,6,14,"3,5,6,7,9,11,12,17,25,26,31,33,42,43"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_raw.csv,4,10,"1,13,19,20,21,22,23,24,42,43"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_raw.csv,5,10,"0,2,4,10,14,15,16,29,33,38"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_raw.csv,6,17,"3,5,6,7,9,11,12,17,25,28,31,32,34,37,39,44,45"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_raw.csv,7,4,"18,30,35,40"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_raw.csv,8,1,26
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_raw.csv,9,2,"27,41"
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_raw.csv,10,1,36
output/5256_05_inviolata_integra_desprez-3/5256_05_inviolata_integra_desprez-3_tab_raw.csv,13,1,8
output/5256_05_inviolata_integra_desprez-3/fourstep/5256_05_inviolata_integra_desprez-3_tab_raw_fourstep.csv,4,5,"1,20,21,22,43"
output/5256_05_inviolata_integra_desprez-3/fourstep/5256_05_inviolata_integra_desprez-3_tab_raw_non_chord.csv,4,6,"19,20,21,22,42,43"
output/5256_05_inviolata_integra_desprez-3/fourstep/5256_05_inviolata_integra_desprez-3_tab_raw_non_chord.csv,5,6,"0,2,10,14,15,38"
output/5256_05_inviolata_integra_desprez-3/fourstep/5256_05_inviolata_integra_desprez-3_tab_raw_non_chord.csv,6,14,"3,5,6,7,9,11,12,17,25,28,32,34,44,45"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-3.csv,4,3,"1,2,3"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-3.csv,6,1,4
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-3.csv,7,1,5
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-3.csv,11,1,0
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-3_fourstep.csv,4,2,"1,2"
output/5256_05_inviolata_integra_desprez-3/voices/5256_05_inviolata_integra_desprez-3_voice-2.csv,3,2,"3,5"
