note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
85;64;1/4;45/4;52;2;ornamentation;0;2;True;[non_monotonic]
86;65;1/8;23/2;53;2;ornamentation;0;2;False;[non_monotonic]
87;64;1/8;93/8;54;2;ornamentation;0;2;False;[non_monotonic]
88;62;1/8;47/4;55;2;ornamentation;0;2;False;[non_monotonic]
89;64;1/8;95/8;56;2;ornamentation;0;2;False;[non_monotonic]
90;53;1/4;12;57;3;match;3;2;True;[non_monotonic]
93;65;1/4;12;57;2;match;2;2;True;[non_monotonic]
91;57;1/4;12;57;1;match;1;2;True;[non_monotonic]
92;60;1/4;12;57;0;adaptation;0;2;True;[non_monotonic]
220;60;1/4;117/4;130;1;ornamentation;0;6;True;[monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_0_chords]
221;62;1/8;59/2;131;1;match;1;6;False;[monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_0_chords]
222;74;1/8;59/2;131;0;match;0;6;False;[monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_0_chords]
223;64;1/8;237/8;132;2;ornamentation;0;6;False;[monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_0_chords]
224;65;1/8;119/4;133;2;ornamentation;0;6;False;[monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_0_chords]
225;67;1/8;239/8;134;2;ornamentation;0;6;False;[monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_0_chords]
226;50;1/4;30;135;4;match;3;6;True;[monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_0_chords]
228;65;1/4;30;135;2;repetition;2;6;True;[monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_0_chords]
227;62;1/4;30;135;1;match;1;6;True;[monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_0_chords]
229;69;1/4;30;135;0;match;0;6;True;[monotonic_perfect_fifth_1_0_chords, monotonic_perfect_fifth_0_0_chords]
259;72;1/8;269/8;155;0;ornamentation;0;9;True;[monotonic_perfect_fifth_0_0]
260;74;1/16;135/4;156;0;ornamentation;0;9;False;[monotonic_perfect_fifth_0_0]
261;72;1/16;541/16;157;0;ornamentation;0;9;False;[monotonic_perfect_fifth_0_0]
262;70;1/16;271/8;158;0;ornamentation;0;9;False;[monotonic_perfect_fifth_0_0]
263;69;1/16;543/16;159;0;ornamentation;0;9;False;[monotonic_perfect_fifth_0_0]
264;48;1/4;34;160;4;match;3;9;True;[monotonic_perfect_fifth_0_0]
