note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
954;67;1/16;477/8;582;0;ornamentation;0;123;False;43;[non_monotonic]
955;69;1/16;955/16;583;0;ornamentation;0;123;False;43;[non_monotonic]
956;70;1/16;239/4;584;0;ornamentation;0;123;False;43;[non_monotonic]
957;69;1/16;957/16;585;0;ornamentation;0;123;False;43;[non_monotonic]
958;70;1/32;479/8;586;0;ornamentation;0;123;True;43;[non_monotonic]
957;69;1/16;957/16;585;0;ornamentation;0;124;True;44;[non_monotonic]
958;70;1/32;479/8;586;0;ornamentation;0;124;False;44;[non_monotonic]
959;69;1/32;1917/32;587;0;ornamentation;0;124;False;44;[non_monotonic]
960;67;1/32;959/16;588;0;ornamentation;0;124;False;44;[non_monotonic]
961;69;1/32;1919/32;589;0;ornamentation;0;124;False;44;[non_monotonic]
965;67;1/4;60;590;0;match;0;124;True;44;[non_monotonic]
1124;69;1/8;137/2;670;0;match;0;137;True;57;[monotonic_perfect_fifth_0_0]
1125;65;1/16;549/8;671;0;ornamentation;0;137;False;57;[monotonic_perfect_fifth_0_0]
1126;67;1/16;1099/16;672;0;ornamentation;0;137;False;57;[monotonic_perfect_fifth_0_0]
1127;69;1/16;275/4;673;0;repetition;0;137;False;57;[monotonic_perfect_fifth_0_0]
1128;70;1/16;1101/16;674;0;ornamentation;0;137;False;57;[monotonic_perfect_fifth_0_0]
1132;72;1/8;551/8;675;0;repetition;0;137;True;57;[monotonic_perfect_fifth_0_0]
1150;62;1/16;1117/16;684;0;ornamentation;0;140;True;60;[non_monotonic]
1151;64;1/32;559/8;685;0;ornamentation;0;140;False;60;[non_monotonic]
1152;62;1/32;2237/32;686;0;ornamentation;0;140;False;60;[non_monotonic]
1153;64;1/32;1119/16;687;0;ornamentation;0;140;False;60;[non_monotonic]
1154;66;1/32;2239/32;688;0;ornamentation;0;140;False;60;[non_monotonic]
1158;67;1/4;70;689;0;match;0;140;True;60;[non_monotonic]
