output_csv,sequence_length,count,sequence_ids
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,2,10,"6,13,26,35,37,38,44,46,53,54"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,4,19,"0,1,7,8,9,14,20,22,23,28,30,33,36,39,41,43,47,50,56"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,5,2,"10,17"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,6,13,"3,4,11,12,16,19,24,25,29,31,40,49,51"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,8,1,48
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,10,3,"34,42,55"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,11,1,52
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,12,1,32
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,13,1,21
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,14,4,"5,15,18,45"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,18,1,2
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab.csv,22,1,27
output/5694_03_motet_praeter_rerum_seriem_josquin-1/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab_fourstep.csv,4,17,"0,1,7,8,9,14,20,23,28,30,33,36,39,41,43,47,56"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab_non_chord.csv,2,3,"37,38,53"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab_non_chord.csv,4,9,"7,20,22,23,30,33,36,39,56"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab_non_chord.csv,6,4,"3,4,11,12"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_abtab_non_chord.csv,14,3,"5,18,45"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_raw.csv,4,12,"3,6,8,9,10,11,12,13,14,15,16,19"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_raw.csv,6,4,"0,1,4,5"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_raw.csv,8,1,18
output/5694_03_motet_praeter_rerum_seriem_josquin-1/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_raw.csv,14,3,"2,7,17"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_raw_fourstep.csv,4,11,"3,6,8,10,11,12,13,14,15,16,19"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_raw_non_chord.csv,4,9,"3,8,9,10,12,13,14,15,19"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_raw_non_chord.csv,6,4,"0,1,4,5"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-1_tab_raw_non_chord.csv,14,3,"2,7,17"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-4.csv,3,1,1
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-4.csv,7,1,0
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-3.csv,4,6,"2,4,5,6,7,8"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-3.csv,6,2,"0,1"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-3.csv,11,1,3
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-3_fourstep.csv,4,5,"2,5,6,7,8"
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-5.csv,3,1,3
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-5.csv,4,1,1
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-5.csv,6,1,2
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-5.csv,7,1,0
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-5_fourstep.csv,4,1,1
output/5694_03_motet_praeter_rerum_seriem_josquin-1/voices/5694_03_motet_praeter_rerum_seriem_josquin-1_voice-2.csv,3,1,2
