note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
43;67;1/4;11/2;35;0;match;0;0;True;[non_monotonic]
44;67;1/16;23/4;36;0;ornamentation;0;0;False;[non_monotonic]
45;65;1/16;93/16;37;0;ornamentation;0;0;False;[non_monotonic]
46;67;1/16;47/8;38;0;ornamentation;0;0;False;[non_monotonic]
47;69;1/16;95/16;39;0;ornamentation;0;0;False;[non_monotonic]
50;70;1/4;6;40;0;match;0;0;True;[non_monotonic]
188;66;1/8;141/8;115;0;ornamentation;0;6;True;[non_monotonic]
189;67;1/16;71/4;116;0;repetition;0;6;False;[non_monotonic]
190;66;1/16;285/16;117;0;ornamentation;0;6;False;[non_monotonic]
191;64;1/16;143/8;118;0;ornamentation;0;6;False;[non_monotonic]
192;66;1/16;287/16;119;0;ornamentation;0;6;False;[non_monotonic]
195;67;1/4;18;120;0;match;0;6;True;[non_monotonic]
255;67;1/8;187/8;151;0;match;0;8;True;[non_monotonic]
258;69;1/16;47/2;152;0;match;0;8;False;[non_monotonic]
259;67;1/16;377/16;153;0;ornamentation;0;8;False;[non_monotonic]
260;69;1/16;189/8;154;0;repetition;0;8;False;[non_monotonic]
261;70;1/16;379/16;155;0;ornamentation;0;8;False;[non_monotonic]
262;69;1/8;95/4;156;0;adaptation;0;8;True;[non_monotonic]
515;70;1/4;47;339;0;match;0;18;True;[non_monotonic]
526;69;1/16;193/4;345;0;adaptation;0;18;False;[non_monotonic]
527;67;1/16;773/16;346;0;ornamentation;0;18;False;[non_monotonic]
528;65;1/16;387/8;347;0;ornamentation;0;18;False;[non_monotonic]
529;67;1/16;775/16;348;0;ornamentation;0;18;False;[non_monotonic]
532;69;1/4;97/2;349;0;match;0;18;True;[non_monotonic]
