note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
339;56;1/8;181/8;237;2;ornamentation;0;2;True;[non_monotonic]
340;57;1/16;91/4;238;2;ornamentation;0;2;False;[non_monotonic]
341;56;1/16;365/16;239;2;ornamentation;0;2;False;[non_monotonic]
342;55;1/16;183/8;240;2;ornamentation;0;2;False;[non_monotonic]
343;56;1/16;367/16;241;2;ornamentation;0;2;False;[non_monotonic]
345;57;1/2;23;242;2;match;0;2;True;[non_monotonic]
416;59;1/4;59/2;289;2;match;1;3;True;[non_monotonic]
419;60;1/16;119/4;290;2;match;0;3;False;[non_monotonic]
420;59;1/16;477/16;291;2;ornamentation;0;3;False;[non_monotonic]
421;60;1/16;239/8;292;2;ornamentation;0;3;False;[non_monotonic]
422;62;1/16;479/16;293;2;ornamentation;0;3;False;[non_monotonic]
423;60;1/8;30;294;2;ornamentation;0;3;True;[non_monotonic]
