note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
78;64;1/8;23/4;53;2;repetition;1;2;True;[non_monotonic]
79;65;1/32;47/8;54;2;ornamentation;0;2;False;[non_monotonic]
80;64;1/32;189/32;55;2;ornamentation;0;2;False;[non_monotonic]
81;62;1/32;95/16;56;2;ornamentation;0;2;False;[non_monotonic]
82;64;1/32;191/32;57;2;ornamentation;0;2;False;[non_monotonic]
85;65;1/8;6;58;2;match;1;2;True;[non_monotonic]
91;67;1/16;103/16;64;2;ornamentation;0;4;True;[monotonic]
94;65;1/8;13/2;65;2;repetition;0;4;False;[monotonic]
95;64;1/8;53/8;66;2;ornamentation;0;4;False;[monotonic]
96;62;1/8;27/4;67;2;adaptation;0;4;False;[monotonic]
98;60;1/8;55/8;68;2;adaptation;1;4;False;[monotonic]
102;65;1/4;7;69;2;repetition;1;4;True;[monotonic]
713;55;1/4;46;405;2;match;1;15;True;[monotonic_perfect_fifth_0_0]
716;48;1/16;185/4;406;2;ornamentation;0;15;False;[monotonic_perfect_fifth_0_0]
717;50;1/16;741/16;407;2;ornamentation;0;15;False;[monotonic_perfect_fifth_0_0]
718;52;1/16;371/8;408;2;ornamentation;0;15;False;[monotonic_perfect_fifth_0_0]
719;53;1/16;743/16;409;2;ornamentation;0;15;False;[monotonic_perfect_fifth_0_0]
721;55;1/4;93/2;410;2;repetition;0;15;True;[monotonic_perfect_fifth_0_0]
