note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
703,69,1/4,102,346,0,adaptation,0,4,True,0
707,67,1/8,821/8,350,0,ornamentation,0,4,False,0
708,69,1/8,411/4,351,0,adaptation,0,4,False,0
709,70,1/8,823/8,352,0,ornamentation,0,4,False,0
714,69,1/8,103,353,0,adaptation,0,4,False,0
725,74,1/2,104,361,0,match,0,4,True,0
881,64,1/2,128,421,0,match,0,5,True,1
885,66,1/8,1029/8,423,0,ornamentation,0,5,False,1
886,67,1/8,515/4,424,0,ornamentation,0,5,False,1
887,66,1/8,1031/8,425,0,ornamentation,0,5,False,1
888,67,1/8,129,426,0,adaptation,0,5,False,1
889,66,1/8,1033/8,427,0,ornamentation,0,5,False,1
890,64,1/8,517/4,428,0,ornamentation,0,5,False,1
891,66,1/8,1035/8,429,0,ornamentation,0,5,False,1
897,67,1/2,259/2,430,0,match,0,5,True,1
1142,67,1/4,171,521,0,repetition,0,6,True,2
1143,62,1/8,685/4,522,0,ornamentation,0,6,False,2
1144,64,1/8,1371/8,523,0,ornamentation,0,6,False,2
1145,65,1/8,343/2,524,0,ornamentation,0,6,False,2
1146,67,1/8,1373/8,525,0,ornamentation,0,6,False,2
1147,69,1/8,687/4,526,0,ornamentation,0,6,False,2
1148,71,1/8,1375/8,527,0,ornamentation,0,6,False,2
1149,72,1/8,172,528,0,adaptation,0,6,False,2
1150,71,1/8,1377/8,529,0,ornamentation,0,6,False,2
1151,69,1/8,689/4,530,0,ornamentation,0,6,False,2
1152,71,1/8,1379/8,531,0,ornamentation,0,6,False,2
1153,72,1/8,345/2,532,0,adaptation,0,6,False,2
1154,69,1/8,1381/8,533,0,ornamentation,0,6,False,2
1155,71,1/8,691/4,534,0,ornamentation,0,6,False,2
1156,72,1/8,1383/8,535,0,ornamentation,0,6,False,2
1158,74,1/2,173,536,0,match,0,6,True,2
270,50,1/4,41,138,1,match,1,13,True,0
289,62,1/8,85/2,145,1,match,1,13,False,0
291,60,1/8,341/8,146,1,ornamentation,0,13,False,0
292,62,1/8,171/4,147,1,ornamentation,0,13,False,0
293,64,1/8,343/8,148,1,ornamentation,0,13,False,0
297,65,1/2,43,149,1,match,1,13,True,0
357,64,1/4,51,174,1,match,0,14,True,1
358,69,1/8,205/4,175,1,ornamentation,0,14,False,1
359,67,1/8,411/8,176,1,ornamentation,0,14,False,1
360,65,1/8,103/2,177,1,ornamentation,0,14,False,1
361,64,1/8,413/8,178,1,ornamentation,0,14,False,1
362,62,1/8,207/4,179,1,ornamentation,0,14,False,1
363,60,1/8,415/8,180,1,ornamentation,0,14,False,1
368,62,1/2,52,181,1,match,0,14,True,1
446,55,1/2,125/2,216,1,match,0,15,True,2
449,53,1/8,507/8,219,1,ornamentation,0,15,False,2
451,57,1/2,127/2,220,1,match,0,15,True,2
455,55,1/2,129/2,223,1,match,0,16,True,3
462,54,1/8,525/8,229,1,ornamentation,0,16,False,3
463,52,1/8,263/4,230,1,match,0,16,False,3
464,54,1/8,527/8,231,1,ornamentation,0,16,False,3
467,55,1/2,66,232,1,match,0,16,True,3
550,62,1/4,81,266,1,repetition,0,17,True,4
551,60,1/8,325/4,267,1,ornamentation,0,17,False,4
552,62,1/8,651/8,268,1,ornamentation,0,17,False,4
553,64,1/2,163/2,269,1,match,0,17,True,4
680,58,1/4,100,332,1,match,1,18,True,5
683,55,1/8,401/4,333,1,ornamentation,0,18,False,5
684,54,1/8,803/8,334,1,ornamentation,0,18,False,5
685,55,1/8,201/2,335,1,match,0,18,False,5
686,57,1/8,805/8,336,1,ornamentation,0,18,False,5
687,58,1/8,403/4,337,1,ornamentation,0,18,False,5
688,60,1/8,807/8,338,1,ornamentation,0,18,False,5
690,58,1/4,101,339,1,match,1,18,True,5
690,58,1/4,101,339,1,match,1,19,True,6
694,57,1/8,811/8,341,1,ornamentation,0,19,False,6
695,58,1/8,203/2,342,1,repetition,0,19,False,6
701,62,1/4,102,346,1,match,1,19,True,6
19,55,1/4,4,12,2,match,1,7,True,0
23,64,1/8,17/4,13,2,ornamentation,0,7,False,0
24,66,1/8,35/8,14,2,ornamentation,0,7,False,0
26,67,1/2,9/2,15,2,match,0,7,True,0
30,66,1/4,21/4,17,2,match,0,8,True,1
31,67,1/8,11/2,18,2,adaptation,0,8,False,1
32,66,1/8,45/8,19,2,ornamentation,0,8,False,1
33,64,1/8,23/4,20,2,match,0,8,False,1
34,66,1/8,47/8,21,2,ornamentation,0,8,False,1
36,67,1/2,6,22,2,match,1,8,True,1
203,64,1/4,129/4,104,2,adaptation,0,9,True,2
204,65,1/8,65/2,105,2,match,0,9,False,2
205,64,1/8,261/8,106,2,ornamentation,0,9,False,2
206,62,1/8,131/4,107,2,ornamentation,0,9,False,2
207,60,1/8,263/8,108,2,ornamentation,0,9,False,2
210,62,1/4,33,109,2,match,2,9,True,2
284,58,1/4,42,142,2,match,1,10,True,3
286,55,1/8,169/4,143,2,match,0,10,False,3
287,57,1/8,339/8,144,2,ornamentation,0,10,False,3
288,58,1/8,85/2,145,2,match,2,10,False,3
296,57,1/2,43,149,2,match,2,10,True,3
691,62,1/4,101,339,2,match,2,11,True,4
696,60,1/8,813/8,343,2,ornamentation,0,11,False,4
697,62,1/8,407/4,344,2,repetition,0,11,False,4
698,64,1/8,815/8,345,2,ornamentation,0,11,False,4
702,65,1/4,102,346,2,match,2,11,True,4
702,65,1/4,102,346,2,match,2,12,True,5
704,62,1/8,409/4,347,2,match,0,12,False,5
705,64,1/8,819/8,348,2,ornamentation,0,12,False,5
706,65,1/8,205/2,349,2,match,0,12,False,5
715,67,1/8,825/8,354,2,ornamentation,0,12,False,5
716,65,1/8,413/4,355,2,repetition,0,12,False,5
717,64,1/8,827/8,356,2,ornamentation,0,12,False,5
718,62,1/8,207/2,357,2,match,0,12,False,5
721,57,1/8,831/8,360,2,ornamentation,0,12,False,5
724,58,1/2,104,361,2,match,1,12,True,5
151,58,1/4,25,79,3,repetition,0,0,True,0
152,53,1/8,101/4,80,3,ornamentation,0,0,False,0
153,55,1/8,203/8,81,3,ornamentation,0,0,False,0
154,57,1/8,51/2,82,3,adaptation,1,0,False,0
165,55,1/4,27,89,3,match,1,0,True,0
410,55,1/4,58,201,3,repetition,1,1,True,1
435,55,1/8,487/8,211,3,ornamentation,0,1,False,1
437,55,1/2,61,212,3,repetition,2,1,True,1
437,55,1/2,61,212,3,repetition,2,2,True,2
448,54,1/8,253/4,218,3,adaptation,0,2,False,2
458,54,1/8,521/8,225,3,ornamentation,0,2,False,2
459,55,1/8,261/4,226,3,repetition,0,2,False,2
460,54,1/8,523/8,227,3,ornamentation,0,2,False,2
461,55,1/8,131/2,228,3,repetition,0,2,False,2
477,58,1/4,68,236,3,match,1,2,True,2
700,57,1/4,102,346,3,match,3,3,True,3
712,57,1/8,103,353,3,repetition,2,3,False,3
719,60,1/8,829/8,358,3,ornamentation,0,3,False,3
720,58,1/8,415/4,359,3,adaptation,0,3,False,3
723,55,1/2,104,361,3,match,2,3,True,3
150,55,1/4,25,79,4,match,1,20,True,0
158,52,1/8,207/8,85,4,ornamentation,0,20,False,0
160,53,1/4,26,86,4,adaptation,0,20,True,0
149,43,1/4,25,79,5,adaptation,2,21,True,0
156,55,1/8,205/8,83,5,ornamentation,0,21,False,0
157,53,1/8,103/4,84,5,repetition,0,21,False,0
159,50,1/4,26,86,5,match,1,21,True,0
