output_csv,sequence_length,count,sequence_ids
output/5694_03_motet_praeter_rerum_seriem_josquin-2/voices/5694_03_motet_praeter_rerum_seriem_josquin-2_voice-1.csv,6,2,"1,5"
output/5694_03_motet_praeter_rerum_seriem_josquin-2/voices/5694_03_motet_praeter_rerum_seriem_josquin-2_voice-1_fourstep.csv,4,1,0
output/5694_03_motet_praeter_rerum_seriem_josquin-2/voices/5694_03_motet_praeter_rerum_seriem_josquin-2_voice-4.csv,1,1,0
output/5694_03_motet_praeter_rerum_seriem_josquin-2/voices/5694_03_motet_praeter_rerum_seriem_josquin-2_voice-5.csv,2,1,0
output/5694_03_motet_praeter_rerum_seriem_josquin-2/5694_03_motet_praeter_rerum_seriem_josquin-2_voices_merged.csv,1,3,"1,15,20"
output/5694_03_motet_praeter_rerum_seriem_josquin-2/5694_03_motet_praeter_rerum_seriem_josquin-2_voices_merged.csv,2,4,"7,17,19,21"
output/5694_03_motet_praeter_rerum_seriem_josquin-2/5694_03_motet_praeter_rerum_seriem_josquin-2_voices_merged.csv,3,5,"0,3,10,11,16"
output/5694_03_motet_praeter_rerum_seriem_josquin-2/5694_03_motet_praeter_rerum_seriem_josquin-2_voices_merged.csv,4,4,"4,8,9,13"
output/5694_03_motet_praeter_rerum_seriem_josquin-2/5694_03_motet_praeter_rerum_seriem_josquin-2_voices_merged.csv,5,1,2
output/5694_03_motet_praeter_rerum_seriem_josquin-2/5694_03_motet_praeter_rerum_seriem_josquin-2_voices_merged.csv,6,2,"14,18"
output/5694_03_motet_praeter_rerum_seriem_josquin-2/5694_03_motet_praeter_rerum_seriem_josquin-2_voices_merged.csv,7,1,5
output/5694_03_motet_praeter_rerum_seriem_josquin-2/5694_03_motet_praeter_rerum_seriem_josquin-2_voices_merged.csv,8,1,12
output/5694_03_motet_praeter_rerum_seriem_josquin-2/5694_03_motet_praeter_rerum_seriem_josquin-2_voices_merged.csv,14,1,6
output/5694_03_motet_praeter_rerum_seriem_josquin-2/fourstep/5694_03_motet_praeter_rerum_seriem_josquin-2_voices_merged_fourstep.csv,4,4,"4,8,9,13"
