note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
173;69;1/8;71/4;102;0;match;0;0;True;0;[non_monotonic]
174;70;1/32;143/8;103;0;ornamentation;0;0;False;0;[non_monotonic]
175;69;1/32;573/32;104;0;ornamentation;0;0;False;0;[non_monotonic]
176;67;1/32;287/16;105;0;ornamentation;0;0;False;0;[non_monotonic]
177;69;1/32;575/32;106;0;ornamentation;0;0;False;0;[non_monotonic]
179;70;1/4;18;107;0;match;0;0;True;0;[non_monotonic]
552;69;1/4;93/2;341;0;match;0;7;True;7;[monotonic_perfect_fifth_0_0]
553;62;1/16;187/4;342;0;match;0;7;False;7;[monotonic_perfect_fifth_0_0]
554;64;1/16;749/16;343;0;ornamentation;0;7;False;7;[monotonic_perfect_fifth_0_0]
555;65;1/16;375/8;344;0;ornamentation;0;7;False;7;[monotonic_perfect_fifth_0_0]
556;67;1/16;751/16;345;0;ornamentation;0;7;False;7;[monotonic_perfect_fifth_0_0]
558;69;1/4;47;346;0;match;0;7;True;7;[monotonic_perfect_fifth_0_0]
561;69;1/8;95/2;348;0;match;0;8;True;8;[non_monotonic]
562;70;1/32;381/8;349;0;ornamentation;0;8;False;8;[non_monotonic]
563;69;1/32;1525/32;350;0;ornamentation;0;8;False;8;[non_monotonic]
564;67;1/32;763/16;351;0;ornamentation;0;8;False;8;[non_monotonic]
565;69;1/32;1527/32;352;0;ornamentation;0;8;False;8;[non_monotonic]
567;67;1/4;191/4;353;0;match;0;8;True;8;[non_monotonic]
570;62;1/8;193/4;355;0;match;0;9;True;9;[monotonic_perfect_fifth_0_0]
571;62;1/32;387/8;356;0;ornamentation;0;9;False;9;[monotonic_perfect_fifth_0_0]
572;64;1/32;1549/32;357;0;ornamentation;0;9;False;9;[monotonic_perfect_fifth_0_0]
573;65;1/32;775/16;358;0;ornamentation;0;9;False;9;[monotonic_perfect_fifth_0_0]
574;67;1/32;1551/32;359;0;ornamentation;0;9;False;9;[monotonic_perfect_fifth_0_0]
576;69;1/8;97/2;360;0;match;0;9;True;9;[monotonic_perfect_fifth_0_0]
640;66;1/8;107/2;409;0;match;0;14;True;14;[non_monotonic]
641;67;1/32;429/8;410;0;ornamentation;0;14;False;14;[non_monotonic]
642;66;1/32;1717/32;411;0;ornamentation;0;14;False;14;[non_monotonic]
643;64;1/32;859/16;412;0;ornamentation;0;14;False;14;[non_monotonic]
644;66;1/32;1719/32;413;0;ornamentation;0;14;False;14;[non_monotonic]
646;67;1/4;215/4;414;0;match;0;14;True;14;[non_monotonic]
885;69;1/8;555/8;537;0;adaptation;0;19;True;19;[monotonic]
888;67;1/16;139/2;538;0;adaptation;0;19;False;19;[monotonic]
889;65;1/16;1113/16;539;0;ornamentation;0;19;False;19;[monotonic]
890;64;1/16;557/8;540;0;adaptation;0;19;False;19;[monotonic]
891;62;1/16;1115/16;541;0;ornamentation;0;19;False;19;[monotonic]
895;64;1/8;279/4;542;0;match;0;19;True;19;[monotonic]
1328;66;1/8;839/8;857;0;adaptation;0;25;True;25;[non_monotonic]
1329;67;1/16;105;858;0;repetition;0;25;False;25;[non_monotonic]
1330;66;1/16;1681/16;859;0;ornamentation;0;25;False;25;[non_monotonic]
1331;64;1/16;841/8;860;0;ornamentation;0;25;False;25;[non_monotonic]
1332;66;1/16;1683/16;861;0;ornamentation;0;25;False;25;[non_monotonic]
1335;67;1/4;421/4;862;0;match;0;25;True;25;[non_monotonic]
1429;64;1/16;1793/16;909;0;ornamentation;0;28;True;28;[monotonic_perfect_fifth_0_0]
1430;65;1/32;897/8;910;0;ornamentation;0;28;False;28;[monotonic_perfect_fifth_0_0]
1431;64;1/32;3589/32;911;0;ornamentation;0;28;False;28;[monotonic_perfect_fifth_0_0]
1432;62;1/32;1795/16;912;0;ornamentation;0;28;False;28;[monotonic_perfect_fifth_0_0]
1433;60;1/32;3591/32;913;0;ornamentation;0;28;False;28;[monotonic_perfect_fifth_0_0]
1434;58;1/4;449/4;914;0;match;0;28;True;28;[monotonic_perfect_fifth_0_0]
1461;69;1/8;457/4;931;0;match;0;30;True;30;[non_monotonic]
1462;70;1/32;915/8;932;0;ornamentation;0;30;False;30;[non_monotonic]
1463;69;1/32;3661/32;933;0;ornamentation;0;30;False;30;[non_monotonic]
1464;67;1/32;1831/16;934;0;ornamentation;0;30;False;30;[non_monotonic]
1465;69;1/32;3663/32;935;0;ornamentation;0;30;False;30;[non_monotonic]
1468;70;1/8;229/2;936;0;match;0;30;True;30;[non_monotonic]
629;58;1/8;423/8;402;2;match;1;36;True;4;[monotonic]
631;55;1/16;53;403;2;match;1;36;False;4;[monotonic]
633;57;1/16;849/16;404;2;ornamentation;0;36;False;4;[monotonic]
634;58;1/16;425/8;405;2;ornamentation;0;36;False;4;[monotonic]
635;60;1/16;851/16;406;2;ornamentation;0;36;False;4;[monotonic]
636;57;1/8;213/4;407;2;match;1;36;True;4;[monotonic]
813;55;1/16;1033/16;500;2;ornamentation;0;40;True;8;[non_monotonic]
814;57;1/32;517/8;501;2;ornamentation;0;40;False;8;[non_monotonic]
815;55;1/32;2069/32;502;2;ornamentation;0;40;False;8;[non_monotonic]
816;53;1/32;1035/16;503;2;ornamentation;0;40;False;8;[non_monotonic]
817;55;1/32;2071/32;504;2;ornamentation;0;40;False;8;[non_monotonic]
818;57;1/2;259/4;505;2;match;1;40;True;8;[non_monotonic]
1086;54;1/16;1345/16;683;2;ornamentation;0;45;True;13;[non_monotonic]
1087;55;1/32;673/8;684;2;ornamentation;0;45;False;13;[non_monotonic]
1088;54;1/32;2693/32;685;2;ornamentation;0;45;False;13;[non_monotonic]
1089;55;1/32;1347/16;686;2;ornamentation;0;45;False;13;[non_monotonic]
1090;57;1/32;2695/32;687;2;ornamentation;0;45;False;13;[non_monotonic]
1092;55;1/2;337/4;688;2;match;0;45;True;13;[non_monotonic]
1094;55;1/8;339/4;689;2;repetition;0;46;True;14;[non_monotonic]
1095;57;1/32;679/8;690;2;ornamentation;0;46;False;14;[non_monotonic]
1096;55;1/32;2717/32;691;2;ornamentation;0;46;False;14;[non_monotonic]
1097;53;1/32;1359/16;692;2;ornamentation;0;46;False;14;[non_monotonic]
1098;55;1/32;2719/32;693;2;ornamentation;0;46;False;14;[non_monotonic]
1099;57;1/8;85;694;2;match;0;46;True;14;[non_monotonic]
1125;58;1/8;349/4;711;2;repetition;1;50;True;18;[non_monotonic]
1127;60;1/32;699/8;712;2;ornamentation;0;50;False;18;[non_monotonic]
1128;58;1/32;2797/32;713;2;ornamentation;0;50;False;18;[non_monotonic]
1129;57;1/32;1399/16;714;2;ornamentation;0;50;False;18;[non_monotonic]
1130;58;1/32;2799/32;715;2;ornamentation;0;50;False;18;[non_monotonic]
1131;57;1/8;175/2;716;2;match;1;50;True;18;[non_monotonic]
1136;65;1/4;88;719;2;match;0;51;True;19;[monotonic]
1138;62;1/16;353/4;720;2;match;1;51;False;19;[monotonic]
1139;64;1/16;1413/16;721;2;ornamentation;0;51;False;19;[monotonic]
1140;65;1/16;707/8;722;2;ornamentation;0;51;False;19;[monotonic]
1141;67;1/16;1415/16;723;2;ornamentation;0;51;False;19;[monotonic]
1142;65;1/4;177/2;724;2;match;0;51;True;19;[monotonic]
1385;57;1/16;1737/16;886;2;ornamentation;0;54;True;22;[non_monotonic]
1386;58;1/32;869/8;887;2;ornamentation;0;54;False;22;[non_monotonic]
1387;57;1/32;3477/32;888;2;ornamentation;0;54;False;22;[non_monotonic]
1388;58;1/32;1739/16;889;2;ornamentation;0;54;False;22;[non_monotonic]
1389;60;1/32;3479/32;890;2;ornamentation;0;54;False;22;[non_monotonic]
1392;58;1/8;435/4;891;2;repetition;1;54;True;22;[non_monotonic]
1438;62;1/4;451/4;916;2;match;2;55;True;23;[monotonic_perfect_fifth_0_2]
1440;55;1/16;113;917;2;match;0;55;False;23;[monotonic_perfect_fifth_0_2]
1441;57;1/16;1809/16;918;2;ornamentation;0;55;False;23;[monotonic_perfect_fifth_0_2]
1442;58;1/16;905/8;919;2;ornamentation;0;55;False;23;[monotonic_perfect_fifth_0_2]
1443;60;1/16;1811/16;920;2;ornamentation;0;55;False;23;[monotonic_perfect_fifth_0_2]
1445;62;1/8;453/4;921;2;match;2;55;True;23;[monotonic_perfect_fifth_0_2]
497;55;1/8;85/2;300;3;match;1;64;True;6;[non_monotonic]
499;57;1/32;341/8;301;3;ornamentation;0;64;False;6;[non_monotonic]
500;55;1/32;1365/32;302;3;ornamentation;0;64;False;6;[non_monotonic]
501;53;1/32;683/16;303;3;ornamentation;0;64;False;6;[non_monotonic]
502;55;1/32;1367/32;304;3;ornamentation;0;64;False;6;[non_monotonic]
503;53;1/4;171/4;305;3;match;0;64;True;6;[non_monotonic]
506;53;1/16;689/16;307;3;ornamentation;0;66;True;8;[monotonic_perfect_fifth_0_1]
507;55;1/32;345/8;308;3;ornamentation;0;66;False;8;[monotonic_perfect_fifth_0_1]
508;53;1/32;1381/32;309;3;ornamentation;0;66;False;8;[monotonic_perfect_fifth_0_1]
509;52;1/32;691/16;310;3;ornamentation;0;66;False;8;[monotonic_perfect_fifth_0_1]
510;50;1/32;1383/32;311;3;ornamentation;0;66;False;8;[monotonic_perfect_fifth_0_1]
511;48;1/4;173/4;312;3;match;1;66;True;8;[monotonic_perfect_fifth_0_1]
1013;50;1/8;79;626;3;match;1;67;True;9;[non_monotonic]
1015;52;1/32;633/8;627;3;ornamentation;0;67;False;9;[non_monotonic]
1016;50;1/32;2533/32;628;3;ornamentation;0;67;False;9;[non_monotonic]
1017;48;1/32;1267/16;629;3;ornamentation;0;67;False;9;[non_monotonic]
1018;50;1/32;2535/32;630;3;ornamentation;0;67;False;9;[non_monotonic]
1019;48;1/4;317/4;631;3;match;1;67;True;9;[non_monotonic]
1183;45;1/8;93;756;3;match;0;69;True;11;[non_monotonic]
1184;46;1/32;745/8;757;3;ornamentation;0;69;False;11;[non_monotonic]
1185;45;1/32;2981/32;758;3;ornamentation;0;69;False;11;[non_monotonic]
1186;43;1/32;1491/16;759;3;ornamentation;0;69;False;11;[non_monotonic]
1187;45;1/32;2983/32;760;3;ornamentation;0;69;False;11;[non_monotonic]
1188;46;1/4;373/4;761;3;match;1;69;True;11;[non_monotonic]
