note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
802;50;1/4;117/2;532;3;match;3;3;True;[non_monotonic]
807;46;1/8;59;534;3;match;2;3;False;[non_monotonic]
810;45;1/8;473/8;535;3;ornamentation;0;3;False;[non_monotonic]
811;46;1/8;237/4;536;3;ornamentation;0;3;False;[non_monotonic]
812;48;1/8;475/8;537;3;match;0;3;False;[non_monotonic]
813;50;3/16;119/2;538;3;match;2;3;True;[non_monotonic]
1218;55;1/8;355/4;810;3;match;1;8;True;[non_monotonic]
1220;57;1/32;711/8;811;3;ornamentation;0;8;False;[non_monotonic]
1221;55;1/32;2845/32;812;3;ornamentation;0;8;False;[non_monotonic]
1222;53;1/32;1423/16;813;3;ornamentation;0;8;False;[non_monotonic]
1223;55;1/32;2847/32;814;3;ornamentation;0;8;False;[non_monotonic]
1224;53;1/4;89;815;3;match;3;8;True;[non_monotonic]
1649;43;1/16;471/4;1086;3;match;1;11;True;[non_monotonic]
1654;46;1/8;118;1090;3;match;1;11;False;[non_monotonic]
1657;48;1/8;473/4;1092;3;match;1;11;False;[non_monotonic]
1659;46;1/8;947/8;1093;3;ornamentation;0;11;False;[non_monotonic]
1660;45;1/8;237/2;1094;3;match;1;11;False;[non_monotonic]
1670;43;1/2;119;1103;3;match;2;11;True;[non_monotonic]
