output_csv,sequence_length,count,sequence_ids
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,1,3,"1,22,37"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,2,28,"0,6,7,8,10,16,18,19,21,24,25,31,32,34,38,39,40,41,42,43,44,45,46,48,51,52,54,58"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,3,2,"23,49"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,4,7,"4,20,26,27,35,57,60"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,5,8,"13,15,28,29,36,47,55,59"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,6,8,"3,5,9,11,17,33,53,61"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,8,5,"12,14,50,62,64"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,11,1,56
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,13,1,2
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,16,1,63
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab.csv,19,1,30
output/3643_066_credo_de_beata_virgine_jospuin_T-1/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab_fourstep.csv,4,4,"4,20,35,57"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab_non_chord.csv,1,3,"1,22,37"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab_non_chord.csv,2,16,"0,7,10,16,19,21,25,31,32,38,40,41,44,45,54,58"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab_non_chord.csv,5,8,"13,15,28,29,36,47,55,59"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_abtab_non_chord.csv,6,3,"17,53,61"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_raw.csv,4,1,12
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_raw.csv,5,8,"2,3,5,6,8,9,11,13"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_raw.csv,6,5,"1,4,7,10,14"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_raw.csv,13,1,0
output/3643_066_credo_de_beata_virgine_jospuin_T-1/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_raw_fourstep.csv,4,1,12
output/3643_066_credo_de_beata_virgine_jospuin_T-1/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_raw_non_chord.csv,5,8,"2,3,5,6,8,9,11,13"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-1_tab_raw_non_chord.csv,6,3,"4,10,14"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-1.csv,3,1,0
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-0.csv,2,3,"4,5,8"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-0.csv,5,5,"0,2,3,7,9"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-0.csv,6,2,"1,6"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-3.csv,2,6,"0,2,3,4,5,6"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-3.csv,4,1,1
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-4.csv,2,1,0
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-2.csv,2,3,"1,3,7"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-2.csv,3,1,4
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-2.csv,4,1,8
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-2.csv,5,2,"2,6"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-2.csv,6,2,"5,9"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-2.csv,13,1,0
output/3643_066_credo_de_beata_virgine_jospuin_T-1/voices/3643_066_credo_de_beata_virgine_jospuin_T-1_voice-2_fourstep.csv,4,1,8
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_voices_merged.csv,2,13,"5,6,9,11,13,14,15,16,17,18,20,22,26"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_voices_merged.csv,3,2,"0,23"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_voices_merged.csv,4,2,"12,27"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_voices_merged.csv,5,7,"1,3,4,8,10,21,25"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_voices_merged.csv,6,4,"2,7,24,28"
output/3643_066_credo_de_beata_virgine_jospuin_T-1/3643_066_credo_de_beata_virgine_jospuin_T-1_voices_merged.csv,13,1,19
output/3643_066_credo_de_beata_virgine_jospuin_T-1/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-1_voices_merged_fourstep.csv,4,1,27
