note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
140;55;1/4;25/2;92;4;match;2;5;True;5;[monotonic_perfect_fifth_3_3]
155;48;1/8;27/2;101;4;match;3;5;False;5;[monotonic_perfect_fifth_3_3]
159;50;1/8;109/8;102;4;ornamentation;0;5;False;5;[monotonic_perfect_fifth_3_3]
160;51;1/8;55/4;103;4;ornamentation;0;5;False;5;[monotonic_perfect_fifth_3_3]
161;53;1/8;111/8;104;4;ornamentation;0;5;False;5;[monotonic_perfect_fifth_3_3]
162;55;1/4;14;105;4;match;3;5;True;5;[monotonic_perfect_fifth_3_3]
218;58;1/8;35/2;137;3;match;3;13;True;3;[non_monotonic]
231;60;1/32;145/8;145;3;ornamentation;0;13;False;3;[non_monotonic]
232;58;1/32;581/32;146;3;ornamentation;0;13;False;3;[non_monotonic]
233;57;1/32;291/16;147;3;ornamentation;0;13;False;3;[non_monotonic]
234;58;1/32;583/32;148;3;ornamentation;0;13;False;3;[non_monotonic]
235;60;1/4;73/4;149;3;match;0;13;True;3;[non_monotonic]
370;57;1/16;449/16;211;3;ornamentation;0;16;True;6;[non_monotonic]
371;58;1/32;225/8;212;3;ornamentation;0;16;False;6;[non_monotonic]
372;57;1/32;901/32;213;3;ornamentation;0;16;False;6;[non_monotonic]
373;58;1/32;451/16;214;3;ornamentation;0;16;False;6;[non_monotonic]
374;60;1/32;903/32;215;3;ornamentation;0;16;False;6;[non_monotonic]
376;58;1/8;113/4;216;3;repetition;0;16;True;6;[non_monotonic]
759;60;1/16;845/16;406;3;ornamentation;0;21;True;11;[non_monotonic]
760;62;1/32;423/8;407;3;ornamentation;0;21;False;11;[non_monotonic]
761;60;1/32;1693/32;408;3;ornamentation;0;21;False;11;[non_monotonic]
762;58;1/32;847/16;409;3;ornamentation;0;21;False;11;[non_monotonic]
763;60;1/32;1695/32;410;3;ornamentation;0;21;False;11;[non_monotonic]
765;58;1/4;53;411;3;repetition;2;21;True;11;[non_monotonic]
1001;58;1/4;139/2;562;3;repetition;0;27;True;17;[monotonic]
1002;55;1/16;279/4;563;3;ornamentation;0;27;False;17;[monotonic]
1003;57;1/16;1117/16;564;3;ornamentation;0;27;False;17;[monotonic]
1004;58;1/16;559/8;565;3;ornamentation;0;27;False;17;[monotonic]
1005;60;1/16;1119/16;566;3;ornamentation;0;27;False;17;[monotonic]
1008;58;3/16;70;567;3;match;0;27;True;17;[monotonic]
1019;57;1/16;1133/16;576;3;ornamentation;0;30;True;20;[non_monotonic]
1020;58;1/32;567/8;577;3;ornamentation;0;30;False;20;[non_monotonic]
1021;57;1/32;2269/32;578;3;ornamentation;0;30;False;20;[non_monotonic]
1022;58;1/32;1135/16;579;3;ornamentation;0;30;False;20;[non_monotonic]
1023;60;1/32;2271/32;580;3;ornamentation;0;30;False;20;[non_monotonic]
1026;58;1/8;71;581;3;repetition;0;30;True;20;[non_monotonic]
1041;57;1/4;72;589;3;match;0;32;True;22;[non_monotonic]
1044;57;1/8;289/4;590;3;repetition;0;32;False;22;[non_monotonic]
1045;58;1/8;579/8;591;3;ornamentation;0;32;False;22;[non_monotonic]
1048;57;1/8;145/2;592;3;repetition;0;32;False;22;[non_monotonic]
1051;55;1/8;581/8;593;3;repetition;0;32;False;22;[non_monotonic]
1054;55;1/4;291/4;594;3;repetition;0;32;True;22;[non_monotonic]
22;43;1/4;3;16;5;match;2;38;True;0;[monotonic]
25;43;1/16;13/4;17;5;ornamentation;0;38;False;0;[monotonic]
26;45;1/16;53/16;18;5;ornamentation;0;38;False;0;[monotonic]
27;46;1/16;27/8;19;5;ornamentation;0;38;False;0;[monotonic]
28;48;1/16;55/16;20;5;ornamentation;0;38;False;0;[monotonic]
29;43;1/4;7/2;21;5;repetition;1;38;True;0;[monotonic]
