output_csv,duration,count,sequence_ids
output/3643_066_credo_de_beata_virgine_jospuin_T-2/3643_066_credo_de_beata_virgine_jospuin_T-2_tab_abtab.csv,1/8,5,"0,1,2,9,17"
output/3643_066_credo_de_beata_virgine_jospuin_T-2/3643_066_credo_de_beata_virgine_jospuin_T-2_tab_abtab.csv,1/4,15,"3,4,5,6,7,8,10,11,12,13,14,15,16,18,19"
output/3643_066_credo_de_beata_virgine_jospuin_T-2/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-2_tab_abtab_fourstep.csv,1/4,1,5
output/3643_066_credo_de_beata_virgine_jospuin_T-2/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-2_tab_abtab_non_chord.csv,1/8,5,"0,1,2,9,17"
output/3643_066_credo_de_beata_virgine_jospuin_T-2/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-2_tab_abtab_non_chord.csv,1/4,4,"3,8,15,18"
output/3643_066_credo_de_beata_virgine_jospuin_T-2/3643_066_credo_de_beata_virgine_jospuin_T-2_tab_raw.csv,1/8,2,"0,1"
output/3643_066_credo_de_beata_virgine_jospuin_T-2/fourstep/3643_066_credo_de_beata_virgine_jospuin_T-2_tab_raw_non_chord.csv,1/8,2,"0,1"
output/3643_066_credo_de_beata_virgine_jospuin_T-2/voices/3643_066_credo_de_beata_virgine_jospuin_T-2_voice-1.csv,1/8,2,"0,1"
output/3643_066_credo_de_beata_virgine_jospuin_T-2/voices/3643_066_credo_de_beata_virgine_jospuin_T-2_voice-0.csv,1/8,3,"0,1,2"
output/3643_066_credo_de_beata_virgine_jospuin_T-2/3643_066_credo_de_beata_virgine_jospuin_T-2_voices_merged.csv,1/8,5,"0,1,2,3,4"
