output_csv,sequence_length,count,sequence_ids
output/3649_072_praeter_rerum_seriem_josquin_T/3649_072_praeter_rerum_seriem_josquin_T_tab_abtab.csv,2,5,"2,3,6,9,10"
output/3649_072_praeter_rerum_seriem_josquin_T/3649_072_praeter_rerum_seriem_josquin_T_tab_abtab.csv,4,3,"0,7,8"
output/3649_072_praeter_rerum_seriem_josquin_T/3649_072_praeter_rerum_seriem_josquin_T_tab_abtab.csv,6,2,"4,5"
output/3649_072_praeter_rerum_seriem_josquin_T/3649_072_praeter_rerum_seriem_josquin_T_tab_abtab.csv,14,1,1
output/3649_072_praeter_rerum_seriem_josquin_T/fourstep/3649_072_praeter_rerum_seriem_josquin_T_tab_abtab_fourstep.csv,4,2,"7,8"
output/3649_072_praeter_rerum_seriem_josquin_T/fourstep/3649_072_praeter_rerum_seriem_josquin_T_tab_abtab_non_chord.csv,2,1,2
