note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
321;55;1/16;95/4;218;5;match;2;4;True;[monotonic]
330;55;1/8;193/8;225;5;ornamentation;0;4;False;[monotonic]
331;53;1/8;97/4;226;5;match;3;4;False;[monotonic]
335;52;1/8;195/8;227;5;match;1;4;False;[monotonic]
337;50;1/8;49/2;228;5;match;4;4;False;[monotonic]
347;43;1/4;25;235;5;match;4;4;True;[monotonic]
946;43;1/4;259/4;584;5;match;2;7;True;[non_monotonic]
949;46;1/8;65;585;5;match;3;7;False;[non_monotonic]
953;45;1/8;521/8;586;5;ornamentation;0;7;False;[non_monotonic]
954;46;1/8;261/4;587;5;repetition;2;7;False;[non_monotonic]
957;48;1/8;523/8;588;5;match;0;7;False;[non_monotonic]
958;50;1/4;131/2;589;5;match;4;7;True;[non_monotonic]
1235;48;1/8;669/8;740;5;ornamentation;0;9;True;[monotonic]
1236;50;1/16;335/4;741;5;ornamentation;0;9;False;[monotonic]
1237;48;1/16;1341/16;742;5;ornamentation;0;9;False;[monotonic]
1238;46;1/16;671/8;743;5;ornamentation;0;9;False;[monotonic]
1239;45;1/16;1343/16;744;5;ornamentation;0;9;False;[monotonic]
1240;46;1/8;84;745;5;match;2;9;True;[monotonic]
