note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
22;50;1/4;15/4;14;3;ornamentation;0;1;True;[monotonic_perfect_fifth_3_0_chords, monotonic_perfect_fifth_2_0_chords, monotonic_perfect_fifth_1_0_chords]
23;52;1/8;4;15;3;match;3;1;False;[monotonic_perfect_fifth_3_0_chords, monotonic_perfect_fifth_2_0_chords, monotonic_perfect_fifth_1_0_chords]
23;52;1/8;4;15;2;match;2;1;False;[monotonic_perfect_fifth_3_0_chords, monotonic_perfect_fifth_2_0_chords, monotonic_perfect_fifth_1_0_chords]
24;64;1/8;4;15;1;match;1;1;False;[monotonic_perfect_fifth_3_0_chords, monotonic_perfect_fifth_2_0_chords, monotonic_perfect_fifth_1_0_chords]
25;67;1/8;4;15;0;match;0;1;False;[monotonic_perfect_fifth_3_0_chords, monotonic_perfect_fifth_2_0_chords, monotonic_perfect_fifth_1_0_chords]
26;54;1/8;33/8;16;3;ornamentation;0;1;False;[monotonic_perfect_fifth_3_0_chords, monotonic_perfect_fifth_2_0_chords, monotonic_perfect_fifth_1_0_chords]
27;55;1/8;17/4;17;3;ornamentation;0;1;False;[monotonic_perfect_fifth_3_0_chords, monotonic_perfect_fifth_2_0_chords, monotonic_perfect_fifth_1_0_chords]
28;57;1/8;35/8;18;3;ornamentation;0;1;False;[monotonic_perfect_fifth_3_0_chords, monotonic_perfect_fifth_2_0_chords, monotonic_perfect_fifth_1_0_chords]
29;59;1/4;9/2;19;3;ornamentation;0;1;True;[monotonic_perfect_fifth_3_0_chords, monotonic_perfect_fifth_2_0_chords, monotonic_perfect_fifth_1_0_chords]
67;53;1/2;11;41;2;match;2;2;True;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
68;65;1/2;11;41;1;match;1;2;True;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
69;69;1/2;11;41;0;match;0;2;True;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
70;50;1/8;23/2;42;2;match;1;2;False;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
71;69;1/8;23/2;42;0;repetition;0;2;False;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
72;52;1/8;93/8;43;2;ornamentation;0;2;False;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
73;53;1/8;47/4;44;2;ornamentation;0;2;False;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
74;55;1/8;95/8;45;2;ornamentation;0;2;False;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
76;60;1/4;12;46;3;match;2;2;True;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
75;57;1/4;12;46;2;match;1;2;True;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
77;64;1/4;12;46;1;match;0;2;True;[monotonic_perfect_fifth_1_1_chords, monotonic_perfect_fifth_0_0_chords]
226;65;1/4;137/4;142;1;ornamentation;0;11;True;[non_monotonic]
227;64;1/8;69/2;143;1;ornamentation;0;11;False;[non_monotonic]
228;65;1/8;277/8;144;1;ornamentation;0;11;False;[non_monotonic]
229;64;1/8;139/4;145;1;ornamentation;0;11;False;[non_monotonic]
230;62;1/8;279/8;146;1;ornamentation;0;11;False;[non_monotonic]
231;57;1/2;35;147;3;match;3;11;True;[non_monotonic]
232;60;1/2;35;147;2;match;2;11;True;[non_monotonic]
233;64;1/2;35;147;1;match;1;11;True;[non_monotonic]
234;69;1/2;35;147;0;match;0;11;True;[non_monotonic]
421;62;1/4;273/4;258;2;ornamentation;0;15;True;[monotonic_perfect_fifth_0_1]
422;64;1/8;137/2;259;2;ornamentation;0;15;False;[monotonic_perfect_fifth_0_1]
423;62;1/8;549/8;260;2;ornamentation;0;15;False;[monotonic_perfect_fifth_0_1]
424;60;1/8;275/4;261;2;ornamentation;0;15;False;[monotonic_perfect_fifth_0_1]
425;59;1/8;551/8;262;2;ornamentation;0;15;False;[monotonic_perfect_fifth_0_1]
426;50;1/4;69;263;3;match;2;15;True;[monotonic_perfect_fifth_0_1]
427;57;1/4;69;263;2;match;1;15;True;[monotonic_perfect_fifth_0_1]
428;65;1/4;69;263;0;match;0;15;True;[monotonic_perfect_fifth_0_1]
454;62;1/4;289/4;275;2;ornamentation;0;17;True;[monotonic_perfect_fifth_0_1]
455;64;1/8;145/2;276;2;ornamentation;0;17;False;[monotonic_perfect_fifth_0_1]
456;62;1/8;581/8;277;2;ornamentation;0;17;False;[monotonic_perfect_fifth_0_1]
457;60;1/8;291/4;278;2;ornamentation;0;17;False;[monotonic_perfect_fifth_0_1]
458;59;1/8;583/8;279;2;ornamentation;0;17;False;[monotonic_perfect_fifth_0_1]
459;50;1/4;73;280;3;match;2;17;True;[monotonic_perfect_fifth_0_1]
460;57;1/4;73;280;2;match;1;17;True;[monotonic_perfect_fifth_0_1]
461;65;1/4;73;280;0;match;0;17;True;[monotonic_perfect_fifth_0_1]
