note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
3,62,3/16,1,3,0,match,0,0,True,0
4,60,1/16,19/16,4,0,ornamentation,0,0,False,0
5,58,1/16,5/4,5,0,ornamentation,0,0,False,0
6,60,1/16,21/16,6,0,ornamentation,0,0,False,0
7,62,1/16,11/8,7,0,ornamentation,0,0,False,0
8,64,1/16,23/16,8,0,ornamentation,0,0,False,0
9,62,1/4,3/2,9,0,repetition,0,0,True,0
19,65,3/16,3,15,0,match,0,1,True,1
20,64,1/16,51/16,16,0,ornamentation,0,1,False,1
21,65,1/16,13/4,17,0,ornamentation,0,1,False,1
22,64,1/16,53/16,18,0,ornamentation,0,1,False,1
23,65,1/32,27/8,19,0,ornamentation,0,1,True,1
22,64,1/16,53/16,18,0,ornamentation,0,2,True,2
23,65,1/32,27/8,19,0,ornamentation,0,2,False,2
24,64,1/32,109/32,20,0,ornamentation,0,2,False,2
25,62,1/32,55/16,21,0,ornamentation,0,2,False,2
26,60,1/32,111/32,22,0,ornamentation,0,2,False,2
27,58,1/4,7/2,23,0,match,0,2,True,2
32,70,1/8,4,25,0,match,0,3,True,3
36,65,1/16,69/16,29,0,ornamentation,0,3,False,3
37,67,1/16,35/8,30,0,ornamentation,0,3,False,3
38,69,1/16,71/16,31,0,ornamentation,0,3,False,3
41,70,1/8,9/2,32,0,repetition,0,3,True,3
49,69,3/16,5,36,0,match,0,4,True,4
50,64,1/16,83/16,37,0,ornamentation,0,4,False,4
51,62,1/16,21/4,38,0,ornamentation,0,4,False,4
52,64,1/16,85/16,39,0,ornamentation,0,4,False,4
53,65,1/16,43/8,40,0,ornamentation,0,4,False,4
54,67,1/16,87/16,41,0,ornamentation,0,4,False,4
56,69,1/8,11/2,42,0,match,0,4,True,4
56,69,1/8,11/2,42,0,match,0,5,True,5
57,70,1/32,45/8,43,0,ornamentation,0,5,False,5
58,69,1/32,181/32,44,0,ornamentation,0,5,False,5
59,67,1/32,91/16,45,0,ornamentation,0,5,False,5
60,69,1/32,183/32,46,0,ornamentation,0,5,False,5
63,70,1/8,23/4,47,0,match,0,5,True,5
63,70,1/8,23/4,47,0,match,0,6,True,6
64,67,1/16,47/8,48,0,ornamentation,0,6,False,6
65,69,1/16,95/16,49,0,ornamentation,0,6,False,6
68,70,1/8,6,50,0,repetition,0,6,True,6
113,69,1/4,9,69,0,match,0,7,True,7
114,62,1/16,37/4,70,0,ornamentation,0,7,False,7
115,64,1/16,149/16,71,0,ornamentation,0,7,False,7
116,65,1/16,75/8,72,0,ornamentation,0,7,False,7
117,67,1/16,151/16,73,0,ornamentation,0,7,False,7
120,69,1/4,19/2,74,0,match,0,7,True,7
127,69,1/8,41/4,77,0,match,0,8,True,8
128,67,1/16,83/8,78,0,ornamentation,0,8,False,8
129,69,1/16,167/16,79,0,ornamentation,0,8,False,8
