note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
435,71,1/4,64,188,0,repetition,0,0,True,0
436,62,1/16,257/4,189,0,ornamentation,0,0,False,0
437,64,1/16,1029/16,190,0,ornamentation,0,0,False,0
438,66,1/16,515/8,191,0,ornamentation,0,0,False,0
439,67,1/16,1031/16,192,0,ornamentation,0,0,False,0
440,69,1/16,129/2,193,0,ornamentation,0,0,False,0
441,71,1/16,1033/16,194,0,ornamentation,0,0,False,0
442,72,1/16,517/8,195,0,ornamentation,0,0,False,0
443,71,1/16,1035/16,196,0,ornamentation,0,0,False,0
444,69,1/16,259/4,197,0,ornamentation,0,0,False,0
445,67,1/16,1037/16,198,0,ornamentation,0,0,False,0
446,69,1/16,519/8,199,0,ornamentation,0,0,False,0
447,71,1/16,1039/16,200,0,ornamentation,0,0,False,0
448,72,1/16,65,201,0,adaptation,0,0,False,0
473,59,1,67,221,0,adaptation,0,0,True,0
71,62,1/4,25/2,29,3,repetition,1,1,True,0
73,61,1/8,51/4,30,3,match,0,1,False,0
74,59,1/8,103/8,31,3,match,0,1,False,0
75,61,1/8,13,32,3,match,0,1,False,0
76,57,1/8,105/8,33,3,ornamentation,0,1,False,0
77,59,1/8,53/4,34,3,ornamentation,0,1,False,0
78,61,1/8,107/8,35,3,ornamentation,0,1,False,0
80,62,1/2,27/2,36,3,match,2,1,True,0
154,62,1/4,26,65,3,repetition,1,2,True,1
156,61,1/8,105/4,66,3,match,0,2,False,1
157,59,1/8,211/8,67,3,match,0,2,False,1
158,61,1/8,53/2,68,3,match,0,2,False,1
159,57,1/8,213/8,69,3,ornamentation,0,2,False,1
160,59,1/16,107/4,70,3,ornamentation,0,2,True,1
159,57,1/8,213/8,69,3,ornamentation,0,3,True,2
160,59,1/16,107/4,70,3,ornamentation,0,3,False,2
161,57,1/16,429/16,71,3,ornamentation,0,3,False,2
162,59,1/16,215/8,72,3,ornamentation,0,3,False,2
163,61,1/16,431/16,73,3,ornamentation,0,3,False,2
165,62,1/2,27,74,3,match,2,3,True,2
432,43,1/4,64,188,5,repetition,3,4,True,0
449,71,1/16,1041/16,202,5,ornamentation,0,4,False,0
450,69,1/16,521/8,203,5,ornamentation,0,4,False,0
451,67,1/16,1043/16,204,5,ornamentation,0,4,False,0
452,69,1/16,261/4,205,5,ornamentation,0,4,False,0
453,67,1/16,1045/16,206,5,ornamentation,0,4,False,0
454,66,1/16,523/8,207,5,ornamentation,0,4,False,0
455,64,1/16,1047/16,208,5,ornamentation,0,4,False,0
456,62,1/16,131/2,209,5,ornamentation,0,4,False,0
457,60,1/16,1049/16,210,5,ornamentation,0,4,False,0
458,59,1/16,525/8,211,5,ornamentation,0,4,False,0
459,57,1/16,1051/16,212,5,ornamentation,0,4,False,0
460,59,1/16,263/4,213,5,ornamentation,0,4,False,0
461,57,1/16,1053/16,214,5,ornamentation,0,4,False,0
462,59,1/16,527/8,215,5,ornamentation,0,4,False,0
463,60,1/16,1055/16,216,5,ornamentation,0,4,False,0
464,43,1/4,66,217,5,repetition,0,4,True,0
