output_csv,duration,count,sequence_ids
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_tab_abtab.csv,1/16,4,"1,19,39,70"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_tab_abtab.csv,1/8,28,"2,4,7,10,14,17,20,22,24,26,31,34,36,38,40,42,44,46,47,48,51,56,59,62,67,69,72,76"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_tab_abtab.csv,1/4,46,"0,3,5,6,8,9,11,12,13,15,16,18,21,23,25,27,28,29,30,32,33,35,37,41,43,45,49,50,52,53,54,55,57,58,60,61,63,64,65,66,68,71,73,74,75,77"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_abtab_fourstep.csv,1/16,4,"1,19,39,70"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_abtab_fourstep.csv,1/8,8,"14,20,26,34,44,46,56,67"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_abtab_fourstep.csv,1/4,6,"8,45,55,61,64,71"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_abtab_non_chord.csv,1/16,4,"1,19,39,70"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_abtab_non_chord.csv,1/8,8,"2,7,17,20,24,40,44,69"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_abtab_non_chord.csv,1/4,5,"5,15,25,35,63"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_tab_raw.csv,1/16,4,"0,7,15,28"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_tab_raw.csv,1/8,27,"1,2,3,4,5,6,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,29,30"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_raw_fourstep.csv,1/16,4,"0,7,15,28"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_raw_fourstep.csv,1/8,8,"5,8,10,12,18,19,23,26"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_raw_non_chord.csv,1/16,4,"0,7,15,28"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_tab_raw_non_chord.csv,1/8,7,"1,3,6,8,16,18,27"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-2.csv,1/16,1,0
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-2.csv,1/8,6,"1,2,3,4,5,6"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-2_fourstep.csv,1/16,1,0
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-4.csv,1/8,4,"0,1,2,3"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-4_fourstep.csv,1/8,1,2
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-5.csv,1/8,1,0
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-1.csv,1/16,1,0
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-1.csv,1/8,4,"1,2,3,4"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-1_fourstep.csv,1/16,1,0
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-1_fourstep.csv,1/8,2,"1,2"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-3.csv,1/8,3,"0,1,2"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0.csv,1/16,2,"7,15"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0.csv,1/8,15,"0,1,2,3,4,5,6,8,9,10,11,12,13,14,16"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0_fourstep.csv,1/16,2,"7,15"
output/932_milano_108_pater_noster_josquin-2/voices/932_milano_108_pater_noster_josquin-2_voice-0_fourstep.csv,1/8,3,"2,4,10"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_voices_merged.csv,1/16,4,"0,12,27,35"
output/932_milano_108_pater_noster_josquin-2/932_milano_108_pater_noster_josquin-2_voices_merged.csv,1/8,33,"1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,30,31,32,33,34,36"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_voices_merged_fourstep.csv,1/16,4,"0,12,27,35"
output/932_milano_108_pater_noster_josquin-2/fourstep/932_milano_108_pater_noster_josquin-2_voices_merged_fourstep.csv,1/8,6,"9,13,14,22,24,30"
