note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
306;57;1/4;225/4;165;3;ornamentation;0;4;True;2;[non_monotonic]
308;58;1/8;113/2;166;3;repetition;0;4;False;2;[non_monotonic]
309;57;1/8;453/8;167;3;ornamentation;0;4;False;2;[non_monotonic]
310;58;1/8;227/4;168;3;repetition;0;4;False;2;[non_monotonic]
311;60;1/8;455/8;169;3;ornamentation;0;4;False;2;[non_monotonic]
314;58;1/4;57;170;3;repetition;1;4;True;2;[non_monotonic]
534;59;1/8;701/8;287;3;ornamentation;0;7;True;5;[non_monotonic]
535;60;1/16;351/4;288;3;ornamentation;0;7;False;5;[non_monotonic]
536;59;1/16;1405/16;289;3;ornamentation;0;7;False;5;[non_monotonic]
537;57;1/16;703/8;290;3;ornamentation;0;7;False;5;[non_monotonic]
538;59;1/16;1407/16;291;3;ornamentation;0;7;False;5;[non_monotonic]
540;60;1/2;88;292;3;match;1;7;True;5;[non_monotonic]
662;54;1/4;429/4;354;3;ornamentation;0;8;True;6;[non_monotonic]
663;55;1/8;215/2;355;3;adaptation;0;8;False;6;[non_monotonic]
664;54;1/8;861/8;356;3;ornamentation;0;8;False;6;[non_monotonic]
665;52;1/8;431/4;357;3;ornamentation;0;8;False;6;[non_monotonic]
666;54;1/8;863/8;358;3;ornamentation;0;8;False;6;[non_monotonic]
667;55;1/2;108;359;3;match;3;8;True;6;[non_monotonic]
779;57;1/4;505/4;415;3;ornamentation;0;9;True;7;[non_monotonic]
780;58;1/8;253/2;416;3;ornamentation;0;9;False;7;[non_monotonic]
781;57;1/8;1013/8;417;3;ornamentation;0;9;False;7;[non_monotonic]
782;58;1/8;507/4;418;3;repetition;0;9;False;7;[non_monotonic]
783;60;1/8;1015/8;419;3;ornamentation;0;9;False;7;[non_monotonic]
785;62;1/2;127;420;3;match;2;9;True;7;[non_monotonic]
1069;60;1/4;685/4;571;3;ornamentation;0;10;True;8;[monotonic]
1070;62;1/8;343/2;572;3;ornamentation;0;10;False;8;[monotonic]
1071;60;1/8;1373/8;573;3;ornamentation;0;10;False;8;[monotonic]
1072;59;1/8;687/4;574;3;adaptation;0;10;False;8;[monotonic]
1073;57;1/8;1375/8;575;3;ornamentation;0;10;False;8;[monotonic]
1075;59;1/2;172;576;3;adaptation;2;10;True;8;[monotonic]
149;53;1/4;129/4;87;5;ornamentation;0;12;True;1;[monotonic_perfect_fifth_0_3]
150;55;1/8;65/2;88;5;ornamentation;0;12;False;1;[monotonic_perfect_fifth_0_3]
151;53;1/8;261/8;89;5;ornamentation;0;12;False;1;[monotonic_perfect_fifth_0_3]
152;51;1/8;131/4;90;5;ornamentation;0;12;False;1;[monotonic_perfect_fifth_0_3]
153;50;1/8;263/8;91;5;ornamentation;0;12;False;1;[monotonic_perfect_fifth_0_3]
154;48;1/4;33;92;5;match;3;12;True;1;[monotonic_perfect_fifth_0_3]
714;57;1/4;457/4;380;2;ornamentation;0;16;True;1;[non_monotonic]
715;58;1/8;229/2;381;2;ornamentation;0;16;False;1;[non_monotonic]
716;57;1/8;917/8;382;2;ornamentation;0;16;False;1;[non_monotonic]
717;58;1/8;459/4;383;2;repetition;0;16;False;1;[non_monotonic]
718;60;1/8;919/8;384;2;ornamentation;0;16;False;1;[non_monotonic]
721;62;1/2;115;385;2;match;1;16;True;1;[non_monotonic]
497;66;1/4;333/4;266;0;adaptation;0;18;True;0;[non_monotonic]
498;67;1/8;167/2;267;0;adaptation;0;18;False;0;[non_monotonic]
499;66;1/8;669/8;268;0;ornamentation;0;18;False;0;[non_monotonic]
500;64;1/8;335/4;269;0;adaptation;0;18;False;0;[non_monotonic]
501;66;1/8;671/8;270;0;ornamentation;0;18;False;0;[non_monotonic]
506;67;1/4;84;271;0;match;0;18;True;0;[non_monotonic]
792;59;1/8;1029/8;425;1;ornamentation;0;22;True;1;[non_monotonic]
793;60;1/16;515/4;426;1;ornamentation;0;22;False;1;[non_monotonic]
794;59;1/16;2061/16;427;1;ornamentation;0;22;False;1;[non_monotonic]
795;57;1/16;1031/8;428;1;ornamentation;0;22;False;1;[non_monotonic]
796;59;1/16;2063/16;429;1;ornamentation;0;22;False;1;[non_monotonic]
797;60;1/2;129;430;1;match;1;22;True;1;[non_monotonic]
