note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
29;71;1/16;33/16;23;0;ornamentation;0;1;True;[non_monotonic]
30;72;1/32;17/8;24;0;ornamentation;0;1;False;[non_monotonic]
31;71;1/32;69/32;25;0;ornamentation;0;1;False;[non_monotonic]
32;69;1/32;35/16;26;0;ornamentation;0;1;False;[non_monotonic]
33;71;1/32;71/32;27;0;ornamentation;0;1;False;[non_monotonic]
36;72;1/4;9/4;28;0;match;0;1;True;[non_monotonic]
135;69;1/8;17/2;82;0;match;0;4;True;[non_monotonic]
136;67;1/16;69/8;83;0;ornamentation;0;4;False;[non_monotonic]
137;69;1/16;139/16;84;0;ornamentation;0;4;False;[non_monotonic]
139;71;1/16;35/4;85;0;match;0;4;False;[non_monotonic]
140;69;1/16;141/16;86;0;ornamentation;0;4;False;[non_monotonic]
141;71;1/32;71/8;87;0;ornamentation;0;4;True;[non_monotonic]
178;64;1/16;169/16;111;0;ornamentation;0;9;True;[monotonic]
179;66;1/32;85/8;112;0;ornamentation;0;9;False;[monotonic]
180;67;1/32;341/32;113;0;ornamentation;0;9;False;[monotonic]
181;69;1/32;171/16;114;0;ornamentation;0;9;False;[monotonic]
182;71;1/32;343/32;115;0;ornamentation;0;9;False;[monotonic]
186;72;1/8;43/4;116;0;match;0;9;True;[monotonic]
293;66;1/16;261/16;186;0;ornamentation;0;13;True;[non_monotonic]
294;67;1/32;131/8;187;0;ornamentation;0;13;False;[non_monotonic]
295;66;1/32;525/32;188;0;ornamentation;0;13;False;[non_monotonic]
296;64;1/32;263/16;189;0;ornamentation;0;13;False;[non_monotonic]
297;66;1/32;527/32;190;0;ornamentation;0;13;False;[non_monotonic]
301;67;1/4;33/2;191;0;match;0;13;True;[non_monotonic]
366;66;1/16;333/16;223;0;ornamentation;0;16;True;[non_monotonic]
367;67;1/32;167/8;224;0;ornamentation;0;16;False;[non_monotonic]
368;66;1/32;669/32;225;0;ornamentation;0;16;False;[non_monotonic]
369;64;1/32;335/16;226;0;ornamentation;0;16;False;[non_monotonic]
370;66;1/32;671/32;227;0;ornamentation;0;16;False;[non_monotonic]
375;67;1/4;21;228;0;match;0;16;True;[non_monotonic]
463;74;1/8;105/4;269;0;match;0;17;True;[monotonic]
470;72;1/16;213/8;272;0;match;0;17;False;[monotonic]
471;71;1/16;427/16;273;0;ornamentation;0;17;False;[monotonic]
473;69;1/16;107/4;274;0;match;0;17;False;[monotonic]
474;67;1/16;429/16;275;0;ornamentation;0;17;False;[monotonic]
475;69;1/8;215/8;276;0;repetition;0;17;True;[monotonic]
