note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
4;66;1/16;13/16;4;1;ornamentation;0;0;True;[non_monotonic]
5;67;1/32;7/8;5;1;ornamentation;0;0;False;[non_monotonic]
6;66;1/32;29/32;6;1;ornamentation;0;0;False;[non_monotonic]
7;64;1/32;15/16;7;1;ornamentation;0;0;False;[non_monotonic]
8;66;1/32;31/32;8;1;ornamentation;0;0;False;[non_monotonic]
9;67;1/4;1;9;1;match;0;0;True;[non_monotonic]
19;72;1/16;37/16;16;0;ornamentation;0;1;True;[non_monotonic]
20;74;1/32;19/8;17;0;ornamentation;0;1;False;[non_monotonic]
21;72;1/32;77/32;18;0;ornamentation;0;1;False;[non_monotonic]
22;71;1/32;39/16;19;0;ornamentation;0;1;False;[non_monotonic]
23;72;1/32;79/32;20;0;ornamentation;0;1;False;[non_monotonic]
24;62;1/4;5/2;21;1;match;1;1;True;[non_monotonic]
25;74;1/4;5/2;21;0;match;0;1;True;[non_monotonic]
33;71;1/16;53/16;26;0;ornamentation;0;2;True;[monotonic_perfect_fifth_0_1]
34;72;1/32;27/8;27;0;repetition;0;2;False;[monotonic_perfect_fifth_0_1]
35;71;1/32;109/32;28;0;ornamentation;0;2;False;[monotonic_perfect_fifth_0_1]
36;69;1/32;55/16;29;0;ornamentation;0;2;False;[monotonic_perfect_fifth_0_1]
37;67;1/32;111/32;30;0;ornamentation;0;2;False;[monotonic_perfect_fifth_0_1]
38;65;1/8;7/2;31;1;match;1;2;True;[monotonic_perfect_fifth_0_1]
39;69;1/8;7/2;31;0;match;0;2;True;[monotonic_perfect_fifth_0_1]
40;67;1/8;29/8;32;0;ornamentation;0;3;True;[non_monotonic]
41;69;1/16;15/4;33;0;repetition;0;3;False;[non_monotonic]
42;67;1/16;61/16;34;1;ornamentation;0;3;False;[non_monotonic]
43;66;1/16;31/8;35;1;ornamentation;0;3;False;[non_monotonic]
44;67;1/16;63/16;36;1;ornamentation;0;3;False;[non_monotonic]
45;67;1/8;4;37;1;repetition;1;3;True;[non_monotonic]
46;69;1/8;4;37;0;match;0;3;True;[non_monotonic]
50;66;1/16;69/16;41;1;ornamentation;0;5;True;[non_monotonic]
51;67;1/32;35/8;42;1;adaptation;0;5;False;[non_monotonic]
52;66;1/32;141/32;43;1;ornamentation;0;5;False;[non_monotonic]
53;64;1/32;71/16;44;1;ornamentation;0;5;False;[non_monotonic]
54;66;1/32;143/32;45;1;ornamentation;0;5;False;[non_monotonic]
55;55;1/4;9/2;46;3;match;2;5;True;[non_monotonic]
56;67;1/4;9/2;46;1;match;1;5;True;[non_monotonic]
56;67;1/4;9/2;46;0;match;0;5;True;[non_monotonic]
59;65;1/8;39/8;48;1;match;0;6;True;[non_monotonic_chords]
60;55;1/16;5;49;3;repetition;2;6;False;[non_monotonic_chords]
61;62;1/16;5;49;1;match;1;6;False;[non_monotonic_chords]
62;71;1/16;5;49;0;repetition;0;6;False;[non_monotonic_chords]
63;69;1/16;81/16;50;0;ornamentation;0;6;False;[non_monotonic_chords]
64;71;1/16;41/8;51;0;repetition;0;6;False;[non_monotonic_chords]
65;72;1/16;83/16;52;0;ornamentation;0;6;False;[non_monotonic_chords]
66;53;1/4;21/4;53;3;match;2;6;True;[non_monotonic_chords]
67;65;1/4;21/4;53;1;match;1;6;True;[non_monotonic_chords]
68;74;1/4;21/4;53;0;match;0;6;True;[non_monotonic_chords]
100;55;1/16;137/16;74;2;ornamentation;0;9;True;[monotonic]
101;57;1/32;69/8;75;2;repetition;0;9;False;[monotonic]
102;55;1/32;277/32;76;3;ornamentation;0;9;False;[monotonic]
103;54;1/32;139/16;77;3;ornamentation;0;9;False;[monotonic]
104;52;1/32;279/32;78;3;ornamentation;0;9;False;[monotonic]
105;55;1/16;35/4;79;3;adaptation;0;9;True;[monotonic]
104;52;1/32;279/32;78;3;ornamentation;0;10;True;[non_monotonic]
105;55;1/16;35/4;79;3;adaptation;0;10;False;[non_monotonic]
106;54;1/16;141/16;80;3;ornamentation;0;10;False;[non_monotonic]
107;52;1/16;71/8;81;3;match;0;10;False;[non_monotonic]
108;54;1/16;143/16;82;3;ornamentation;0;10;False;[non_monotonic]
109;55;1/4;9;83;3;match;2;10;True;[non_monotonic]
109;55;1/4;9;83;2;match;1;10;True;[non_monotonic]
110;62;1/4;9;83;1;match;0;10;True;[non_monotonic]
126;62;1/8;41/4;96;2;match;1;12;True;[non_monotonic]
127;65;1/8;41/4;96;1;match;0;12;True;[non_monotonic]
128;67;1/32;83/8;97;1;ornamentation;0;12;False;[non_monotonic]
129;66;1/32;333/32;98;1;ornamentation;0;12;False;[non_monotonic]
130;64;1/32;167/16;99;1;ornamentation;0;12;False;[non_monotonic]
131;66;1/32;335/32;100;1;ornamentation;0;12;False;[non_monotonic]
132;55;1/2;21/2;101;2;match;2;12;True;[non_monotonic]
133;67;1/2;21/2;101;1;match;1;12;True;[non_monotonic]
134;74;1/2;21/2;101;0;match;0;12;True;[non_monotonic]
153;62;1/4;27/2;113;1;match;1;14;True;[non_monotonic_chords]
154;74;1/4;27/2;113;0;match;0;14;True;[non_monotonic_chords]
155;60;1/16;55/4;114;1;match;1;14;False;[non_monotonic_chords]
156;76;1/16;55/4;114;0;match;0;14;False;[non_monotonic_chords]
157;74;1/16;221/16;115;0;ornamentation;0;14;False;[non_monotonic_chords]
158;76;1/16;111/8;116;0;ornamentation;0;14;False;[non_monotonic_chords]
159;77;1/16;223/16;117;0;ornamentation;0;14;False;[non_monotonic_chords]
160;62;1/8;14;118;1;match;1;14;True;[non_monotonic_chords]
161;76;1/8;14;118;0;repetition;0;14;True;[non_monotonic_chords]
200;66;1/16;285/16;149;2;ornamentation;0;17;True;[non_monotonic]
201;67;1/32;143/8;150;2;ornamentation;0;17;False;[non_monotonic]
202;66;1/32;573/32;151;2;ornamentation;0;17;False;[non_monotonic]
203;64;1/32;287/16;152;2;ornamentation;0;17;False;[non_monotonic]
204;66;1/32;575/32;153;2;ornamentation;0;17;False;[non_monotonic]
205;55;1/4;18;154;3;match;1;17;True;[non_monotonic]
206;67;1/4;18;154;2;match;0;17;True;[non_monotonic]
246;61;1/16;333/16;187;2;ornamentation;0;22;True;[non_monotonic]
247;62;1/32;167/8;188;2;ornamentation;0;22;False;[non_monotonic]
248;61;1/32;669/32;189;2;ornamentation;0;22;False;[non_monotonic]
249;59;1/32;335/16;190;2;ornamentation;0;22;False;[non_monotonic]
250;61;1/32;671/32;191;2;ornamentation;0;22;False;[non_monotonic]
251;50;1/4;21;192;3;match;2;22;True;[non_monotonic]
252;62;1/4;21;192;2;match;1;22;True;[non_monotonic]
253;74;1/4;21;192;0;match;0;22;True;[non_monotonic]
254;62;1/4;85/4;193;1;match;0;23;True;[non_monotonic]
255;72;1/16;43/2;194;0;adaptation;0;23;False;[non_monotonic]
256;71;1/16;345/16;195;0;ornamentation;0;23;False;[non_monotonic]
257;69;1/16;173/8;196;0;ornamentation;0;23;False;[non_monotonic]
258;71;1/16;347/16;197;0;ornamentation;0;23;False;[non_monotonic]
259;60;1/4;87/4;198;1;match;1;23;True;[non_monotonic]
260;72;1/4;87/4;198;0;match;0;23;True;[non_monotonic]
264;69;1/8;179/8;201;0;match;0;24;True;[non_monotonic_chords]
265;55;1/16;45/2;202;3;match;2;24;False;[non_monotonic_chords]
266;67;1/16;45/2;202;1;match;1;24;False;[non_monotonic_chords]
266;67;1/16;45/2;202;0;match;0;24;False;[non_monotonic_chords]
267;53;1/16;361/16;203;2;ornamentation;0;24;False;[non_monotonic_chords]
268;55;1/16;181/8;204;2;ornamentation;0;24;False;[non_monotonic_chords]
269;57;1/16;363/16;205;2;ornamentation;0;24;False;[non_monotonic_chords]
270;55;1/8;91/4;206;2;match;0;24;True;[non_monotonic_chords]
274;53;1/4;93/4;210;3;match;2;26;True;[non_monotonic]
274;53;1/4;93/4;210;2;match;1;26;True;[non_monotonic]
275;57;1/4;93/4;210;1;adaptation;0;26;True;[non_monotonic]
276;55;1/16;47/2;211;3;adaptation;0;26;False;[non_monotonic]
277;53;1/16;377/16;212;3;ornamentation;0;26;False;[non_monotonic]
278;52;1/16;189/8;213;3;ornamentation;0;26;False;[non_monotonic]
279;53;1/16;379/16;214;3;ornamentation;0;26;False;[non_monotonic]
280;52;1/8;95/4;215;3;match;1;26;True;[non_monotonic]
281;59;1/8;95/4;215;2;match;0;26;True;[non_monotonic]
297;65;1/8;25;229;1;repetition;1;29;True;[non_monotonic_chords]
298;69;1/8;25;229;0;match;0;29;True;[non_monotonic_chords]
299;64;1/16;201/8;230;1;ornamentation;0;29;False;[non_monotonic_chords]
300;65;1/16;403/16;231;1;ornamentation;0;29;False;[non_monotonic_chords]
301;67;1/16;101/4;232;1;adaptation;1;29;False;[non_monotonic_chords]
302;71;1/16;101/4;232;0;match;0;29;False;[non_monotonic_chords]
303;65;1/16;405/16;233;1;ornamentation;0;29;False;[non_monotonic_chords]
304;67;1/32;203/8;234;1;adaptation;0;29;True;[non_monotonic_chords]
303;65;1/16;405/16;233;1;ornamentation;0;30;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
304;67;1/32;203/8;234;1;adaptation;0;30;False;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
305;65;1/32;813/32;235;1;ornamentation;0;30;False;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
306;64;1/32;407/16;236;1;ornamentation;0;30;False;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
307;62;1/32;815/32;237;1;ornamentation;0;30;False;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
308;57;1/16;51/2;238;3;match;2;30;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
309;60;1/16;51/2;238;1;match;1;30;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
310;72;1/16;51/2;238;0;match;0;30;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
307;62;1/32;815/32;237;1;ornamentation;0;31;True;[non_monotonic_chords]
308;57;1/16;51/2;238;3;match;2;31;False;[non_monotonic_chords]
309;60;1/16;51/2;238;1;match;1;31;False;[non_monotonic_chords]
310;72;1/16;51/2;238;0;match;0;31;False;[non_monotonic_chords]
311;55;1/16;409/16;239;2;ornamentation;0;31;False;[non_monotonic_chords]
312;57;1/16;205/8;240;2;ornamentation;0;31;False;[non_monotonic_chords]
313;58;1/16;411/16;241;2;ornamentation;0;31;False;[non_monotonic_chords]
314;57;1/8;103/4;242;2;match;0;31;True;[non_monotonic_chords]
315;55;1/8;207/8;243;3;ornamentation;0;32;True;[non_monotonic]
