note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
1052;65;1/32;223/4;733;1;repetition;0;31;True;31;[non_monotonic]
1137;61;1/16;957/16;788;1;ornamentation;0;36;True;36;[non_monotonic]
1138;62;1/32;479/8;789;1;ornamentation;0;36;False;36;[non_monotonic]
1139;61;1/32;1917/32;790;1;ornamentation;0;36;False;36;[non_monotonic]
1140;59;1/32;959/16;791;1;ornamentation;0;36;False;36;[non_monotonic]
1141;61;1/32;1919/32;792;1;ornamentation;0;36;False;36;[non_monotonic]
1145;62;1/8;60;793;1;match;0;36;True;36;[non_monotonic]
1837;66;1/16;1517/16;1250;1;ornamentation;0;46;True;46;[non_monotonic]
1838;67;1/32;759/8;1251;1;adaptation;0;46;False;46;[non_monotonic]
1839;66;1/32;3037/32;1252;1;ornamentation;0;46;False;46;[non_monotonic]
1840;64;1/32;1519/16;1253;1;ornamentation;0;46;False;46;[non_monotonic]
1841;66;1/32;3039/32;1254;1;ornamentation;0;46;False;46;[non_monotonic]
1845;67;1/16;95;1255;1;match;1;46;True;46;[non_monotonic]
1881;66;1/16;1549/16;1276;1;ornamentation;0;48;True;48;[non_monotonic]
1882;67;1/32;775/8;1277;1;adaptation;0;48;False;48;[non_monotonic]
1883;66;1/32;3101/32;1278;1;ornamentation;0;48;False;48;[non_monotonic]
1884;64;1/32;1551/16;1279;1;ornamentation;0;48;False;48;[non_monotonic]
1885;66;1/32;3103/32;1280;1;ornamentation;0;48;False;48;[non_monotonic]
1889;67;1/8;97;1281;1;match;1;48;True;48;[non_monotonic]
1966;64;1/8;201/2;1329;1;repetition;1;50;True;50;[non_monotonic]
1968;69;1/16;805/8;1330;1;ornamentation;0;50;False;50;[non_monotonic]
1969;71;1/16;1611/16;1331;1;ornamentation;0;50;False;50;[non_monotonic]
1970;72;1/16;403/4;1332;1;ornamentation;0;50;False;50;[non_monotonic]
1971;71;1/16;1613/16;1333;1;ornamentation;0;50;False;50;[non_monotonic]
1972;72;1/32;807/8;1334;1;ornamentation;0;50;True;50;[non_monotonic]
1971;71;1/16;1613/16;1333;1;ornamentation;0;51;True;51;[monotonic]
1972;72;1/32;807/8;1334;1;ornamentation;0;51;False;51;[monotonic]
1973;71;1/32;3229/32;1335;1;ornamentation;0;51;False;51;[monotonic]
1974;69;1/32;1615/16;1336;1;ornamentation;0;51;False;51;[monotonic]
1975;67;1/32;3231/32;1337;1;ornamentation;0;51;False;51;[monotonic]
1979;66;1/16;101;1338;1;ficta;1;51;True;51;[monotonic]
2035;60;1/16;1653/16;1378;1;ornamentation;0;54;True;54;[monotonic]
2036;62;1/32;827/8;1379;1;ornamentation;0;54;False;54;[monotonic]
2037;64;1/32;3309/32;1380;1;ornamentation;0;54;False;54;[monotonic]
2038;65;1/32;1655/16;1381;1;ornamentation;0;54;False;54;[monotonic]
2039;67;1/32;3311/32;1382;1;ornamentation;0;54;False;54;[monotonic]
2043;65;1/16;207/2;1383;1;match;0;54;True;54;[monotonic]
2054;62;1/32;3327/32;1394;1;ornamentation;0;57;True;57;[non_monotonic]
2058;64;1/8;104;1395;1;match;1;57;False;57;[non_monotonic]
2060;65;1/8;833/8;1396;1;ornamentation;0;57;False;57;[non_monotonic]
2061;64;1/8;417/4;1397;1;ornamentation;0;57;False;57;[non_monotonic]
2062;62;1/8;835/8;1398;1;match;0;57;False;57;[non_monotonic]
2066;64;3/16;209/2;1399;1;match;1;57;True;57;[non_monotonic]
57;69;1/16;69/16;48;0;ornamentation;0;59;True;1;[non_monotonic]
58;71;1/32;35/8;49;0;ornamentation;0;59;False;1;[non_monotonic]
59;69;1/32;141/32;50;0;ornamentation;0;59;False;1;[non_monotonic]
60;71;1/32;71/16;51;0;ornamentation;0;59;False;1;[non_monotonic]
61;72;1/32;143/32;52;0;ornamentation;0;59;False;1;[non_monotonic]
64;71;1/4;9/2;53;0;repetition;0;59;True;1;[non_monotonic]
243;66;1/16;237/16;179;0;ornamentation;0;62;True;4;[non_monotonic]
244;67;1/32;119/8;180;0;ornamentation;0;62;False;4;[non_monotonic]
245;66;1/32;477/32;181;0;ornamentation;0;62;False;4;[non_monotonic]
246;64;1/32;239/16;182;0;ornamentation;0;62;False;4;[non_monotonic]
247;66;1/32;479/32;183;0;ornamentation;0;62;False;4;[non_monotonic]
251;67;1/4;15;184;0;match;0;62;True;4;[non_monotonic]
379;62;1/16;345/16;270;0;ornamentation;0;64;True;6;[non_monotonic]
380;64;1/32;173/8;271;0;ornamentation;0;64;False;6;[non_monotonic]
381;62;1/32;693/32;272;0;ornamentation;0;64;False;6;[non_monotonic]
382;64;1/32;347/16;273;0;ornamentation;0;64;False;6;[non_monotonic]
383;66;1/32;695/32;274;0;ornamentation;0;64;False;6;[non_monotonic]
386;67;1/4;87/4;275;0;match;0;64;True;6;[non_monotonic]
482;66;1/16;437/16;331;0;ornamentation;0;66;True;8;[monotonic]
483;67;1/32;219/8;332;0;ornamentation;0;66;False;8;[monotonic]
484;69;1/32;877/32;333;0;ornamentation;0;66;False;8;[monotonic]
485;71;1/32;439/16;334;0;ornamentation;0;66;False;8;[monotonic]
486;72;1/32;879/32;335;0;ornamentation;0;66;False;8;[monotonic]
490;71;3/16;55/2;336;0;repetition;0;66;True;8;[monotonic]
499;67;1/16;453/16;343;0;ornamentation;0;69;True;11;[non_monotonic]
500;69;1/32;227/8;344;0;ornamentation;0;69;False;11;[non_monotonic]
501;67;1/32;909/32;345;0;ornamentation;0;69;False;11;[non_monotonic]
502;69;1/32;455/16;346;0;ornamentation;0;69;False;11;[non_monotonic]
503;71;1/32;911/32;347;0;ornamentation;0;69;False;11;[non_monotonic]
505;72;1/16;57/2;348;0;match;0;69;True;11;[non_monotonic]
521;64;1/16;469/16;361;0;ornamentation;0;71;True;13;[monotonic_perfect_fifth_0_0]
522;62;1/32;235/8;362;0;ornamentation;0;71;False;13;[monotonic_perfect_fifth_0_0]
523;64;1/32;941/32;363;0;ornamentation;0;71;False;13;[monotonic_perfect_fifth_0_0]
524;66;1/32;471/16;364;0;ornamentation;0;71;False;13;[monotonic_perfect_fifth_0_0]
525;67;1/32;943/32;365;0;ornamentation;0;71;False;13;[monotonic_perfect_fifth_0_0]
527;69;3/16;59/2;366;0;adaptation;0;71;True;13;[monotonic_perfect_fifth_0_0]
776;69;1/8;42;541;0;match;0;74;True;16;[non_monotonic]
777;67;1/16;337/8;542;0;ornamentation;0;74;False;16;[non_monotonic]
778;66;1/16;675/16;543;0;ornamentation;0;74;False;16;[non_monotonic]
779;67;1/16;169/4;544;0;ornamentation;0;74;False;16;[non_monotonic]
780;66;1/16;677/16;545;0;ornamentation;0;74;False;16;[non_monotonic]
781;67;1/32;339/8;546;0;ornamentation;0;74;True;16;[non_monotonic]
780;66;1/16;677/16;545;0;ornamentation;0;75;True;17;[non_monotonic]
781;67;1/32;339/8;546;0;ornamentation;0;75;False;17;[non_monotonic]
782;66;1/32;1357/32;547;0;ornamentation;0;75;False;17;[non_monotonic]
783;64;1/32;679/16;548;0;ornamentation;0;75;False;17;[non_monotonic]
784;66;1/32;1359/32;549;0;ornamentation;0;75;False;17;[non_monotonic]
789;67;1/4;85/2;550;0;match;0;75;True;17;[non_monotonic]
961;65;1/16;821/16;661;0;ornamentation;0;79;True;21;[monotonic]
962;67;1/32;411/8;662;0;ornamentation;0;79;False;21;[monotonic]
963;65;1/32;1645/32;663;0;ornamentation;0;79;False;21;[monotonic]
964;64;1/32;823/16;664;0;ornamentation;0;79;False;21;[monotonic]
965;62;1/32;1647/32;665;0;ornamentation;0;79;False;21;[monotonic]
966;64;1/16;103/2;666;0;match;0;79;True;21;[monotonic]
978;64;1/16;833/16;677;0;ornamentation;0;81;True;23;[non_monotonic]
979;65;1/32;417/8;678;0;ornamentation;0;81;False;23;[non_monotonic]
980;64;1/32;1669/32;679;0;ornamentation;0;81;False;23;[non_monotonic]
981;65;1/32;835/16;680;0;ornamentation;0;81;False;23;[non_monotonic]
982;64;1/32;1671/32;681;0;ornamentation;0;81;False;23;[non_monotonic]
983;65;1/8;209/4;682;0;ornamentation;0;81;True;23;[non_monotonic]
988;67;1/16;841/16;685;0;ornamentation;0;84;True;26;[non_monotonic]
989;69;1/32;421/8;686;0;repetition;0;84;False;26;[non_monotonic]
990;67;1/32;1685/32;687;0;ornamentation;0;84;False;26;[non_monotonic]
991;69;1/32;843/16;688;0;ornamentation;0;84;False;26;[non_monotonic]
992;71;1/32;1687/32;689;0;ornamentation;0;84;False;26;[non_monotonic]
995;69;1/4;211/4;690;0;match;0;84;True;26;[non_monotonic]
1011;66;1/16;861/16;703;0;ornamentation;0;86;True;28;[non_monotonic]
1012;67;1/32;431/8;704;0;ornamentation;0;86;False;28;[non_monotonic]
1013;66;1/32;1725/32;705;0;ornamentation;0;86;False;28;[non_monotonic]
1014;64;1/32;863/16;706;0;ornamentation;0;86;False;28;[non_monotonic]
1015;66;1/32;1727/32;707;0;ornamentation;0;86;False;28;[non_monotonic]
1017;67;1/16;54;708;0;match;0;86;True;28;[non_monotonic]
1029;62;1/16;873/16;719;0;ornamentation;0;88;True;30;[non_monotonic]
1030;64;1/32;437/8;720;0;ornamentation;0;88;False;30;[non_monotonic]
1031;62;1/32;1749/32;721;0;ornamentation;0;88;False;30;[non_monotonic]
1032;64;1/32;875/16;722;0;ornamentation;0;88;False;30;[non_monotonic]
1033;65;1/32;1751/32;723;0;ornamentation;0;88;False;30;[non_monotonic]
1036;67;1/4;219/4;724;0;repetition;0;88;True;30;[non_monotonic]
1209;64;1/16;1001/16;839;0;ornamentation;0;92;True;34;[non_monotonic]
1210;65;1/32;501/8;840;0;ornamentation;0;92;False;34;[non_monotonic]
1211;64;1/32;2005/32;841;0;ornamentation;0;92;False;34;[non_monotonic]
1212;65;1/32;1003/16;842;0;ornamentation;0;92;False;34;[non_monotonic]
1213;67;1/32;2007/32;843;0;ornamentation;0;92;False;34;[non_monotonic]
1215;69;1/4;251/4;844;0;match;0;92;True;34;[non_monotonic]
1223;67;1/8;253/4;847;0;match;0;93;True;35;[non_monotonic]
1228;66;1/16;509/8;850;0;match;0;93;False;35;[non_monotonic]
1229;64;1/16;1019/16;851;0;ornamentation;0;93;False;35;[non_monotonic]
1231;66;1/16;255/4;852;0;match;0;93;False;35;[non_monotonic]
1232;64;1/16;1021/16;853;0;ornamentation;0;93;False;35;[non_monotonic]
1233;66;1/8;511/8;854;0;repetition;0;93;True;35;[non_monotonic]
1384;71;1/16;1149/16;932;0;ornamentation;0;99;True;41;[non_monotonic]
1385;72;1/32;575/8;933;0;ornamentation;0;99;False;41;[non_monotonic]
1386;71;1/32;2301/32;934;0;ornamentation;0;99;False;41;[non_monotonic]
1387;69;1/32;1151/16;935;0;ornamentation;0;99;False;41;[non_monotonic]
1388;71;1/32;2303/32;936;0;ornamentation;0;99;False;41;[non_monotonic]
1392;72;1/8;72;937;0;match;0;99;True;41;[non_monotonic]
1696;64;1/16;1413/16;1166;0;ornamentation;0;101;True;43;[monotonic]
1697;66;1/32;707/8;1167;0;ornamentation;0;101;False;43;[monotonic]
1698;67;1/32;2829/32;1168;0;ornamentation;0;101;False;43;[monotonic]
1699;69;1/32;1415/16;1169;0;ornamentation;0;101;False;43;[monotonic]
1700;71;1/32;2831/32;1170;0;ornamentation;0;101;False;43;[monotonic]
1703;72;1/8;177/2;1171;0;match;0;101;True;43;[monotonic]
1761;61;1/16;1453/16;1212;0;ornamentation;0;106;True;48;[monotonic_perfect_fifth_0_0]
1762;62;1/32;727/8;1213;0;ornamentation;0;106;False;48;[monotonic_perfect_fifth_0_0]
1763;64;1/32;2909/32;1214;0;ornamentation;0;106;False;48;[monotonic_perfect_fifth_0_0]
1764;66;1/32;1455/16;1215;0;ornamentation;0;106;False;48;[monotonic_perfect_fifth_0_0]
1765;67;1/32;2911/32;1216;0;ornamentation;0;106;False;48;[monotonic_perfect_fifth_0_0]
1770;69;1/8;91;1217;0;match;0;106;True;48;[monotonic_perfect_fifth_0_0]
1851;66;1/16;1525/16;1260;0;ornamentation;0;109;True;51;[monotonic_perfect_fifth_0_0]
1852;67;1/32;763/8;1261;0;ornamentation;0;109;False;51;[monotonic_perfect_fifth_0_0]
1853;69;1/32;3053/32;1262;0;ornamentation;0;109;False;51;[monotonic_perfect_fifth_0_0]
1854;71;1/32;1527/16;1263;0;ornamentation;0;109;False;51;[monotonic_perfect_fifth_0_0]
1855;72;1/32;3055/32;1264;0;ornamentation;0;109;False;51;[monotonic_perfect_fifth_0_0]
1857;74;1/4;191/2;1265;0;match;0;109;True;51;[monotonic_perfect_fifth_0_0]
1913;71;1/8;98;1296;0;match;0;110;True;52;[non_monotonic]
1914;64;1/16;785/8;1297;0;ornamentation;0;110;False;52;[non_monotonic]
1915;66;1/16;1571/16;1298;0;ornamentation;0;110;False;52;[non_monotonic]
1916;67;1/16;393/4;1299;0;ornamentation;0;110;False;52;[non_monotonic]
1917;66;1/16;1573/16;1300;0;ornamentation;0;110;False;52;[non_monotonic]
1918;67;1/32;787/8;1301;0;ornamentation;0;110;True;52;[non_monotonic]
1917;66;1/16;1573/16;1300;0;ornamentation;0;111;True;53;[monotonic]
1918;67;1/32;787/8;1301;0;ornamentation;0;111;False;53;[monotonic]
1919;69;1/32;3149/32;1302;0;ornamentation;0;111;False;53;[monotonic]
1920;71;1/32;1575/16;1303;0;ornamentation;0;111;False;53;[monotonic]
1921;72;1/32;3151/32;1304;0;ornamentation;0;111;False;53;[monotonic]
1925;71;1/16;197/2;1305;0;repetition;0;111;True;53;[monotonic]
1996;66;1/16;1629/16;1350;0;ornamentation;0;115;True;57;[non_monotonic]
1997;67;1/32;815/8;1351;0;ornamentation;0;115;False;57;[non_monotonic]
1998;66;1/32;3261/32;1352;0;ornamentation;0;115;False;57;[non_monotonic]
1999;64;1/32;1631/16;1353;0;ornamentation;0;115;False;57;[non_monotonic]
2000;66;1/32;3263/32;1354;0;ornamentation;0;115;False;57;[non_monotonic]
2005;67;1/16;102;1355;0;match;0;115;True;57;[non_monotonic]
409;48;1/16;373/16;287;5;ornamentation;0;123;True;6;[monotonic_perfect_fifth_0_3]
410;50;1/32;187/8;288;5;ornamentation;0;123;False;6;[monotonic_perfect_fifth_0_3]
411;48;1/32;749/32;289;5;ornamentation;0;123;False;6;[monotonic_perfect_fifth_0_3]
412;47;1/32;375/16;290;5;ornamentation;0;123;False;6;[monotonic_perfect_fifth_0_3]
413;45;1/32;751/32;291;5;ornamentation;0;123;False;6;[monotonic_perfect_fifth_0_3]
414;43;1/8;47/2;292;5;repetition;3;123;True;6;[monotonic_perfect_fifth_0_3]
1146;43;1/8;481/8;794;5;adaptation;0;127;True;10;[monotonic]
1149;45;1/16;965/16;796;5;ornamentation;0;127;False;10;[monotonic]
1150;47;1/16;483/8;797;5;ornamentation;0;127;False;10;[monotonic]
1151;48;1/16;967/16;798;5;ornamentation;0;127;False;10;[monotonic]
1152;50;1/16;121/2;799;5;match;3;127;False;10;[monotonic]
1165;43;3/16;61;809;5;match;4;127;True;10;[monotonic]
1396;53;1/16;1157/16;941;5;ornamentation;0;131;True;14;[monotonic_perfect_fifth_0_3]
1397;55;1/32;579/8;942;5;ornamentation;0;131;False;14;[monotonic_perfect_fifth_0_3]
1398;53;1/32;2317/32;943;5;ornamentation;0;131;False;14;[monotonic_perfect_fifth_0_3]
1399;52;1/32;1159/16;944;5;ornamentation;0;131;False;14;[monotonic_perfect_fifth_0_3]
1400;50;1/32;2319/32;945;5;ornamentation;0;131;False;14;[monotonic_perfect_fifth_0_3]
1401;48;1/4;145/2;946;5;match;3;131;True;14;[monotonic_perfect_fifth_0_3]
1440;53;1/16;1197/16;976;5;ornamentation;0;133;True;16;[monotonic_perfect_fifth_0_2]
1441;55;1/32;599/8;977;5;ornamentation;0;133;False;16;[monotonic_perfect_fifth_0_2]
1442;53;1/32;2397/32;978;5;ornamentation;0;133;False;16;[monotonic_perfect_fifth_0_2]
1443;52;1/32;1199/16;979;5;ornamentation;0;133;False;16;[monotonic_perfect_fifth_0_2]
1444;50;1/32;2399/32;980;5;ornamentation;0;133;False;16;[monotonic_perfect_fifth_0_2]
1445;48;3/32;75;981;5;match;2;133;True;16;[monotonic_perfect_fifth_0_2]
270;60;1/16;261/16;196;3;ornamentation;0;148;True;5;[monotonic]
271;62;1/32;131/8;197;3;adaptation;0;148;False;5;[monotonic]
272;60;1/32;525/32;198;3;ornamentation;0;148;False;5;[monotonic]
273;59;1/32;263/16;199;3;ornamentation;0;148;False;5;[monotonic]
274;57;1/32;527/32;200;3;ornamentation;0;148;False;5;[monotonic]
277;59;1/16;33/2;201;3;match;2;148;True;5;[monotonic]
279;59;1/16;133/8;203;3;repetition;0;150;True;7;[non_monotonic]
283;60;1/32;537/32;206;3;ornamentation;0;150;False;7;[non_monotonic]
284;59;1/32;269/16;207;3;ornamentation;0;150;False;7;[non_monotonic]
285;57;1/32;539/32;208;3;ornamentation;0;150;False;7;[non_monotonic]
286;59;1/32;135/8;209;3;repetition;0;150;False;7;[non_monotonic]
292;57;1/8;17;213;3;match;2;150;True;7;[non_monotonic]
322;54;1/8;37/2;235;3;match;3;152;True;9;[non_monotonic]
326;52;1/16;149/8;236;3;ornamentation;0;152;False;9;[non_monotonic]
327;54;1/16;299/16;237;3;ornamentation;0;152;False;9;[non_monotonic]
328;55;1/16;75/4;238;3;ornamentation;0;152;False;9;[non_monotonic]
329;54;1/16;301/16;239;3;ornamentation;0;152;False;9;[non_monotonic]
330;55;1/32;151/8;240;3;ornamentation;0;152;True;9;[non_monotonic]
329;54;1/16;301/16;239;3;ornamentation;0;153;True;10;[non_monotonic]
330;55;1/32;151/8;240;3;ornamentation;0;153;False;10;[non_monotonic]
331;54;1/32;605/32;241;3;ornamentation;0;153;False;10;[non_monotonic]
332;52;1/32;303/16;242;3;ornamentation;0;153;False;10;[non_monotonic]
333;54;1/32;607/32;243;3;ornamentation;0;153;False;10;[non_monotonic]
336;55;1/4;19;244;3;match;2;153;True;10;[non_monotonic]
557;59;1/8;31;391;3;match;0;159;True;16;[non_monotonic]
558;57;1/16;249/8;392;3;ornamentation;0;159;False;16;[non_monotonic]
559;59;1/16;499/16;393;3;ornamentation;0;159;False;16;[non_monotonic]
561;57;1/16;125/4;394;3;match;0;159;False;16;[non_monotonic]
562;59;1/16;501/16;395;3;ornamentation;0;159;False;16;[non_monotonic]
563;57;1/32;251/8;396;3;ornamentation;0;159;True;16;[non_monotonic]
569;59;1/16;505/16;401;3;ornamentation;0;162;True;19;[non_monotonic]
570;60;1/32;253/8;402;3;ornamentation;0;162;False;19;[non_monotonic]
571;59;1/32;1013/32;403;3;ornamentation;0;162;False;19;[non_monotonic]
572;60;1/32;507/16;404;3;ornamentation;0;162;False;19;[non_monotonic]
573;62;1/32;1015/32;405;3;ornamentation;0;162;False;19;[non_monotonic]
574;60;1/8;127/4;406;3;repetition;0;162;True;19;[non_monotonic]
659;57;1/16;581/16;475;3;ornamentation;0;166;True;23;[non_monotonic]
660;59;1/32;291/8;476;3;ornamentation;0;166;False;23;[non_monotonic]
661;57;1/32;1165/32;477;3;ornamentation;0;166;False;23;[non_monotonic]
662;59;1/32;583/16;478;3;ornamentation;0;166;False;23;[non_monotonic]
663;60;1/32;1167/32;479;3;ornamentation;0;166;False;23;[non_monotonic]
665;59;1/16;73/2;480;3;adaptation;1;166;True;23;[non_monotonic]
1160;54;1/16;973/16;804;3;ornamentation;0;171;True;28;[non_monotonic]
1161;55;1/32;487/8;805;3;ornamentation;0;171;False;28;[non_monotonic]
1162;54;1/32;1949/32;806;3;ornamentation;0;171;False;28;[non_monotonic]
1163;52;1/32;975/16;807;3;ornamentation;0;171;False;28;[non_monotonic]
1164;54;1/32;1951/32;808;3;ornamentation;0;171;False;28;[non_monotonic]
1166;55;3/16;61;809;3;match;3;171;True;28;[non_monotonic]
1682;60;1/16;1405/16;1156;3;ornamentation;0;190;True;47;[monotonic]
1683;62;1/32;703/8;1157;3;ornamentation;0;190;False;47;[monotonic]
1684;60;1/32;2813/32;1158;3;ornamentation;0;190;False;47;[monotonic]
1685;59;1/32;1407/16;1159;3;ornamentation;0;190;False;47;[monotonic]
1686;57;1/32;2815/32;1160;3;ornamentation;0;190;False;47;[monotonic]
1689;59;1/16;88;1161;3;match;2;190;True;47;[monotonic]
2010;60;1/16;1637/16;1360;3;ornamentation;0;193;True;50;[monotonic]
2011;62;1/32;819/8;1361;3;ornamentation;0;193;False;50;[monotonic]
2012;60;1/32;3277/32;1362;3;ornamentation;0;193;False;50;[monotonic]
2013;59;1/32;1639/16;1363;3;ornamentation;0;193;False;50;[monotonic]
2014;57;1/32;3279/32;1364;3;ornamentation;0;193;False;50;[monotonic]
2017;59;1/16;205/2;1365;3;match;2;193;True;50;[monotonic]
408;50;1/16;93/4;286;4;repetition;0;197;True;2;[monotonic]
420;53;1/8;191/8;295;4;ornamentation;0;197;False;2;[monotonic]
421;52;1/8;24;296;4;repetition;2;197;False;2;[monotonic]
424;50;1/8;193/8;297;4;ornamentation;0;197;False;2;[monotonic]
425;48;1/8;97/4;298;4;match;2;197;False;2;[monotonic]
429;48;1/16;49/2;300;4;match;3;197;True;2;[monotonic]
671;60;1/16;589/16;485;4;ornamentation;0;199;True;4;[monotonic_perfect_fifth_0_3]
672;62;1/32;295/8;486;4;ornamentation;0;199;False;4;[monotonic_perfect_fifth_0_3]
673;60;1/32;1181/32;487;4;ornamentation;0;199;False;4;[monotonic_perfect_fifth_0_3]
674;59;1/32;591/16;488;4;ornamentation;0;199;False;4;[monotonic_perfect_fifth_0_3]
675;57;1/32;1183/32;489;4;ornamentation;0;199;False;4;[monotonic_perfect_fifth_0_3]
677;55;1/16;37;490;4;match;3;199;True;4;[monotonic_perfect_fifth_0_3]
1022;53;1/16;869/16;713;4;ornamentation;0;203;True;8;[monotonic_perfect_fifth_0_1]
1023;55;1/32;435/8;714;4;ornamentation;0;203;False;8;[monotonic_perfect_fifth_0_1]
1024;53;1/32;1741/32;715;4;ornamentation;0;203;False;8;[monotonic_perfect_fifth_0_1]
1025;52;1/32;871/16;716;4;ornamentation;0;203;False;8;[monotonic_perfect_fifth_0_1]
1026;50;1/32;1743/32;717;4;ornamentation;0;203;False;8;[monotonic_perfect_fifth_0_1]
1027;48;1/16;109/2;718;4;match;1;203;True;8;[monotonic_perfect_fifth_0_1]
1234;43;1/8;64;855;4;match;4;206;True;11;[monotonic]
1239;53;1/16;513/8;856;4;ornamentation;0;206;False;11;[monotonic]
1240;52;1/16;1027/16;857;4;ornamentation;0;206;False;11;[monotonic]
1241;50;1/16;257/4;858;4;ornamentation;0;206;False;11;[monotonic]
1242;48;1/16;1029/16;859;4;ornamentation;0;206;False;11;[monotonic]
1243;50;1/32;515/8;860;4;ornamentation;0;206;True;11;[monotonic]
1242;48;1/16;1029/16;859;4;ornamentation;0;207;True;12;[monotonic_perfect_fifth_0_3]
1243;50;1/32;515/8;860;4;ornamentation;0;207;False;12;[monotonic_perfect_fifth_0_3]
1244;48;1/32;2061/32;861;4;ornamentation;0;207;False;12;[monotonic_perfect_fifth_0_3]
1245;47;1/32;1031/16;862;4;ornamentation;0;207;False;12;[monotonic_perfect_fifth_0_3]
1246;45;1/32;2063/32;863;4;ornamentation;0;207;False;12;[monotonic_perfect_fifth_0_3]
1247;43;1/4;129/2;864;4;repetition;3;207;True;12;[monotonic_perfect_fifth_0_3]
1429;59;1/16;1189/16;966;4;ornamentation;0;210;True;15;[monotonic_perfect_fifth_0_1]
1430;60;1/32;595/8;967;4;ornamentation;0;210;False;15;[monotonic_perfect_fifth_0_1]
1431;59;1/32;2381/32;968;4;ornamentation;0;210;False;15;[monotonic_perfect_fifth_0_1]
1432;57;1/32;1191/16;969;4;ornamentation;0;210;False;15;[monotonic_perfect_fifth_0_1]
1433;55;1/32;2383/32;970;4;ornamentation;0;210;False;15;[monotonic_perfect_fifth_0_1]
1434;53;1/16;149/2;971;4;match;1;210;True;15;[monotonic_perfect_fifth_0_1]
1785;55;1/4;369/4;1226;4;match;2;215;True;20;[non_monotonic]
1788;54;1/8;185/2;1227;4;match;2;215;False;20;[non_monotonic]
1791;55;1/8;741/8;1228;4;ornamentation;0;215;False;20;[non_monotonic]
1792;54;1/8;371/4;1229;4;repetition;2;215;False;20;[non_monotonic]
1795;52;1/8;743/8;1230;4;match;0;215;False;20;[non_monotonic]
1797;55;3/16;93;1231;4;match;4;215;True;20;[non_monotonic]
139;59;1/16;145/16;115;2;ornamentation;0;221;True;2;[monotonic_perfect_fifth_0_0]
140;57;1/32;73/8;116;2;ornamentation;0;221;False;2;[monotonic_perfect_fifth_0_0]
141;59;1/32;293/32;117;2;ornamentation;0;221;False;2;[monotonic_perfect_fifth_0_0]
142;60;1/32;147/16;118;2;ornamentation;0;221;False;2;[monotonic_perfect_fifth_0_0]
143;62;1/32;295/32;119;2;ornamentation;0;221;False;2;[monotonic_perfect_fifth_0_0]
145;64;1/8;37/4;120;2;match;0;221;True;2;[monotonic_perfect_fifth_0_0]
280;60;1/16;267/16;204;2;ornamentation;0;224;True;5;[non_monotonic]
282;62;1/32;67/4;205;2;match;1;224;False;5;[non_monotonic]
287;60;1/32;541/32;210;2;ornamentation;0;224;False;5;[non_monotonic]
288;62;1/32;271/16;211;2;ornamentation;0;224;False;5;[non_monotonic]
289;64;1/32;543/32;212;2;ornamentation;0;224;False;5;[non_monotonic]
