note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
497;55;1/8;85/2;300;3;match;1;6;True;[non_monotonic]
499;57;1/32;341/8;301;3;ornamentation;0;6;False;[non_monotonic]
500;55;1/32;1365/32;302;3;ornamentation;0;6;False;[non_monotonic]
501;53;1/32;683/16;303;3;ornamentation;0;6;False;[non_monotonic]
502;55;1/32;1367/32;304;3;ornamentation;0;6;False;[non_monotonic]
503;53;1/4;171/4;305;3;match;0;6;True;[non_monotonic]
506;53;1/16;689/16;307;3;ornamentation;0;8;True;[monotonic_perfect_fifth_0_1]
507;55;1/32;345/8;308;3;ornamentation;0;8;False;[monotonic_perfect_fifth_0_1]
508;53;1/32;1381/32;309;3;ornamentation;0;8;False;[monotonic_perfect_fifth_0_1]
509;52;1/32;691/16;310;3;ornamentation;0;8;False;[monotonic_perfect_fifth_0_1]
510;50;1/32;1383/32;311;3;ornamentation;0;8;False;[monotonic_perfect_fifth_0_1]
511;48;1/4;173/4;312;3;match;1;8;True;[monotonic_perfect_fifth_0_1]
1013;50;1/8;79;626;3;match;1;9;True;[non_monotonic]
1015;52;1/32;633/8;627;3;ornamentation;0;9;False;[non_monotonic]
1016;50;1/32;2533/32;628;3;ornamentation;0;9;False;[non_monotonic]
1017;48;1/32;1267/16;629;3;ornamentation;0;9;False;[non_monotonic]
1018;50;1/32;2535/32;630;3;ornamentation;0;9;False;[non_monotonic]
1019;48;1/4;317/4;631;3;match;1;9;True;[non_monotonic]
1183;45;1/8;93;756;3;match;0;11;True;[non_monotonic]
1184;46;1/32;745/8;757;3;ornamentation;0;11;False;[non_monotonic]
1185;45;1/32;2981/32;758;3;ornamentation;0;11;False;[non_monotonic]
1186;43;1/32;1491/16;759;3;ornamentation;0;11;False;[non_monotonic]
1187;45;1/32;2983/32;760;3;ornamentation;0;11;False;[non_monotonic]
1188;46;1/4;373/4;761;3;match;1;11;True;[non_monotonic]
1201;50;1/8;377/4;771;3;repetition;1;12;True;[non_monotonic]
1203;52;1/32;755/8;772;3;ornamentation;0;12;False;[non_monotonic]
1204;50;1/32;3021/32;773;3;ornamentation;0;12;False;[non_monotonic]
1205;48;1/32;1511/16;774;3;ornamentation;0;12;False;[non_monotonic]
1206;50;1/32;3023/32;775;3;ornamentation;0;12;False;[non_monotonic]
1207;52;1/16;189/2;776;3;match;0;12;True;[non_monotonic]
