note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
157;60;1/8;133/8;104;1;ornamentation;0;3;True;[non_monotonic]
158;62;1/16;67/4;105;1;repetition;0;3;False;[non_monotonic]
159;60;1/16;269/16;106;1;ornamentation;0;3;False;[non_monotonic]
160;59;1/16;135/8;107;1;ornamentation;0;3;False;[non_monotonic]
161;60;1/16;271/16;108;1;ornamentation;0;3;False;[non_monotonic]
163;62;1/8;17;109;1;match;0;3;True;[non_monotonic]
286;66;1/8;237/8;188;1;ornamentation;0;7;True;[non_monotonic]
287;67;1/16;119/4;189;1;repetition;0;7;False;[non_monotonic]
288;66;1/16;477/16;190;1;ornamentation;0;7;False;[non_monotonic]
289;64;1/16;239/8;191;1;ornamentation;0;7;False;[non_monotonic]
290;66;1/16;479/16;192;1;ornamentation;0;7;False;[non_monotonic]
292;67;1/4;30;193;1;match;1;7;True;[non_monotonic]
549;60;1/8;445/8;362;1;ornamentation;0;15;True;[non_monotonic]
550;62;1/16;223/4;363;1;repetition;0;15;False;[non_monotonic]
551;60;1/16;893/16;364;1;ornamentation;0;15;False;[non_monotonic]
552;59;1/16;447/8;365;1;ornamentation;0;15;False;[non_monotonic]
553;60;1/16;895/16;366;1;ornamentation;0;15;False;[non_monotonic]
555;62;1/8;56;367;1;match;0;15;True;[non_monotonic]
593;63;3/8;119/2;390;1;match;1;16;True;[non_monotonic]
595;62;1/8;479/8;391;1;match;0;16;False;[non_monotonic]
597;63;1/8;481/8;393;1;adaptation;1;16;False;[non_monotonic]
599;62;1/8;241/4;394;1;ornamentation;0;16;False;[non_monotonic]
600;60;1/8;483/8;395;1;ornamentation;0;16;False;[non_monotonic]
602;63;1/2;121/2;396;1;adaptation;1;16;True;[non_monotonic]
