note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
738;69;1/8;103/2;393;0;repetition;0;7;True;[non_monotonic]
739;70;1/32;413/8;394;0;ornamentation;0;7;False;[non_monotonic]
740;69;1/32;1653/32;395;0;ornamentation;0;7;False;[non_monotonic]
741;67;1/32;827/16;396;0;ornamentation;0;7;False;[non_monotonic]
742;69;1/32;1655/32;397;0;ornamentation;0;7;False;[non_monotonic]
744;70;1/8;207/4;398;0;adaptation;0;7;True;[non_monotonic]
1186;60;1/16;1309/16;670;0;ornamentation;0;16;True;[monotonic_perfect_fifth_0_0]
1187;62;1/32;655/8;671;0;ornamentation;0;16;False;[monotonic_perfect_fifth_0_0]
1188;64;1/32;2621/32;672;0;ornamentation;0;16;False;[monotonic_perfect_fifth_0_0]
1189;65;1/32;1311/16;673;0;ornamentation;0;16;False;[monotonic_perfect_fifth_0_0]
1190;67;1/32;2623/32;674;0;ornamentation;0;16;False;[monotonic_perfect_fifth_0_0]
1195;69;1/4;82;675;0;match;0;16;True;[monotonic_perfect_fifth_0_0]
