note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context
42;67;1/4;11;32;0;match;0;0;True
43;64;1/8;45/4;33;1;ornamentation;0;0;False
44;62;1/8;91/8;34;1;ornamentation;0;0;False
45;65;1/8;23/2;35;1;repetition;0;0;False
46;64;1/8;93/8;36;1;ornamentation;0;0;False
47;62;1/8;47/4;37;1;ornamentation;0;0;False
48;64;1/8;95/8;38;1;ornamentation;0;0;False
49;65;1;12;39;1;match;1;0;True
49;65;1;12;39;0;match;0;0;True
66;67;1/4;65/4;45;1;ornamentation;0;1;True
67;64;1/8;33/2;46;1;ornamentation;0;1;False
68;62;1/8;133/8;47;1;ornamentation;0;1;False
69;64;1/8;67/4;48;1;ornamentation;0;1;False
70;66;1/8;135/8;49;1;ornamentation;0;1;False
71;51;1/4;17;50;3;match;2;1;True
72;55;1/4;17;50;2;match;1;1;True
73;58;1/4;17;50;1;match;0;1;True
71;51;1/4;17;50;3;match;2;2;True
72;55;1/4;17;50;2;match;1;2;True
73;58;1/4;17;50;1;match;0;2;True
74;65;1/8;69/4;51;1;ornamentation;0;2;False
75;63;1/8;139/8;52;1;ornamentation;0;2;False
76;62;1/8;35/2;53;1;adaptation;0;2;False
77;60;1/8;141/8;54;1;ornamentation;0;2;False
78;58;1/8;71/4;55;1;ornamentation;0;2;False
79;57;1/8;143/8;56;1;ornamentation;0;2;False
80;55;1/8;18;57;1;repetition;0;2;False
81;57;1/8;145/8;58;2;ornamentation;0;2;False
82;58;1/8;73/4;59;2;ornamentation;0;2;False
83;60;1/8;147/8;60;2;ornamentation;0;2;False
84;62;1/8;37/2;61;2;adaptation;0;2;False
85;64;1/8;149/8;62;0;ornamentation;0;2;False
86;66;1/8;75/4;63;0;repetition;0;2;False
87;67;1/8;151/8;64;0;ornamentation;0;2;False
88;50;1/4;19;65;3;match;3;2;True
89;57;1/4;19;65;2;match;2;2;True
90;62;1/4;19;65;1;match;1;2;True
91;66;1/4;19;65;0;match;0;2;True
133;48;1/4;30;100;3;match;2;3;True
134;60;1/4;30;100;1;match;1;3;True
135;72;1/4;30;100;0;adaptation;0;3;True
136;70;1/8;121/4;101;2;ornamentation;0;3;False
137;69;1/8;243/8;102;2;ornamentation;0;3;False
138;67;1/8;61/2;103;2;ornamentation;0;3;False
139;65;1/8;245/8;104;2;ornamentation;0;3;False
140;63;1/8;123/4;105;2;ornamentation;0;3;False
141;62;1/8;247/8;106;2;ornamentation;0;3;False
142;60;1/4;31;107;2;match;0;3;True
168;64;1/4;145/4;122;0;ornamentation;0;4;True
169;65;1/8;73/2;123;0;ornamentation;0;4;False
170;64;1/8;293/8;124;0;ornamentation;0;4;False
171;62;1/8;147/4;125;0;ornamentation;0;4;False
172;60;1/8;295/8;126;0;ornamentation;0;4;False
173;43;3/8;37;127;3;match;3;4;True
175;58;3/8;37;127;2;match;2;4;True
174;55;3/8;37;127;1;match;1;4;True
176;62;3/8;37;127;0;match;0;4;True
181;64;1/4;165/4;132;0;ornamentation;0;5;True
182;65;1/8;83/2;133;0;ornamentation;0;5;False
183;64;1/8;333/8;134;0;ornamentation;0;5;False
184;62;1/8;167/4;135;0;repetition;0;5;False
185;64;1/8;335/8;136;0;ornamentation;0;5;False
186;50;1;42;137;3;match;2;5;True
187;57;1;42;137;2;match;1;5;True
188;65;1;42;137;0;match;0;5;True
238;58;1/4;109/2;167;3;match;1;6;True
237;55;1/4;109/2;167;2;match;0;6;True
239;55;1/8;219/4;168;2;ornamentation;0;6;False
240;57;1/8;439/8;169;2;ornamentation;0;6;False
241;58;1/8;55;170;2;match;0;6;False
242;57;1/8;441/8;171;3;ornamentation;0;6;False
243;58;1/8;221/4;172;3;repetition;0;6;False
244;60;1/8;443/8;173;0;ornamentation;0;6;False
245;62;1/4;111/2;174;0;match;0;6;True
324;60;1/4;289/4;226;0;match;0;7;True
325;62;1/8;145/2;227;0;match;0;7;False
326;60;1/8;581/8;228;0;ornamentation;0;7;False
327;62;1/8;291/4;229;0;repetition;0;7;False
328;64;1/8;583/8;230;0;ornamentation;0;7;False
329;65;1/4;73;231;0;match;0;7;True
518;43;1/4;217/2;307;3;match;3;8;True
519;55;1/4;217/2;307;2;repetition;2;8;True
520;59;1/4;217/2;307;1;ficta;1;8;True
521;62;1/4;217/2;307;0;match;0;8;True
522;57;1/8;435/4;308;1;ornamentation;0;8;False
523;59;1/8;871/8;309;1;ornamentation;0;8;False
524;61;1/8;109;310;1;ornamentation;0;8;False
525;62;1/8;873/8;311;1;ornamentation;0;8;False
526;64;1/8;437/4;312;1;ornamentation;0;8;False
527;66;1/8;875/8;313;1;ornamentation;0;8;False
528;67;1/4;219/2;314;1;ornamentation;0;8;True
