note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
13,69,1/8,7/4,8,0,match,0,6,True,0
14,71,1/32,15/8,9,0,ornamentation,0,6,False,0
15,69,1/32,61/32,10,0,ornamentation,0,6,False,0
16,62,1/32,31/16,11,0,ornamentation,0,6,False,0
17,69,1/32,63/32,12,0,ornamentation,0,6,False,0
19,71,1/8,2,13,0,match,0,6,True,0
19,71,1/8,2,13,0,match,0,7,True,1
20,69,1/16,17/8,14,0,ornamentation,0,7,False,1
21,71,1/16,35/16,15,0,ornamentation,0,7,False,1
24,72,1/4,9/4,16,0,match,0,7,True,1
48,72,1/8,4,25,0,match,0,8,True,2
54,69,1/16,71/16,31,0,ornamentation,0,8,False,2
58,71,1/4,9/2,32,0,match,0,8,True,2
116,69,1/8,17/2,64,0,match,0,9,True,3
117,67,1/16,69/8,65,0,ornamentation,0,9,False,3
118,69,1/16,139/16,66,0,ornamentation,0,9,False,3
120,71,1/8,35/4,67,0,match,0,9,True,3
120,71,1/8,35/4,67,0,match,0,10,True,4
121,69,1/16,71/8,68,0,ornamentation,0,10,False,4
122,71,1/16,143/16,69,0,ornamentation,0,10,False,4
125,72,1/4,9,70,0,match,0,10,True,4
164,69,1/8,47/4,87,0,match,0,11,True,5
165,67,1/16,95/8,88,0,ornamentation,0,11,False,5
166,69,1/16,191/16,89,0,ornamentation,0,11,False,5
170,71,1/4,12,90,0,match,0,11,True,5
286,64,1/8,41/2,146,0,match,0,12,True,6
287,62,1/16,165/8,147,0,ornamentation,0,12,False,6
288,64,1/16,331/16,148,0,ornamentation,0,12,False,6
291,66,1/8,83/4,149,0,ficta,0,12,True,6
291,66,1/8,83/4,149,0,ficta,0,13,True,7
292,64,1/16,167/8,150,0,ornamentation,0,13,False,7
293,66,1/16,335/16,151,0,ornamentation,0,13,False,7
298,67,1/4,21,152,0,match,0,13,True,7
440,69,1/8,61/2,211,0,repetition,0,14,True,8
441,62,1/16,245/8,212,0,ornamentation,0,14,False,8
442,64,1/16,491/16,213,0,ornamentation,0,14,False,8
443,66,1/16,123/4,214,0,ornamentation,0,14,False,8
444,67,1/16,493/16,215,0,ornamentation,0,14,False,8
445,69,1/16,247/8,216,0,ornamentation,0,14,False,8
446,71,1/16,495/16,217,0,ornamentation,0,14,False,8
451,69,3/8,31,218,0,repetition,0,14,True,8
451,69,3/8,31,218,0,repetition,0,15,True,9
452,67,1/16,251/8,219,0,ornamentation,0,15,False,9
453,69,1/16,503/16,220,0,ornamentation,0,15,False,9
454,71,1/16,63/2,221,0,match,0,15,False,9
455,69,1/16,505/16,222,0,ornamentation,0,15,False,9
456,67,1/16,253/8,223,0,ornamentation,0,15,False,9
457,66,1/16,507/16,224,0,ornamentation,0,15,False,9
458,64,1/16,127/4,225,0,ornamentation,0,15,False,9
459,66,1/16,509/16,226,0,ornamentation,0,15,False,9
460,67,1/16,255/8,227,0,ornamentation,0,15,False,9
461,69,1/16,511/16,228,0,ornamentation,0,15,False,9
467,71,1/4,32,229,0,repetition,0,15,True,9
7,64,3/16,5/4,5,1,match,0,0,True,0
8,62,1/16,23/16,6,1,ornamentation,0,0,False,0
10,60,1/4,3/2,7,1,match,1,0,True,0
100,64,1/8,29/4,56,1,match,0,1,True,1
101,62,1/16,59/8,57,1,ornamentation,0,1,False,1
102,64,1/16,119/16,58,1,ornamentation,0,1,False,1
105,65,1/4,15/2,59,1,match,0,1,True,1
147,60,3/16,43/4,79,1,match,1,2,True,2
150,62,1/16,175/16,80,1,ornamentation,0,2,False,2
151,60,1/16,11,81,1,repetition,0,2,False,2
186,62,1/16,53/4,99,1,adaptation,0,2,False,2
194,62,1/8,55/4,104,1,match,0,2,True,2
217,59,1/8,63/4,116,1,match,1,3,True,3
219,60,1/32,127/8,117,1,ornamentation,0,3,False,3
220,59,1/32,509/32,118,1,ornamentation,0,3,False,3
221,57,1/32,255/16,119,1,ornamentation,0,3,False,3
222,59,1/32,511/32,120,1,ornamentation,0,3,False,3
224,60,1/8,16,121,1,match,1,3,True,3
344,66,1/8,97/4,171,1,ficta,1,4,True,4
346,67,1/16,195/8,172,1,ornamentation,0,4,False,4
347,69,1/16,391/16,173,1,ornamentation,0,4,False,4
351,67,1/4,49/2,174,1,match,1,4,True,4
390,62,1/8,27,189,1,match,1,5,True,5
397,64,1/16,439/16,195,1,ornamentation,0,5,False,5
401,66,1/8,55/2,196,1,ficta,1,5,True,5
47,64,1/8,4,25,2,match,2,19,True,0
49,60,1/16,33/8,26,2,ornamentation,0,19,False,0
50,62,1/16,67/16,27,2,ornamentation,0,19,False,0
51,64,1/16,17/4,28,2,repetition,0,19,False,0
52,66,1/16,69/16,29,2,ornamentation,0,19,False,0
53,67,1/16,35/8,30,2,adaptation,0,19,False,0
63,65,1/4,5,34,2,match,1,19,True,0
91,65,1/8,27/4,49,2,match,1,20,True,1
92,64,1/16,55/8,50,2,ornamentation,0,20,False,1
93,65,1/16,111/16,51,2,ornamentation,0,20,False,1
94,67,1/16,7,52,2,adaptation,0,20,False,1
95,65,1/16,113/16,53,2,ornamentation,0,20,False,1
96,64,1/16,57/8,54,2,match,0,20,False,1
97,62,1/16,115/16,55,2,ornamentation,0,20,False,1
99,60,1/8,29/4,56,2,match,1,20,True,1
148,64,3/16,43/4,79,2,match,2,21,True,2
152,62,1/16,177/16,82,2,ornamentation,0,21,False,2
