note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
78;74;1/2;6;58;0;match;0;3;True;3;[non_monotonic]
81;74;1/8;13/2;59;0;repetition;0;3;False;3;[non_monotonic]
82;72;1/8;53/8;60;0;ornamentation;0;3;False;3;[non_monotonic]
83;74;1/8;27/4;61;0;ornamentation;0;3;False;3;[non_monotonic]
84;76;1/8;55/8;62;0;ornamentation;0;3;False;3;[non_monotonic]
87;74;3/16;7;63;0;match;0;3;True;3;[non_monotonic]
87;74;3/16;7;63;0;match;0;4;True;4;[non_monotonic]
95;74;1/8;15/2;69;0;match;0;4;False;4;[non_monotonic]
96;76;1/8;61/8;70;0;ornamentation;0;4;False;4;[non_monotonic]
97;77;1/8;31/4;71;0;ornamentation;0;4;False;4;[non_monotonic]
98;76;1/8;63/8;72;0;ornamentation;0;4;False;4;[non_monotonic]
101;74;3/16;8;73;0;repetition;0;4;True;4;[non_monotonic]
569;69;1/8;77/2;354;0;match;0;18;True;18;[non_monotonic]
570;67;1/16;309/8;355;0;ornamentation;0;18;False;18;[non_monotonic]
571;69;1/16;619/16;356;0;ornamentation;0;18;False;18;[non_monotonic]
572;70;1/16;155/4;357;0;ornamentation;0;18;False;18;[non_monotonic]
573;69;1/16;621/16;358;0;ornamentation;0;18;False;18;[non_monotonic]
574;70;1/32;311/8;359;0;ornamentation;0;18;True;18;[non_monotonic]
573;69;1/16;621/16;358;0;ornamentation;0;19;True;19;[non_monotonic]
574;70;1/32;311/8;359;0;ornamentation;0;19;False;19;[non_monotonic]
575;69;1/32;1245/32;360;0;ornamentation;0;19;False;19;[non_monotonic]
576;67;1/32;623/16;361;0;ornamentation;0;19;False;19;[non_monotonic]
577;69;1/32;1247/32;362;0;ornamentation;0;19;False;19;[non_monotonic]
578;67;1/4;39;363;0;match;0;19;True;19;[non_monotonic]
794;62;1/16;877/16;499;0;ornamentation;0;27;True;27;[non_monotonic]
795;64;1/32;439/8;500;0;match;0;27;False;27;[non_monotonic]
796;62;1/32;1757/32;501;0;ornamentation;0;27;False;27;[non_monotonic]
797;64;1/32;879/16;502;0;ornamentation;0;27;False;27;[non_monotonic]
798;66;1/32;1759/32;503;0;ornamentation;0;27;False;27;[non_monotonic]
803;67;1/4;55;504;0;match;0;27;True;27;[non_monotonic]
1473;67;1/8;199/2;882;0;repetition;0;43;True;43;[monotonic]
1477;64;1/16;1597/16;886;0;ornamentation;0;43;False;43;[monotonic]
1478;66;1/16;799/8;887;0;repetition;0;43;False;43;[monotonic]
