note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
13,65,3/16,3,9,0,match,0,0,True,0
14,64,1/16,51/16,10,0,ornamentation,0,0,False,0
15,65,1/16,13/4,11,0,ornamentation,0,0,False,0
16,64,1/16,53/16,12,0,ornamentation,0,0,False,0
17,65,1/32,27/8,13,0,ornamentation,0,0,True,0
16,64,1/16,53/16,12,0,ornamentation,0,1,True,1
17,65,1/32,27/8,13,0,ornamentation,0,1,False,1
18,64,1/32,109/32,14,0,ornamentation,0,1,False,1
19,62,1/32,55/16,15,0,ornamentation,0,1,False,1
20,60,1/32,111/32,16,0,ornamentation,0,1,False,1
21,58,1/4,7/2,17,0,match,0,1,True,1
26,70,1/4,4,19,0,match,0,2,True,2
34,70,1/16,19/4,24,0,match,0,2,False,2
42,69,1/16,5,30,0,match,0,2,False,2
43,67,1/16,81/16,31,0,ornamentation,0,2,False,2
44,69,1/16,41/8,32,0,ornamentation,0,2,False,2
45,70,1/16,83/16,33,0,ornamentation,0,2,False,2
46,69,1/8,21/4,34,0,ornamentation,0,2,True,2
45,70,1/16,83/16,33,0,ornamentation,0,3,True,3
46,69,1/8,21/4,34,0,ornamentation,0,3,False,3
47,67,1/8,43/8,35,0,ornamentation,0,3,False,3
49,69,1/8,11/2,36,0,match,0,3,False,3
50,70,1/32,45/8,37,0,ornamentation,0,3,True,3
49,69,1/8,11/2,36,0,match,0,4,True,4
50,70,1/32,45/8,37,0,ornamentation,0,4,False,4
51,69,1/32,181/32,38,0,ornamentation,0,4,False,4
52,67,1/32,91/16,39,0,ornamentation,0,4,False,4
53,69,1/32,183/32,40,0,ornamentation,0,4,False,4
56,70,1/16,23/4,41,0,match,0,4,True,4
53,69,1/32,183/32,40,0,ornamentation,0,5,True,5
56,70,1/16,23/4,41,0,match,0,5,False,5
57,69,1/16,93/16,42,0,ornamentation,0,5,False,5
58,70,1/16,47/8,43,0,ornamentation,0,5,False,5
59,72,1/16,95/16,44,0,ornamentation,0,5,False,5
62,70,1/8,6,45,0,repetition,0,5,True,5
156,69,3/16,12,99,0,match,0,6,True,6
157,67,1/32,195/16,100,0,ornamentation,0,6,False,6
158,69,1/32,391/32,101,0,ornamentation,0,6,False,6
161,70,1/16,49/4,102,0,match,0,6,True,6
158,69,1/32,391/32,101,0,ornamentation,0,7,True,7
161,70,1/16,49/4,102,0,match,0,7,False,7
162,69,1/16,197/16,103,0,ornamentation,0,7,False,7
163,70,1/16,99/8,104,0,ornamentation,0,7,False,7
164,72,1/16,199/16,105,0,ornamentation,0,7,False,7
166,70,3/16,25/2,106,0,repetition,0,7,True,7
166,70,3/16,25/2,106,0,repetition,0,8,True,8
167,69,1/32,203/16,107,0,ornamentation,0,8,False,8
168,70,1/32,407/32,108,0,ornamentation,0,8,False,8
170,69,1/8,51/4,109,0,match,0,8,True,8
243,67,1/8,73/4,159,0,match,0,9,True,9
251,67,1/16,75/4,164,0,repetition,0,9,False,9
252,66,1/16,301/16,165,0,ornamentation,0,9,False,9
253,67,1/32,151/8,166,0,ornamentation,0,9,True,9
252,66,1/16,301/16,165,0,ornamentation,0,10,True,10
253,67,1/32,151/8,166,0,ornamentation,0,10,False,10
254,66,1/32,605/32,167,0,ornamentation,0,10,False,10
255,64,1/32,303/16,168,0,ornamentation,0,10,False,10
256,66,1/32,607/32,169,0,ornamentation,0,10,False,10
260,67,1/16,19,170,0,match,0,10,True,10
256,66,1/32,607/32,169,0,ornamentation,0,11,True,11
260,67,1/16,19,170,0,match,0,11,False,11
261,65,1/16,305/16,171,0,ornamentation,0,11,False,11
262,67,1/16,153/8,172,0,ornamentation,0,11,False,11
263,69,1/16,307/16,173,0,ornamentation,0,11,False,11
265,70,1/16,77/4,174,0,match,0,11,False,11
266,67,1/16,309/16,175,0,ornamentation,0,11,False,11
267,69,1/16,155/8,176,0,ornamentation,0,11,False,11
268,70,1/16,311/16,177,0,ornamentation,0,11,False,11
269,69,1/8,39/2,178,0,match,0,11,True,11
276,67,1/8,81/4,184,0,match,0,12,True,12
279,66,1/16,165/8,187,0,ornamentation,0,12,False,12
280,64,1/16,331/16,188,0,ornamentation,0,12,False,12
281,67,1/16,83/4,189,0,repetition,0,12,False,12
282,66,1/16,333/16,190,0,ornamentation,0,12,False,12
