note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
1,65,3/16,1/2,1,0,repetition,0,0,True,0
2,64,1/16,11/16,2,0,ornamentation,0,0,False,0
3,65,1/16,3/4,3,0,ornamentation,0,0,False,0
4,64,1/16,13/16,4,0,ornamentation,0,0,False,0
5,65,1/16,7/8,5,0,ornamentation,0,0,False,0
6,67,1/16,15/16,6,0,ornamentation,0,0,False,0
7,65,1/4,1,7,0,match,0,0,True,0
7,65,1/4,1,7,0,match,0,1,True,1
8,65,1/8,5/4,8,0,ornamentation,0,1,False,1
9,64,1/16,11/8,9,0,ornamentation,0,1,True,1
8,65,1/8,5/4,8,0,ornamentation,0,2,True,2
9,64,1/16,11/8,9,0,ornamentation,0,2,False,2
10,65,1/16,23/16,10,0,ornamentation,0,2,False,2
11,67,1/16,3/2,11,0,adaptation,0,2,False,2
12,65,1/16,25/16,12,0,ornamentation,0,2,False,2
13,64,1/16,13/8,13,0,ornamentation,0,2,False,2
14,62,1/16,27/16,14,0,ornamentation,0,2,False,2
15,60,1/16,7/4,15,0,ornamentation,0,2,False,2
16,62,1/16,29/16,16,0,ornamentation,0,2,False,2
17,64,1/16,15/8,17,0,ornamentation,0,2,False,2
18,65,1/16,31/16,18,0,ornamentation,0,2,False,2
19,67,3/16,2,19,0,match,0,2,True,2
19,67,3/16,2,19,0,match,0,3,True,3
20,59,1/16,35/16,20,0,ornamentation,0,3,False,3
21,60,1/16,9/4,21,0,ornamentation,0,3,False,3
22,62,1/16,37/16,22,0,ornamentation,0,3,False,3
23,64,1/16,19/8,23,0,ornamentation,0,3,False,3
24,65,1/16,39/16,24,0,ornamentation,0,3,False,3
25,67,1/8,5/2,25,0,ornamentation,0,3,True,3
24,65,1/16,39/16,24,0,ornamentation,0,4,True,4
25,67,1/8,5/2,25,0,ornamentation,0,4,False,4
26,65,1/16,21/8,26,0,ornamentation,0,4,True,4
25,67,1/8,5/2,25,0,ornamentation,0,5,True,5
26,65,1/16,21/8,26,0,ornamentation,0,5,False,5
27,64,1/16,43/16,27,0,ornamentation,0,5,False,5
28,62,1/16,11/4,28,0,ornamentation,0,5,False,5
29,64,1/16,45/16,29,0,ornamentation,0,5,False,5
30,65,1/16,23/8,30,0,ornamentation,0,5,False,5
31,67,1/16,47/16,31,0,ornamentation,0,5,False,5
33,69,1/2,3,32,0,match,0,5,True,5
35,72,1/4,15/4,34,0,match,0,6,True,6
37,72,1/8,4,35,0,repetition,0,6,False,6
38,70,1/8,33/8,36,0,match,0,6,False,6
39,69,1/8,17/4,37,0,match,0,6,False,6
40,67,1/8,35/8,38,0,ornamentation,0,6,False,6
42,69,1/8,9/2,39,0,repetition,0,6,False,6
43,67,1/16,37/8,40,0,match,0,6,True,6
42,69,1/8,9/2,39,0,repetition,0,7,True,7
43,67,1/16,37/8,40,0,match,0,7,False,7
44,65,1/16,75/16,41,0,ornamentation,0,7,False,7
