note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context
2,65,1/8,3/4,2,1,match,0,0,True
3,67,1/32,7/8,3,1,ornamentation,0,0,False
4,65,1/32,29/32,4,1,ornamentation,0,0,False
5,64,1/32,15/16,5,1,ornamentation,0,0,False
6,65,1/32,31/32,6,1,ornamentation,0,0,False
7,67,1/8,1,7,1,match,0,0,True
11,65,1/4,3/2,11,1,match,1,1,True
12,74,1/4,3/2,11,0,match,0,1,True
13,67,1/8,7/4,12,1,match,0,1,False
14,69,1/8,15/8,13,1,ornamentation,0,1,False
15,67,1/8,2,14,1,repetition,1,1,False
16,74,1/8,2,14,0,repetition,0,1,False
17,65,1/8,17/8,15,1,match,0,1,False
18,64,1/8,9/4,16,1,match,1,1,False
19,72,1/8,9/4,16,0,match,0,1,False
20,71,1/16,19/8,17,0,ornamentation,0,1,True
26,60,1/4,11/4,22,1,match,1,2,True
27,76,1/4,11/4,22,0,match,0,2,True
28,60,1/8,3,23,1,repetition,1,2,False
29,72,1/8,3,23,0,match,0,2,False
30,62,1/8,25/8,24,1,match,0,2,False
31,64,1/8,13/4,25,1,match,0,2,False
32,71,1/8,27/8,26,0,match,0,2,False
33,66,1/8,7/2,27,1,ficta,1,2,False
34,69,1/8,7/2,27,0,match,0,2,False
35,62,1/8,29/8,28,1,ornamentation,0,2,False
36,67,1/8,15/4,29,1,match,1,2,False
36,67,1/8,15/4,29,0,match,0,2,False
37,66,1/16,31/8,30,1,ornamentation,0,2,True
39,67,1/8,4,32,1,repetition,1,3,True
40,69,1/8,4,32,0,match,0,3,True
41,66,1/16,33/8,33,1,match,0,3,False
42,64,1/16,67/16,34,1,ornamentation,0,3,False
43,67,1/16,17/4,35,1,adaptation,0,3,False
44,66,1/16,69/16,36,1,ornamentation,0,3,False
45,67,1/32,35/8,37,1,adaptation,0,3,True
44,66,1/16,69/16,36,1,ornamentation,0,4,True
45,67,1/32,35/8,37,1,adaptation,0,4,False
46,66,1/32,141/32,38,1,ornamentation,0,4,False
47,64,1/32,71/16,39,1,ornamentation,0,4,False
48,66,1/32,143/32,40,1,ornamentation,0,4,False
49,55,1/4,9/2,41,3,match,2,4,True
50,67,1/4,9/2,41,1,match,1,4,True
50,67,1/4,9/2,41,0,match,0,4,True
70,53,1/4,6,54,3,match,3,5,True
71,62,1/4,6,54,2,match,2,5,True
71,62,1/4,6,54,1,match,1,5,True
72,74,1/4,6,54,0,match,0,5,True
73,55,1/8,25/4,55,3,match,0,5,False
74,57,1/8,51/8,56,3,ornamentation,0,5,False
75,55,1/8,13/2,57,3,repetition,1,5,False
76,62,1/8,13/2,57,2,repetition,0,5,False
77,53,1/8,53/8,58,3,match,0,5,False
78,52,1/8,27/4,59,3,match,1,5,False
79,60,1/8,27/4,59,2,match,0,5,False
80,62,1/32,55/8,60,2,ornamentation,0,5,True
78,52,1/8,27/4,59,3,match,1,6,True
79,60,1/8,27/4,59,2,match,0,6,True
80,62,1/32,55/8,60,2,ornamentation,0,6,False
81,60,1/32,221/32,61,2,ornamentation,0,6,False
82,59,1/32,111/16,62,2,ornamentation,0,6,False
83,60,1/32,223/32,63,2,ornamentation,0,6,False
84,50,1/8,7,64,3,match,1,6,True
85,62,1/8,7,64,2,match,0,6,True
87,62,1/16,115/16,66,2,ornamentation,0,7,True
88,48,1/8,29/4,67,3,match,1,7,False
89,64,1/8,29/4,67,2,match,0,7,False
90,62,1/8,59/8,68,2,ornamentation,0,7,False
91,60,1/8,15/2,69,2,match,0,7,False
92,50,1/8,61/8,70,3,match,0,7,False
93,52,1/8,31/4,71,3,match,0,7,False
94,59,1/8,63/8,72,2,match,0,7,False
95,54,1/8,8,73,3,ficta,1,7,False
96,57,1/8,8,73,2,match,0,7,False
97,55,1/8,65/8,74,3,ornamentation,0,7,False
98,55,1/16,33/4,75,3,match,1,7,True
99,55,1/16,33/4,75,2,match,0,7,True
102,55,3/16,17/2,78,3,repetition,1,8,True
103,57,3/16,17/2,78,2,match,0,8,True
104,54,1/16,139/16,79,3,ornamentation,0,8,False
105,55,1/16,35/4,80,3,adaptation,0,8,False
106,54,1/16,141/16,81,3,ornamentation,0,8,False
107,52,1/16,71/8,82,3,match,0,8,False
108,54,1/16,143/16,83,3,ornamentation,0,8,False
109,55,1/4,9,84,3,match,2,8,True
110,55,1/4,9,84,2,match,1,8,True
111,62,1/4,9,84,1,match,0,8,True
113,55,3/16,19/2,86,3,repetition,2,9,True
114,62,3/16,19/2,86,2,repetition,1,9,True
115,67,3/16,19/2,86,1,match,0,9,True
116,66,1/16,155/16,87,2,ornamentation,0,9,False
117,64,1/16,39/4,88,2,match,0,9,False
118,62,1/16,157/16,89,2,ornamentation,0,9,False
119,60,1/16,79/8,90,2,ornamentation,0,9,False
120,59,1/16,159/16,91,2,ornamentation,0,9,False
121,60,1/8,10,92,2,match,1,9,True
122,67,1/8,10,92,1,repetition,0,9,True
125,62,1/8,41/4,95,2,match,1,10,True
126,66,1/8,41/4,95,1,ficta,0,10,True
127,67,1/32,83/8,96,1,ornamentation,0,10,False
128,66,1/32,333/32,97,1,ornamentation,0,10,False
129,64,1/32,167/16,98,1,ornamentation,0,10,False
130,66,1/32,335/32,99,1,ornamentation,0,10,False
131,55,1/8,21/2,100,2,match,2,10,True
132,67,1/8,21/2,100,1,match,1,10,True
133,74,1/8,21/2,100,0,match,0,10,True
131,55,1/8,21/2,100,2,match,2,11,True
132,67,1/8,21/2,100,1,match,1,11,True
133,74,1/8,21/2,100,0,match,0,11,True
134,73,1/16,85/8,101,0,ornamentation,0,11,False
135,71,1/16,171/16,102,0,ornamentation,0,11,False
136,73,1/16,43/4,103,0,ornamentation,0,11,False
137,74,1/16,173/16,104,0,ornamentation,0,11,False
138,76,1/16,87/8,105,0,ornamentation,0,11,False
139,78,1/16,175/16,106,0,ornamentation,0,11,False
140,55,1/4,11,107,3,repetition,2,11,True
141,67,1/4,11,107,1,repetition,1,11,True
142,79,1/4,11,107,0,match,0,11,True
140,55,1/4,11,107,3,repetition,2,12,True
141,67,1/4,11,107,1,repetition,1,12,True
142,79,1/4,11,107,0,match,0,12,True
143,66,1/8,45/4,108,1,ornamentation,0,12,False
