note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
55;60;1/8;95/8;40;3;ornamentation;0;4;True;[monotonic_chords]
56;55;1/4;12;41;4;match;4;4;False;[monotonic_chords]
57;59;1/4;12;41;3;ficta;3;4;False;[monotonic_chords]
58;62;1/4;12;41;2;match;2;4;False;[monotonic_chords]
58;62;1/4;12;41;1;match;1;4;False;[monotonic_chords]
59;67;1/4;12;41;0;match;0;4;False;[monotonic_chords]
60;57;1/4;49/4;42;3;ornamentation;0;4;False;[monotonic_chords]
62;59;1/4;25/2;43;3;adaptation;1;4;False;[monotonic_chords]
61;55;1/4;25/2;43;2;match;0;4;False;[monotonic_chords]
63;60;1/4;51/4;44;2;ornamentation;0;4;False;[monotonic_chords]
64;55;1/2;13;45;3;match;2;4;True;[monotonic_chords]
65;59;1/2;13;45;2;ficta;1;4;True;[monotonic_chords]
66;67;1/2;13;45;0;match;0;4;True;[monotonic_chords]
297;67;1/2;107/2;170;0;match;0;20;True;[non_monotonic_chords]
298;43;1/4;54;171;4;match;2;20;False;[non_monotonic_chords]
299;55;1/4;54;171;3;repetition;1;20;False;[non_monotonic_chords]
300;71;1/4;54;171;0;match;0;20;False;[non_monotonic_chords]
301;69;1/4;217/4;172;0;ornamentation;0;20;False;[non_monotonic_chords]
302;71;1/4;109/2;173;0;repetition;0;20;False;[non_monotonic_chords]
303;72;1/4;219/4;174;0;match;0;20;False;[non_monotonic_chords]
304;43;3/4;55;175;4;repetition;3;20;True;[non_monotonic_chords]
305;55;3/4;55;175;2;match;2;20;True;[non_monotonic_chords]
306;59;3/4;55;175;1;adaptation;1;20;True;[non_monotonic_chords]
307;74;3/4;55;175;0;match;0;20;True;[non_monotonic_chords]
604;54;1/2;211/2;328;3;match;0;35;True;[non_monotonic_chords]
606;55;1/4;106;329;3;match;2;35;False;[non_monotonic_chords]
605;52;1/4;106;329;2;match;1;35;False;[non_monotonic_chords]
606;55;1/4;106;329;0;match;0;35;False;[non_monotonic_chords]
607;50;1/4;425/4;330;3;ornamentation;0;35;False;[non_monotonic_chords]
608;52;1/4;213/2;331;3;ornamentation;0;35;False;[non_monotonic_chords]
609;54;1/4;427/4;332;3;ornamentation;0;35;False;[non_monotonic_chords]
610;43;3/8;107;333;4;match;3;35;True;[non_monotonic_chords]
612;55;3/8;107;333;3;repetition;2;35;True;[non_monotonic_chords]
611;50;3/8;107;333;2;match;1;35;True;[non_monotonic_chords]
613;59;3/8;107;333;1;adaptation;0;35;True;[non_monotonic_chords]
993;55;1/4;709/4;531;2;ornamentation;0;57;True;[non_monotonic_chords]
994;50;1/8;355/2;532;4;match;1;57;False;[non_monotonic_chords]
995;57;1/8;355/2;532;2;repetition;0;57;False;[non_monotonic_chords]
996;55;1/8;1421/8;533;2;ornamentation;0;57;False;[non_monotonic_chords]
997;57;1/8;711/4;534;2;ornamentation;0;57;False;[non_monotonic_chords]
998;59;1/8;1423/8;535;2;ornamentation;0;57;False;[non_monotonic_chords]
999;48;1/4;178;536;4;match;3;57;True;[non_monotonic_chords]
1000;55;1/4;178;536;3;adaptation;2;57;True;[non_monotonic_chords]
1001;60;1/4;178;536;2;match;1;57;True;[non_monotonic_chords]
1002;67;1/4;178;536;0;match;0;57;True;[non_monotonic_chords]
