note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
1022;50;1/4;259/4;558;4;match;2;6;True;6;[non_monotonic]
1025;46;1/8;65;559;4;match;4;6;False;6;[non_monotonic]
1030;45;1/8;521/8;560;4;ornamentation;0;6;False;6;[non_monotonic]
1031;46;1/8;261/4;561;4;repetition;2;6;False;6;[non_monotonic]
1034;48;1/8;523/8;562;4;adaptation;2;6;False;6;[non_monotonic]
1037;50;3/16;131/2;563;4;match;3;6;True;6;[non_monotonic]
388;58;1/16;369/16;216;3;ornamentation;0;16;True;9;[non_monotonic]
389;60;1/32;185/8;217;3;ornamentation;0;16;False;9;[non_monotonic]
390;58;1/32;741/32;218;3;ornamentation;0;16;False;9;[non_monotonic]
391;60;1/32;371/16;219;3;ornamentation;0;16;False;9;[non_monotonic]
392;62;1/32;743/32;220;3;ornamentation;0;16;False;9;[non_monotonic]
393;60;1/8;93/4;221;3;repetition;2;16;True;9;[non_monotonic]
822;58;1/16;821/16;446;3;ornamentation;0;21;True;14;[monotonic_perfect_fifth_0_1]
823;60;1/32;411/8;447;3;ornamentation;0;21;False;14;[monotonic_perfect_fifth_0_1]
824;58;1/32;1645/32;448;3;ornamentation;0;21;False;14;[monotonic_perfect_fifth_0_1]
825;57;1/32;823/16;449;3;ornamentation;0;21;False;14;[monotonic_perfect_fifth_0_1]
826;55;1/32;1647/32;450;3;ornamentation;0;21;False;14;[monotonic_perfect_fifth_0_1]
827;53;1/4;103/2;451;3;match;1;21;True;14;[monotonic_perfect_fifth_0_1]
38;77;1/4;9/4;24;0;match;0;33;True;1;[non_monotonic]
42;77;1/8;21/8;26;0;ornamentation;0;33;False;1;[non_monotonic]
44;76;1/8;11/4;27;0;match;0;33;False;1;[non_monotonic]
46;74;1/8;23/8;28;0;match;0;33;False;1;[non_monotonic]
50;76;1/8;3;29;0;match;0;33;False;1;[non_monotonic]
57;74;1/4;7/2;33;0;match;0;33;True;1;[non_monotonic]
329;64;1/16;317/16;175;0;ornamentation;0;44;True;12;[non_monotonic]
330;65;1/32;159/8;176;0;ornamentation;0;44;False;12;[non_monotonic]
331;64;1/32;637/32;177;0;ornamentation;0;44;False;12;[non_monotonic]
332;62;1/32;319/16;178;0;ornamentation;0;44;False;12;[non_monotonic]
333;64;1/32;639/32;179;0;ornamentation;0;44;False;12;[non_monotonic]
337;65;1/8;20;180;0;match;0;44;True;12;[non_monotonic]
337;65;1/8;20;180;0;match;0;45;True;13;[monotonic]
356;62;1/16;85/4;194;0;ornamentation;0;45;False;13;[monotonic]
357;64;1/16;341/16;195;0;ornamentation;0;45;False;13;[monotonic]
358;65;1/16;171/8;196;0;ornamentation;0;45;False;13;[monotonic]
359;67;1/16;343/16;197;0;ornamentation;0;45;False;13;[monotonic]
362;65;1/8;43/2;198;0;match;0;45;True;13;[monotonic]
594;64;1/16;573/16;324;0;ornamentation;0;56;True;24;[non_monotonic]
595;65;1/32;287/8;325;0;ornamentation;0;56;False;24;[non_monotonic]
596;64;1/32;1149/32;326;0;ornamentation;0;56;False;24;[non_monotonic]
597;62;1/32;575/16;327;0;ornamentation;0;56;False;24;[non_monotonic]
598;64;1/32;1151/32;328;0;ornamentation;0;56;False;24;[non_monotonic]
602;65;3/16;36;329;0;match;0;56;True;24;[non_monotonic]
774;69;1/4;48;416;0;match;0;63;True;31;[monotonic_perfect_fifth_0_0]
775;62;1/16;193/4;417;0;ornamentation;0;63;False;31;[monotonic_perfect_fifth_0_0]
776;64;1/16;773/16;418;0;ornamentation;0;63;False;31;[monotonic_perfect_fifth_0_0]
777;65;1/16;387/8;419;0;ornamentation;0;63;False;31;[monotonic_perfect_fifth_0_0]
778;67;1/16;775/16;420;0;ornamentation;0;63;False;31;[monotonic_perfect_fifth_0_0]
781;69;1/4;97/2;421;0;repetition;0;63;True;31;[monotonic_perfect_fifth_0_0]
404;60;3/16;24;226;1;match;1;78;True;7;[monotonic]
407;67;1/16;387/16;227;1;ornamentation;0;78;False;7;[monotonic]
408;65;1/16;97/4;228;1;ornamentation;0;78;False;7;[monotonic]
409;64;1/16;389/16;229;1;ornamentation;0;78;False;7;[monotonic]
410;62;1/16;195/8;230;1;adaptation;0;78;False;7;[monotonic]
414;58;1/4;99/4;233;1;match;0;78;True;7;[monotonic]
800;64;1/8;50;431;1;match;0;85;True;14;[non_monotonic]
801;65;1/32;401/8;432;1;ornamentation;0;85;False;14;[non_monotonic]
802;64;1/32;1605/32;433;1;ornamentation;0;85;False;14;[non_monotonic]
803;62;1/32;803/16;434;1;ornamentation;0;85;False;14;[non_monotonic]
804;64;1/32;1607/32;435;1;ornamentation;0;85;False;14;[non_monotonic]
806;65;1/8;201/4;436;1;match;0;85;True;14;[non_monotonic]
925;53;1/4;233/4;498;1;match;0;89;True;18;[non_monotonic]
929;53;1/8;469/8;500;1;ornamentation;0;89;False;18;[non_monotonic]
930;52;1/8;235/4;501;1;match;0;89;False;18;[non_monotonic]
931;50;1/8;471/8;502;1;match;0;89;False;18;[non_monotonic]
933;52;1/8;59;503;1;match;0;89;False;18;[non_monotonic]
941;55;1/16;951/16;509;1;ornamentation;0;89;True;18;[non_monotonic]
1156;65;1/12;291/4;613;1;ornamentation;0;96;True;25;[monotonic]
1157;67;1/24;437/6;614;1;ornamentation;0;96;False;25;[monotonic]
1158;65;1/24;583/8;615;1;ornamentation;0;96;False;25;[monotonic]
1159;64;1/24;875/12;616;1;ornamentation;0;96;False;25;[monotonic]
1160;62;1/24;1751/24;617;1;ornamentation;0;96;False;25;[monotonic]
1164;64;1/6;73;618;1;match;1;96;True;25;[monotonic]
