note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
329;64;1/16;317/16;175;0;ornamentation;0;22;True;[non_monotonic]
330;65;1/32;159/8;176;0;ornamentation;0;22;False;[non_monotonic]
331;64;1/32;637/32;177;0;ornamentation;0;22;False;[non_monotonic]
332;62;1/32;319/16;178;0;ornamentation;0;22;False;[non_monotonic]
333;64;1/32;639/32;179;0;ornamentation;0;22;False;[non_monotonic]
335;53;1/8;20;180;4;match;4;22;True;[non_monotonic]
335;53;1/8;20;180;3;match;3;22;True;[non_monotonic]
336;60;1/8;20;180;2;repetition;2;22;True;[non_monotonic]
334;41;1/8;20;180;1;adaptation;1;22;True;[non_monotonic]
337;65;1/8;20;180;0;match;0;22;True;[non_monotonic]
353;58;1/4;21;193;3;match;2;25;True;[monotonic]
354;62;1/4;21;193;2;match;1;25;True;[monotonic]
355;65;1/4;21;193;1;match;0;25;True;[monotonic]
356;62;1/16;85/4;194;0;ornamentation;0;25;False;[monotonic]
357;64;1/16;341/16;195;0;ornamentation;0;25;False;[monotonic]
358;65;1/16;171/8;196;0;ornamentation;0;25;False;[monotonic]
359;67;1/16;343/16;197;0;ornamentation;0;25;False;[monotonic]
360;58;1/8;43/2;198;3;match;3;25;True;[monotonic]
361;62;1/8;43/2;198;2;repetition;2;25;True;[monotonic]
362;65;1/8;43/2;198;1;match;1;25;True;[monotonic]
362;65;1/8;43/2;198;0;match;0;25;True;[monotonic]
388;58;1/16;369/16;216;3;ornamentation;0;29;True;[non_monotonic]
389;60;1/32;185/8;217;3;ornamentation;0;29;False;[non_monotonic]
390;58;1/32;741/32;218;3;ornamentation;0;29;False;[non_monotonic]
391;60;1/32;371/16;219;3;ornamentation;0;29;False;[non_monotonic]
392;62;1/32;743/32;220;3;ornamentation;0;29;False;[non_monotonic]
393;60;1/8;93/4;221;3;repetition;2;29;True;[non_monotonic]
394;64;1/8;93/4;221;1;match;1;29;True;[non_monotonic]
395;67;1/8;93/4;221;0;match;0;29;True;[non_monotonic]
594;64;1/16;573/16;324;0;ornamentation;0;43;True;[non_monotonic]
595;65;1/32;287/8;325;0;ornamentation;0;43;False;[non_monotonic]
596;64;1/32;1149/32;326;0;ornamentation;0;43;False;[non_monotonic]
597;62;1/32;575/16;327;0;ornamentation;0;43;False;[non_monotonic]
598;64;1/32;1151/32;328;0;ornamentation;0;43;False;[non_monotonic]
599;50;3/16;36;329;4;match;3;43;True;[non_monotonic]
600;53;3/16;36;329;2;match;2;43;True;[non_monotonic]
601;57;3/16;36;329;1;match;1;43;True;[non_monotonic]
602;65;3/16;36;329;0;match;0;43;True;[non_monotonic]
770;50;1/4;48;416;4;match;4;56;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
771;53;1/4;48;416;3;match;3;56;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
772;57;1/4;48;416;2;match;2;56;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
773;65;1/4;48;416;1;match;1;56;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
774;69;1/4;48;416;0;match;0;56;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
775;62;1/16;193/4;417;0;ornamentation;0;56;False;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
776;64;1/16;773/16;418;0;ornamentation;0;56;False;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
777;65;1/16;387/8;419;0;ornamentation;0;56;False;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
778;67;1/16;775/16;420;0;ornamentation;0;56;False;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
779;50;1/4;97/2;421;4;repetition;2;56;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
780;57;1/4;97/2;421;2;repetition;1;56;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
781;69;1/4;97/2;421;0;repetition;0;56;True;[monotonic_perfect_fifth_0_1, monotonic_perfect_fifth_0_0]
799;60;1/8;50;431;3;match;2;59;True;[non_monotonic]
798;57;1/8;50;431;2;repetition;1;59;True;[non_monotonic]
800;64;1/8;50;431;1;match;0;59;True;[non_monotonic]
801;65;1/32;401/8;432;1;ornamentation;0;59;False;[non_monotonic]
802;64;1/32;1605/32;433;1;ornamentation;0;59;False;[non_monotonic]
803;62;1/32;803/16;434;1;ornamentation;0;59;False;[non_monotonic]
804;64;1/32;1607/32;435;1;ornamentation;0;59;False;[non_monotonic]
805;53;1/8;201/4;436;3;match;1;59;True;[non_monotonic]
806;65;1/8;201/4;436;1;match;0;59;True;[non_monotonic]
822;58;1/16;821/16;446;3;ornamentation;0;62;True;[monotonic_perfect_fifth_0_1]
823;60;1/32;411/8;447;3;ornamentation;0;62;False;[monotonic_perfect_fifth_0_1]
824;58;1/32;1645/32;448;3;ornamentation;0;62;False;[monotonic_perfect_fifth_0_1]
825;57;1/32;823/16;449;3;ornamentation;0;62;False;[monotonic_perfect_fifth_0_1]
826;55;1/32;1647/32;450;3;ornamentation;0;62;False;[monotonic_perfect_fifth_0_1]
827;53;1/4;103/2;451;3;match;1;62;True;[monotonic_perfect_fifth_0_1]
828;57;1/4;103/2;451;2;repetition;0;62;True;[monotonic_perfect_fifth_0_1]
1022;50;1/4;259/4;558;4;match;2;76;True;[non_monotonic_chords]
1023;57;1/4;259/4;558;3;match;1;76;True;[non_monotonic_chords]
1024;65;1/4;259/4;558;0;match;0;76;True;[non_monotonic_chords]
1025;46;1/8;65;559;4;match;4;76;False;[non_monotonic_chords]
1027;58;1/8;65;559;3;match;3;76;False;[non_monotonic_chords]
1026;53;1/8;65;559;2;repetition;2;76;False;[non_monotonic_chords]
1028;62;1/8;65;559;1;repetition;1;76;False;[non_monotonic_chords]
1029;65;1/8;65;559;0;match;0;76;False;[non_monotonic_chords]
1030;45;1/8;521/8;560;4;ornamentation;0;76;False;[non_monotonic_chords]
1031;46;1/8;261/4;561;4;repetition;2;76;False;[non_monotonic_chords]
1032;62;1/8;261/4;561;1;repetition;1;76;False;[non_monotonic_chords]
1033;65;1/8;261/4;561;0;repetition;0;76;False;[non_monotonic_chords]
1034;48;1/8;523/8;562;4;adaptation;2;76;False;[non_monotonic_chords]
1035;57;1/8;523/8;562;3;match;1;76;False;[non_monotonic_chords]
1036;60;1/8;523/8;562;1;repetition;0;76;False;[non_monotonic_chords]
1037;50;3/16;131/2;563;4;match;3;76;True;[non_monotonic_chords]
1038;53;3/16;131/2;563;3;match;2;76;True;[non_monotonic_chords]
1039;57;3/16;131/2;563;1;match;1;76;True;[non_monotonic_chords]
1040;65;3/16;131/2;563;0;match;0;76;True;[non_monotonic_chords]
1156;65;1/12;291/4;613;1;ornamentation;0;82;True;[monotonic_perfect_fifth_0_3]
1157;67;1/24;437/6;614;1;ornamentation;0;82;False;[monotonic_perfect_fifth_0_3]
1158;65;1/24;583/8;615;1;ornamentation;0;82;False;[monotonic_perfect_fifth_0_3]
1159;64;1/24;875/12;616;1;ornamentation;0;82;False;[monotonic_perfect_fifth_0_3]
1160;62;1/24;1751/24;617;1;ornamentation;0;82;False;[monotonic_perfect_fifth_0_3]
1161;48;1/6;73;618;4;match;4;82;True;[monotonic_perfect_fifth_0_3]
1163;60;1/6;73;618;3;match;3;82;True;[monotonic_perfect_fifth_0_3]
1162;55;1/6;73;618;2;match;2;82;True;[monotonic_perfect_fifth_0_3]
1164;64;1/6;73;618;1;match;1;82;True;[monotonic_perfect_fifth_0_3]
1165;67;1/6;73;618;0;match;0;82;True;[monotonic_perfect_fifth_0_3]
