note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
16;64;1/16;53/16;12;0;ornamentation;0;1;True;[monotonic_perfect_fifth_0_0]
17;65;1/32;27/8;13;0;ornamentation;0;1;False;[monotonic_perfect_fifth_0_0]
18;64;1/32;109/32;14;0;ornamentation;0;1;False;[monotonic_perfect_fifth_0_0]
19;62;1/32;55/16;15;0;ornamentation;0;1;False;[monotonic_perfect_fifth_0_0]
20;60;1/32;111/32;16;0;ornamentation;0;1;False;[monotonic_perfect_fifth_0_0]
22;62;1/4;7/2;17;1;repetition;1;1;True;[monotonic_perfect_fifth_0_0]
21;58;1/4;7/2;17;0;match;0;1;True;[monotonic_perfect_fifth_0_0]
35;64;1/16;77/16;25;1;ornamentation;0;4;True;[non_monotonic]
36;65;1/32;39/8;26;1;ornamentation;0;4;False;[non_monotonic]
37;64;1/32;157/32;27;1;ornamentation;0;4;False;[non_monotonic]
38;62;1/32;79/16;28;1;ornamentation;0;4;False;[non_monotonic]
39;64;1/32;159/32;29;1;ornamentation;0;4;False;[non_monotonic]
40;62;1/16;5;30;2;match;2;4;True;[non_monotonic]
41;65;1/16;5;30;1;match;1;4;True;[non_monotonic]
42;69;1/16;5;30;0;match;0;4;True;[non_monotonic]
39;64;1/32;159/32;29;1;ornamentation;0;5;True;[monotonic_perfect_fifth_2_0_chords]
40;62;1/16;5;30;2;match;2;5;False;[monotonic_perfect_fifth_2_0_chords]
41;65;1/16;5;30;1;match;1;5;False;[monotonic_perfect_fifth_2_0_chords]
42;69;1/16;5;30;0;match;0;5;False;[monotonic_perfect_fifth_2_0_chords]
43;67;1/16;81/16;31;0;ornamentation;0;5;False;[monotonic_perfect_fifth_2_0_chords]
44;69;1/16;41/8;32;0;ornamentation;0;5;False;[monotonic_perfect_fifth_2_0_chords]
45;70;1/16;83/16;33;0;ornamentation;0;5;False;[monotonic_perfect_fifth_2_0_chords]
46;69;1/8;21/4;34;0;ornamentation;0;5;True;[monotonic_perfect_fifth_2_0_chords]
48;62;1/8;11/2;36;1;match;1;7;True;[non_monotonic]
49;69;1/8;11/2;36;0;match;0;7;True;[non_monotonic]
50;70;1/32;45/8;37;0;ornamentation;0;7;False;[non_monotonic]
51;69;1/32;181/32;38;0;ornamentation;0;7;False;[non_monotonic]
52;67;1/32;91/16;39;0;ornamentation;0;7;False;[non_monotonic]
53;69;1/32;183/32;40;0;ornamentation;0;7;False;[non_monotonic]
54;55;1/16;23/4;41;2;match;2;7;True;[non_monotonic]
55;62;1/16;23/4;41;1;match;1;7;True;[non_monotonic]
56;70;1/16;23/4;41;0;match;0;7;True;[non_monotonic]
53;69;1/32;183/32;40;0;ornamentation;0;8;True;[non_monotonic_chords]
54;55;1/16;23/4;41;2;match;2;8;False;[non_monotonic_chords]
55;62;1/16;23/4;41;1;match;1;8;False;[non_monotonic_chords]
56;70;1/16;23/4;41;0;match;0;8;False;[non_monotonic_chords]
57;69;1/16;93/16;42;0;ornamentation;0;8;False;[non_monotonic_chords]
58;70;1/16;47/8;43;0;ornamentation;0;8;False;[non_monotonic_chords]
59;72;1/16;95/16;44;0;ornamentation;0;8;False;[non_monotonic_chords]
60;43;1/8;6;45;3;match;2;8;True;[non_monotonic_chords]
61;62;1/8;6;45;2;match;1;8;True;[non_monotonic_chords]
62;70;1/8;6;45;0;repetition;0;8;True;[non_monotonic_chords]
80;64;1/16;109/16;53;2;ornamentation;0;11;True;[non_monotonic]
81;65;1/32;55/8;54;2;ornamentation;0;11;False;[non_monotonic]
82;64;1/32;221/32;55;2;ornamentation;0;11;False;[non_monotonic]
83;62;1/32;111/16;56;2;ornamentation;0;11;False;[non_monotonic]
84;64;1/32;223/32;57;2;ornamentation;0;11;False;[non_monotonic]
85;50;1/4;7;58;3;match;3;11;True;[non_monotonic]
87;65;1/4;7;58;2;match;2;11;True;[non_monotonic]
86;57;1/4;7;58;1;match;1;11;True;[non_monotonic]
88;69;1/4;7;58;0;match;0;11;True;[non_monotonic]
85;50;1/4;7;58;3;match;3;12;True;[non_monotonic]
87;65;1/4;7;58;2;match;2;12;True;[non_monotonic]
86;57;1/4;7;58;1;match;1;12;True;[non_monotonic]
88;69;1/4;7;58;0;match;0;12;True;[non_monotonic]
89;62;1/16;29/4;59;1;match;0;12;False;[non_monotonic]
90;60;1/16;117/16;60;2;ornamentation;0;12;False;[non_monotonic]
91;62;1/16;59/8;61;2;ornamentation;0;12;False;[non_monotonic]
92;63;1/16;119/16;62;2;ornamentation;0;12;False;[non_monotonic]
93;62;1/8;15/2;63;2;match;0;12;True;[non_monotonic]
94;60;1/8;61/8;64;1;match;0;13;True;[non_monotonic_chords]
95;43;1/16;31/4;65;3;match;2;13;False;[non_monotonic_chords]
97;62;1/16;31/4;65;2;match;1;13;False;[non_monotonic_chords]
96;58;1/16;31/4;65;1;match;0;13;False;[non_monotonic_chords]
98;57;1/16;125/16;66;1;ornamentation;0;13;False;[non_monotonic_chords]
99;58;1/16;63/8;67;1;ornamentation;0;13;False;[non_monotonic_chords]
100;60;1/16;127/16;68;1;ornamentation;0;13;False;[non_monotonic_chords]
101;50;1/8;8;69;3;match;2;13;True;[non_monotonic_chords]
103;62;1/8;8;69;2;repetition;1;13;True;[non_monotonic_chords]
102;58;1/8;8;69;1;repetition;0;13;True;[non_monotonic_chords]
114;52;1/4;35/4;74;3;match;2;14;True;[monotonic_perfect_fifth_2_1_chords]
116;58;1/4;35/4;74;2;match;1;14;True;[monotonic_perfect_fifth_2_1_chords]
115;55;1/4;35/4;74;1;match;0;14;True;[monotonic_perfect_fifth_2_1_chords]
118;53;1/8;9;75;3;match;3;14;False;[monotonic_perfect_fifth_2_1_chords]
119;57;1/8;9;75;2;match;2;14;False;[monotonic_perfect_fifth_2_1_chords]
117;50;1/8;9;75;1;match;1;14;False;[monotonic_perfect_fifth_2_1_chords]
120;69;1/8;9;75;0;match;0;14;False;[monotonic_perfect_fifth_2_1_chords]
121;55;1/8;73/8;76;1;ornamentation;0;14;False;[monotonic_perfect_fifth_2_1_chords]
122;53;1/8;37/4;77;1;ornamentation;0;14;False;[monotonic_perfect_fifth_2_1_chords]
123;52;1/8;75/8;78;1;ornamentation;0;14;False;[monotonic_perfect_fifth_2_1_chords]
124;50;1/4;19/2;79;1;repetition;1;14;True;[monotonic_perfect_fifth_2_1_chords]
125;69;1/4;19/2;79;0;match;0;14;True;[monotonic_perfect_fifth_2_1_chords]
158;69;1/32;391/32;101;0;ornamentation;0;18;True;[non_monotonic_chords]
159;55;1/16;49/4;102;3;match;2;18;False;[non_monotonic_chords]
160;62;1/16;49/4;102;1;match;1;18;False;[non_monotonic_chords]
161;70;1/16;49/4;102;0;match;0;18;False;[non_monotonic_chords]
162;69;1/16;197/16;103;0;ornamentation;0;18;False;[non_monotonic_chords]
163;70;1/16;99/8;104;0;ornamentation;0;18;False;[non_monotonic_chords]
164;72;1/16;199/16;105;0;ornamentation;0;18;False;[non_monotonic_chords]
165;63;3/16;25/2;106;1;match;1;18;True;[non_monotonic_chords]
166;70;3/16;25/2;106;0;repetition;0;18;True;[non_monotonic_chords]
178;62;1/16;213/16;115;1;ornamentation;0;22;True;[non_monotonic]
179;63;1/32;107/8;116;1;ornamentation;0;22;False;[non_monotonic]
180;62;1/32;429/32;117;1;ornamentation;0;22;False;[non_monotonic]
181;60;1/32;215/16;118;1;ornamentation;0;22;False;[non_monotonic]
182;62;1/32;431/32;119;1;ornamentation;0;22;False;[non_monotonic]
183;51;1/16;27/2;120;3;match;1;22;True;[non_monotonic]
184;63;1/16;27/2;120;1;match;0;22;True;[non_monotonic]
182;62;1/32;431/32;119;1;ornamentation;0;23;True;[non_monotonic_chords]
183;51;1/16;27/2;120;3;match;1;23;False;[non_monotonic_chords]
184;63;1/16;27/2;120;1;match;0;23;False;[non_monotonic_chords]
185;62;1/16;217/16;121;1;ornamentation;0;23;False;[non_monotonic_chords]
186;63;1/16;109/8;122;1;ornamentation;0;23;False;[non_monotonic_chords]
187;65;1/16;219/16;123;1;ornamentation;0;23;False;[non_monotonic_chords]
188;63;1/8;55/4;124;1;repetition;1;23;True;[non_monotonic_chords]
189;67;1/8;55/4;124;0;match;0;23;True;[non_monotonic_chords]
192;62;1/4;14;127;1;match;1;25;True;[non_monotonic_chords]
193;65;1/4;14;127;0;match;0;25;True;[non_monotonic_chords]
194;63;1/16;57/4;128;1;match;1;25;False;[non_monotonic_chords]
195;67;1/16;57/4;128;0;match;0;25;False;[non_monotonic_chords]
196;62;1/16;229/16;129;1;ornamentation;0;25;False;[non_monotonic_chords]
197;63;1/16;115/8;130;1;ornamentation;0;25;False;[non_monotonic_chords]
198;65;1/16;231/16;131;1;ornamentation;0;25;False;[non_monotonic_chords]
199;63;3/16;29/2;132;1;repetition;0;25;True;[non_monotonic_chords]
210;57;1/4;31/2;139;3;match;1;27;True;[non_monotonic_chords]
211;60;1/4;31/2;139;2;match;0;27;True;[non_monotonic_chords]
212;58;1/16;63/4;140;3;match;1;27;False;[non_monotonic_chords]
213;62;1/16;63/4;140;2;match;0;27;False;[non_monotonic_chords]
214;57;1/16;253/16;141;3;ornamentation;0;27;False;[non_monotonic_chords]
215;58;1/16;127/8;142;3;ornamentation;0;27;False;[non_monotonic_chords]
216;60;1/16;255/16;143;3;ornamentation;0;27;False;[non_monotonic_chords]
217;58;3/16;16;144;3;repetition;0;27;True;[non_monotonic_chords]
252;66;1/16;301/16;165;0;ornamentation;0;30;True;[non_monotonic]
253;67;1/32;151/8;166;0;ornamentation;0;30;False;[non_monotonic]
254;66;1/32;605/32;167;0;ornamentation;0;30;False;[non_monotonic]
255;64;1/32;303/16;168;0;ornamentation;0;30;False;[non_monotonic]
256;66;1/32;607/32;169;0;ornamentation;0;30;False;[non_monotonic]
257;43;1/16;19;170;3;match;3;30;True;[non_monotonic]
259;62;1/16;19;170;2;match;2;30;True;[non_monotonic]
258;55;1/16;19;170;1;match;1;30;True;[non_monotonic]
260;67;1/16;19;170;0;match;0;30;True;[non_monotonic]
282;66;1/16;333/16;190;0;ornamentation;0;34;True;[non_monotonic]
283;67;1/32;167/8;191;0;ornamentation;0;34;False;[non_monotonic]
284;66;1/32;669/32;192;0;ornamentation;0;34;False;[non_monotonic]
285;64;1/32;335/16;193;0;ornamentation;0;34;False;[non_monotonic]
286;66;1/32;671/32;194;0;ornamentation;0;34;False;[non_monotonic]
287;55;1/4;21;195;2;match;1;34;True;[non_monotonic]
288;67;1/4;21;195;0;match;0;34;True;[non_monotonic]
293;57;1/32;695/32;199;2;ornamentation;0;36;True;[non_monotonic]
294;58;1/16;87/4;200;2;match;0;36;False;[non_monotonic]
295;57;1/16;349/16;201;2;ornamentation;0;36;False;[non_monotonic]
296;58;1/16;175/8;202;2;ornamentation;0;36;False;[non_monotonic]
297;60;1/16;351/16;203;2;ornamentation;0;36;False;[non_monotonic]
298;58;1/8;22;204;2;ornamentation;0;36;True;[non_monotonic]
307;54;1/16;365/16;211;2;ornamentation;0;40;True;[non_monotonic]
308;55;1/32;183/8;212;2;ornamentation;0;40;False;[non_monotonic]
309;54;1/32;733/32;213;2;ornamentation;0;40;False;[non_monotonic]
310;52;1/32;367/16;214;2;ornamentation;0;40;False;[non_monotonic]
311;54;1/32;735/32;215;2;ornamentation;0;40;False;[non_monotonic]
312;43;1/16;23;216;3;match;2;40;True;[non_monotonic]
313;55;1/16;23;216;2;match;1;40;True;[non_monotonic]
314;62;1/16;23;216;1;match;0;40;True;[non_monotonic]
341;60;1/16;397/16;238;2;ornamentation;0;44;True;[non_monotonic]
342;62;1/32;199/8;239;2;ornamentation;0;44;False;[non_monotonic]
343;60;1/32;797/32;240;2;ornamentation;0;44;False;[non_monotonic]
344;58;1/32;399/16;241;2;ornamentation;0;44;False;[non_monotonic]
345;60;1/32;799/32;242;2;ornamentation;0;44;False;[non_monotonic]
346;50;1/4;25;243;3;match;2;44;True;[non_monotonic]
347;62;1/4;25;243;2;adaptation;1;44;True;[non_monotonic]
348;69;1/4;25;243;0;match;0;44;True;[non_monotonic]
408;50;1/4;121/4;278;3;match;3;49;True;[non_monotonic_chords]
410;57;1/4;121/4;278;2;match;2;49;True;[non_monotonic_chords]
409;53;1/4;121/4;278;1;match;1;49;True;[non_monotonic_chords]
411;65;1/4;121/4;278;0;match;0;49;True;[non_monotonic_chords]
412;43;1/16;61/2;279;3;match;3;49;False;[non_monotonic_chords]
413;58;1/16;61/2;279;2;match;2;49;False;[non_monotonic_chords]
414;62;1/16;61/2;279;1;match;1;49;False;[non_monotonic_chords]
415;67;1/16;61/2;279;0;match;0;49;False;[non_monotonic_chords]
416;57;1/16;489/16;280;2;ornamentation;0;49;False;[non_monotonic_chords]
417;58;1/16;245/8;281;2;ornamentation;0;49;False;[non_monotonic_chords]
418;60;1/16;491/16;282;2;ornamentation;0;49;False;[non_monotonic_chords]
419;58;1/4;123/4;283;2;repetition;0;49;True;[non_monotonic_chords]
541;66;1/16;685/16;363;0;ornamentation;0;61;True;[non_monotonic_chords]
542;60;1/32;343/8;364;2;match;1;61;False;[non_monotonic_chords]
543;67;1/32;343/8;364;0;adaptation;0;61;False;[non_monotonic_chords]
544;66;1/32;1373/32;365;0;ornamentation;0;61;False;[non_monotonic_chords]
545;64;1/32;687/16;366;0;ornamentation;0;61;False;[non_monotonic_chords]
546;66;1/32;1375/32;367;0;ornamentation;0;61;False;[non_monotonic_chords]
547;43;1/16;43;368;3;match;3;61;True;[non_monotonic_chords]
549;58;1/16;43;368;2;match;2;61;True;[non_monotonic_chords]
548;55;1/16;43;368;1;match;1;61;True;[non_monotonic_chords]
550;67;1/16;43;368;0;match;0;61;True;[non_monotonic_chords]
593;66;1/16;733/16;395;0;ornamentation;0;66;True;[non_monotonic]
594;67;1/32;367/8;396;0;adaptation;0;66;False;[non_monotonic]
595;66;1/32;1469/32;397;0;ornamentation;0;66;False;[non_monotonic]
596;64;1/32;735/16;398;0;repetition;0;66;False;[non_monotonic]
597;66;1/32;1471/32;399;0;ornamentation;0;66;False;[non_monotonic]
598;43;1/16;46;400;3;match;3;66;True;[non_monotonic]
600;58;1/16;46;400;2;match;2;66;True;[non_monotonic]
599;55;1/16;46;400;1;match;1;66;True;[non_monotonic]
601;67;1/16;46;400;0;match;0;66;True;[non_monotonic]
621;59;1/16;757/16;414;2;ornamentation;0;70;True;[non_monotonic]
622;60;1/32;379/8;415;2;ornamentation;0;70;False;[non_monotonic]
623;59;1/32;1517/32;416;2;ornamentation;0;70;False;[non_monotonic]
624;57;1/32;759/16;417;2;ornamentation;0;70;False;[non_monotonic]
