note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
353;62;1/32;765/32;248;0;ornamentation;0;28;False;27;[monotonic_perfect_fifth_0_0]
354;64;1/32;383/16;249;0;ornamentation;0;28;False;27;[monotonic_perfect_fifth_0_0]
355;66;1/32;767/32;250;0;ornamentation;0;28;False;27;[monotonic_perfect_fifth_0_0]
358;67;1/2;24;251;0;match;0;28;True;27;[monotonic_perfect_fifth_0_0]
363;67;1/16;397/16;254;0;ornamentation;0;30;True;29;[monotonic_perfect_fifth_0_0]
364;69;1/32;199/8;255;0;ornamentation;0;30;False;29;[monotonic_perfect_fifth_0_0]
365;67;1/32;797/32;256;0;ornamentation;0;30;False;29;[monotonic_perfect_fifth_0_0]
366;65;1/32;399/16;257;0;ornamentation;0;30;False;29;[monotonic_perfect_fifth_0_0]
367;64;1/32;799/32;258;0;ornamentation;0;30;False;29;[monotonic_perfect_fifth_0_0]
369;62;1/2;25;259;0;match;0;30;True;29;[monotonic_perfect_fifth_0_0]
475;65;1/8;69/2;322;0;match;0;31;True;30;[non_monotonic]
476;64;1/16;277/8;323;0;ornamentation;0;31;False;30;[non_monotonic]
477;65;1/16;555/16;324;0;ornamentation;0;31;False;30;[non_monotonic]
478;67;1/16;139/4;325;0;ornamentation;0;31;False;30;[non_monotonic]
479;65;1/16;557/16;326;0;ornamentation;0;31;False;30;[non_monotonic]
480;67;1/32;279/8;327;0;adaptation;0;31;True;30;[non_monotonic]
479;65;1/16;557/16;326;0;ornamentation;0;32;True;31;[monotonic]
480;67;1/32;279/8;327;0;adaptation;0;32;False;31;[monotonic]
481;65;1/32;1117/32;328;0;ornamentation;0;32;False;31;[monotonic]
482;64;1/32;559/16;329;0;ornamentation;0;32;False;31;[monotonic]
483;62;1/32;1119/32;330;0;ornamentation;0;32;False;31;[monotonic]
486;64;1/4;35;331;0;match;0;32;True;31;[monotonic]
508;65;1/16;589/16;342;0;ornamentation;0;34;True;33;[monotonic]
509;67;1/32;295/8;343;0;adaptation;0;34;False;33;[monotonic]
510;65;1/32;1181/32;344;0;ornamentation;0;34;False;33;[monotonic]
511;64;1/32;591/16;345;0;ornamentation;0;34;False;33;[monotonic]
512;62;1/32;1183/32;346;0;ornamentation;0;34;False;33;[monotonic]
515;64;1/4;37;347;0;match;0;34;True;33;[monotonic]
4;59;1/16;5/16;3;1;ornamentation;0;37;True;1;[monotonic_perfect_fifth_0_0]
5;57;1/32;3/8;4;1;ornamentation;0;37;False;1;[monotonic_perfect_fifth_0_0]
6;59;1/32;13/32;5;1;ornamentation;0;37;False;1;[monotonic_perfect_fifth_0_0]
7;60;1/32;7/16;6;1;ornamentation;0;37;False;1;[monotonic_perfect_fifth_0_0]
8;62;1/32;15/32;7;1;ornamentation;0;37;False;1;[monotonic_perfect_fifth_0_0]
10;64;1/8;1/2;8;1;repetition;0;37;True;1;[monotonic_perfect_fifth_0_0]
113;65;1/16;117/16;78;1;ornamentation;0;42;True;6;[monotonic]
114;64;1/32;59/8;79;1;ornamentation;0;42;False;6;[monotonic]
115;62;1/32;237/32;80;1;ornamentation;0;42;False;6;[monotonic]
116;60;1/32;119/16;81;1;ornamentation;0;42;False;6;[monotonic]
117;59;1/32;239/32;82;1;ornamentation;0;42;False;6;[monotonic]
119;60;1/16;15/2;83;1;match;1;42;True;6;[monotonic]
161;65;1/16;165/16;116;1;ornamentation;0;45;True;9;[monotonic]
162;64;1/32;83/8;117;1;ornamentation;0;45;False;9;[monotonic]
163;62;1/32;333/32;118;1;ornamentation;0;45;False;9;[monotonic]
164;60;1/32;167/16;119;1;ornamentation;0;45;False;9;[monotonic]
165;59;1/32;335/32;120;1;ornamentation;0;45;False;9;[monotonic]
167;60;1/16;21/2;121;1;match;1;45;True;9;[monotonic]
405;65;1/16;461/16;282;1;ornamentation;0;52;True;16;[monotonic]
406;67;1/32;231/8;283;1;ornamentation;0;52;False;16;[monotonic]
407;65;1/32;925/32;284;1;ornamentation;0;52;False;16;[monotonic]
408;64;1/32;463/16;285;1;ornamentation;0;52;False;16;[monotonic]
409;62;1/32;927/32;286;1;ornamentation;0;52;False;16;[monotonic]
412;64;1/4;29;287;1;match;0;52;True;16;[monotonic]
339;56;1/8;181/8;237;2;ornamentation;0;56;True;2;[non_monotonic]
340;57;1/16;91/4;238;2;ornamentation;0;56;False;2;[non_monotonic]
341;56;1/16;365/16;239;2;ornamentation;0;56;False;2;[non_monotonic]
342;55;1/16;183/8;240;2;ornamentation;0;56;False;2;[non_monotonic]
343;56;1/16;367/16;241;2;ornamentation;0;56;False;2;[non_monotonic]
345;57;1/2;23;242;2;match;0;56;True;2;[non_monotonic]
416;59;1/4;59/2;289;2;match;1;57;True;3;[non_monotonic]
419;60;1/16;119/4;290;2;match;0;57;False;3;[non_monotonic]
420;59;1/16;477/16;291;2;ornamentation;0;57;False;3;[non_monotonic]
421;60;1/16;239/8;292;2;ornamentation;0;57;False;3;[non_monotonic]
422;62;1/16;479/16;293;2;ornamentation;0;57;False;3;[non_monotonic]
423;60;1/8;30;294;2;ornamentation;0;57;True;3;[non_monotonic]
