note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
408;50;1/16;93/4;286;4;repetition;0;2;True;[monotonic]
420;53;1/8;191/8;295;4;ornamentation;0;2;False;[monotonic]
421;52;1/8;24;296;4;repetition;2;2;False;[monotonic]
424;50;1/8;193/8;297;4;ornamentation;0;2;False;[monotonic]
425;48;1/8;97/4;298;4;match;2;2;False;[monotonic]
429;48;1/16;49/2;300;4;match;3;2;True;[monotonic]
671;60;1/16;589/16;485;4;ornamentation;0;4;True;[monotonic_perfect_fifth_0_3]
672;62;1/32;295/8;486;4;ornamentation;0;4;False;[monotonic_perfect_fifth_0_3]
673;60;1/32;1181/32;487;4;ornamentation;0;4;False;[monotonic_perfect_fifth_0_3]
674;59;1/32;591/16;488;4;ornamentation;0;4;False;[monotonic_perfect_fifth_0_3]
675;57;1/32;1183/32;489;4;ornamentation;0;4;False;[monotonic_perfect_fifth_0_3]
677;55;1/16;37;490;4;match;3;4;True;[monotonic_perfect_fifth_0_3]
1022;53;1/16;869/16;713;4;ornamentation;0;8;True;[monotonic_perfect_fifth_0_1]
1023;55;1/32;435/8;714;4;ornamentation;0;8;False;[monotonic_perfect_fifth_0_1]
1024;53;1/32;1741/32;715;4;ornamentation;0;8;False;[monotonic_perfect_fifth_0_1]
1025;52;1/32;871/16;716;4;ornamentation;0;8;False;[monotonic_perfect_fifth_0_1]
1026;50;1/32;1743/32;717;4;ornamentation;0;8;False;[monotonic_perfect_fifth_0_1]
1027;48;1/16;109/2;718;4;match;1;8;True;[monotonic_perfect_fifth_0_1]
1234;43;1/8;64;855;4;match;4;11;True;[monotonic]
1239;53;1/16;513/8;856;4;ornamentation;0;11;False;[monotonic]
1240;52;1/16;1027/16;857;4;ornamentation;0;11;False;[monotonic]
1241;50;1/16;257/4;858;4;ornamentation;0;11;False;[monotonic]
1242;48;1/16;1029/16;859;4;ornamentation;0;11;False;[monotonic]
1243;50;1/32;515/8;860;4;ornamentation;0;11;True;[monotonic]
1242;48;1/16;1029/16;859;4;ornamentation;0;12;True;[monotonic_perfect_fifth_0_3]
1243;50;1/32;515/8;860;4;ornamentation;0;12;False;[monotonic_perfect_fifth_0_3]
1244;48;1/32;2061/32;861;4;ornamentation;0;12;False;[monotonic_perfect_fifth_0_3]
1245;47;1/32;1031/16;862;4;ornamentation;0;12;False;[monotonic_perfect_fifth_0_3]
1246;45;1/32;2063/32;863;4;ornamentation;0;12;False;[monotonic_perfect_fifth_0_3]
1247;43;1/4;129/2;864;4;repetition;3;12;True;[monotonic_perfect_fifth_0_3]
1429;59;1/16;1189/16;966;4;ornamentation;0;15;True;[monotonic_perfect_fifth_0_1]
1430;60;1/32;595/8;967;4;ornamentation;0;15;False;[monotonic_perfect_fifth_0_1]
1431;59;1/32;2381/32;968;4;ornamentation;0;15;False;[monotonic_perfect_fifth_0_1]
1432;57;1/32;1191/16;969;4;ornamentation;0;15;False;[monotonic_perfect_fifth_0_1]
1433;55;1/32;2383/32;970;4;ornamentation;0;15;False;[monotonic_perfect_fifth_0_1]
1434;53;1/16;149/2;971;4;match;1;15;True;[monotonic_perfect_fifth_0_1]
1785;55;1/4;369/4;1226;4;match;2;20;True;[non_monotonic]
1788;54;1/8;185/2;1227;4;match;2;20;False;[non_monotonic]
1791;55;1/8;741/8;1228;4;ornamentation;0;20;False;[non_monotonic]
1792;54;1/8;371/4;1229;4;repetition;2;20;False;[non_monotonic]
1795;52;1/8;743/8;1230;4;match;0;20;False;[non_monotonic]
1797;55;3/16;93;1231;4;match;4;20;True;[non_monotonic]
