note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
6;54;1/16;13/16;4;1;ornamentation;0;1;True;[non_monotonic]
7;55;1/32;7/8;5;1;repetition;0;1;False;[non_monotonic]
8;54;1/32;29/32;6;1;ornamentation;0;1;False;[non_monotonic]
9;55;1/32;15/16;7;1;ornamentation;0;1;False;[non_monotonic]
10;57;1/32;31/32;8;1;ornamentation;0;1;False;[non_monotonic]
11;59;1/16;1;9;1;match;1;1;True;[non_monotonic]
15;59;1/16;19/16;12;1;ornamentation;0;3;True;[non_monotonic]
16;60;1/32;5/4;13;1;match;0;3;False;[non_monotonic]
17;59;1/32;41/32;14;1;ornamentation;0;3;False;[non_monotonic]
18;57;1/32;21/16;15;1;ornamentation;0;3;False;[non_monotonic]
19;59;1/32;43/32;16;1;ornamentation;0;3;False;[non_monotonic]
20;60;1/8;11/8;17;1;ornamentation;0;3;True;[non_monotonic]
193;57;1/16;197/16;148;1;ornamentation;0;11;True;[non_monotonic]
194;59;1/32;99/8;149;1;adaptation;0;11;False;[non_monotonic]
195;57;1/32;397/32;150;1;ornamentation;0;11;False;[non_monotonic]
196;59;1/32;199/16;151;1;ornamentation;0;11;False;[non_monotonic]
197;60;1/32;399/32;152;1;ornamentation;0;11;False;[non_monotonic]
200;59;1/16;25/2;153;1;match;1;11;True;[non_monotonic]
207;60;1/16;205/16;158;1;ornamentation;0;13;True;[non_monotonic]
208;62;1/32;103/8;159;1;repetition;0;13;False;[non_monotonic]
209;60;1/32;413/32;160;1;ornamentation;0;13;False;[non_monotonic]
210;62;1/32;207/16;161;1;ornamentation;0;13;False;[non_monotonic]
211;64;1/32;415/32;162;1;ornamentation;0;13;False;[non_monotonic]
214;65;1/8;13;163;1;match;1;13;True;[non_monotonic]
1040;65;1/8;55;725;1;match;0;31;True;[non_monotonic]
1048;62;1/16;111/2;729;1;adaptation;0;31;False;[non_monotonic]
1049;64;1/16;889/16;730;1;ornamentation;0;31;False;[non_monotonic]
1050;65;1/16;445/8;731;1;ornamentation;0;31;False;[non_monotonic]
1051;64;1/16;891/16;732;1;ornamentation;0;31;False;[non_monotonic]
1052;65;1/32;223/4;733;1;repetition;0;31;True;[non_monotonic]
1137;61;1/16;957/16;788;1;ornamentation;0;36;True;[non_monotonic]
1138;62;1/32;479/8;789;1;ornamentation;0;36;False;[non_monotonic]
1139;61;1/32;1917/32;790;1;ornamentation;0;36;False;[non_monotonic]
1140;59;1/32;959/16;791;1;ornamentation;0;36;False;[non_monotonic]
1141;61;1/32;1919/32;792;1;ornamentation;0;36;False;[non_monotonic]
1145;62;1/8;60;793;1;match;0;36;True;[non_monotonic]
1837;66;1/16;1517/16;1250;1;ornamentation;0;46;True;[non_monotonic]
1838;67;1/32;759/8;1251;1;adaptation;0;46;False;[non_monotonic]
1839;66;1/32;3037/32;1252;1;ornamentation;0;46;False;[non_monotonic]
1840;64;1/32;1519/16;1253;1;ornamentation;0;46;False;[non_monotonic]
1841;66;1/32;3039/32;1254;1;ornamentation;0;46;False;[non_monotonic]
1845;67;1/16;95;1255;1;match;1;46;True;[non_monotonic]
1881;66;1/16;1549/16;1276;1;ornamentation;0;48;True;[non_monotonic]
1882;67;1/32;775/8;1277;1;adaptation;0;48;False;[non_monotonic]
1883;66;1/32;3101/32;1278;1;ornamentation;0;48;False;[non_monotonic]
1884;64;1/32;1551/16;1279;1;ornamentation;0;48;False;[non_monotonic]
1885;66;1/32;3103/32;1280;1;ornamentation;0;48;False;[non_monotonic]
1889;67;1/8;97;1281;1;match;1;48;True;[non_monotonic]
1966;64;1/8;201/2;1329;1;repetition;1;50;True;[non_monotonic]
1968;69;1/16;805/8;1330;1;ornamentation;0;50;False;[non_monotonic]
1969;71;1/16;1611/16;1331;1;ornamentation;0;50;False;[non_monotonic]
1970;72;1/16;403/4;1332;1;ornamentation;0;50;False;[non_monotonic]
1971;71;1/16;1613/16;1333;1;ornamentation;0;50;False;[non_monotonic]
1972;72;1/32;807/8;1334;1;ornamentation;0;50;True;[non_monotonic]
1971;71;1/16;1613/16;1333;1;ornamentation;0;51;True;[monotonic]
1972;72;1/32;807/8;1334;1;ornamentation;0;51;False;[monotonic]
1973;71;1/32;3229/32;1335;1;ornamentation;0;51;False;[monotonic]
1974;69;1/32;1615/16;1336;1;ornamentation;0;51;False;[monotonic]
1975;67;1/32;3231/32;1337;1;ornamentation;0;51;False;[monotonic]
1979;66;1/16;101;1338;1;ficta;1;51;True;[monotonic]
2035;60;1/16;1653/16;1378;1;ornamentation;0;54;True;[monotonic]
2036;62;1/32;827/8;1379;1;ornamentation;0;54;False;[monotonic]
2037;64;1/32;3309/32;1380;1;ornamentation;0;54;False;[monotonic]
2038;65;1/32;1655/16;1381;1;ornamentation;0;54;False;[monotonic]
2039;67;1/32;3311/32;1382;1;ornamentation;0;54;False;[monotonic]
2043;65;1/16;207/2;1383;1;match;0;54;True;[monotonic]
2054;62;1/32;3327/32;1394;1;ornamentation;0;57;True;[non_monotonic]
2058;64;1/8;104;1395;1;match;1;57;False;[non_monotonic]
2060;65;1/8;833/8;1396;1;ornamentation;0;57;False;[non_monotonic]
2061;64;1/8;417/4;1397;1;ornamentation;0;57;False;[non_monotonic]
2062;62;1/8;835/8;1398;1;match;0;57;False;[non_monotonic]
2066;64;3/16;209/2;1399;1;match;1;57;True;[non_monotonic]
