note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
168;64;1/4;145/4;122;0;ornamentation;0;1;True;[monotonic]
169;65;1/8;73/2;123;0;ornamentation;0;1;False;[monotonic]
170;64;1/8;293/8;124;0;ornamentation;0;1;False;[monotonic]
171;62;1/8;147/4;125;0;ornamentation;0;1;False;[monotonic]
172;60;1/8;295/8;126;0;ornamentation;0;1;False;[monotonic]
176;62;3/8;37;127;0;match;0;1;True;[monotonic]
181;64;1/4;165/4;132;0;ornamentation;0;3;True;[non_monotonic]
182;65;1/8;83/2;133;0;ornamentation;0;3;False;[non_monotonic]
183;64;1/8;333/8;134;0;ornamentation;0;3;False;[non_monotonic]
184;62;1/8;167/4;135;0;repetition;0;3;False;[non_monotonic]
185;64;1/8;335/8;136;0;ornamentation;0;3;False;[non_monotonic]
188;65;1;42;137;0;match;0;3;True;[non_monotonic]
324;60;1/4;289/4;226;0;match;0;6;True;[non_monotonic]
325;62;1/8;145/2;227;0;match;0;6;False;[non_monotonic]
326;60;1/8;581/8;228;0;ornamentation;0;6;False;[non_monotonic]
327;62;1/8;291/4;229;0;repetition;0;6;False;[non_monotonic]
328;64;1/8;583/8;230;0;ornamentation;0;6;False;[non_monotonic]
329;65;1/4;73;231;0;match;0;6;True;[non_monotonic]
