output_csv,duration,count,sequence_ids
output/5106_10_misa_de_faysan_regres_2_gloria/5106_10_misa_de_faysan_regres_2_gloria_tab_abtab.csv,1/8,11,"0,2,3,6,10,11,13,14,16,17,19"
output/5106_10_misa_de_faysan_regres_2_gloria/5106_10_misa_de_faysan_regres_2_gloria_tab_abtab.csv,1/4,10,"1,4,5,7,8,9,12,15,18,20"
output/5106_10_misa_de_faysan_regres_2_gloria/fourstep/5106_10_misa_de_faysan_regres_2_gloria_tab_abtab_fourstep.csv,1/8,4,"2,10,13,17"
output/5106_10_misa_de_faysan_regres_2_gloria/fourstep/5106_10_misa_de_faysan_regres_2_gloria_tab_abtab_fourstep.csv,1/4,2,"7,12"
output/5106_10_misa_de_faysan_regres_2_gloria/fourstep/5106_10_misa_de_faysan_regres_2_gloria_tab_abtab_non_chord.csv,1/8,11,"0,2,3,6,10,11,13,14,16,17,19"
output/5106_10_misa_de_faysan_regres_2_gloria/fourstep/5106_10_misa_de_faysan_regres_2_gloria_tab_abtab_non_chord.csv,1/4,4,"7,12,15,20"
output/5106_10_misa_de_faysan_regres_2_gloria/5106_10_misa_de_faysan_regres_2_gloria_tab_raw.csv,1/8,9,"0,1,2,3,4,5,6,7,8"
output/5106_10_misa_de_faysan_regres_2_gloria/fourstep/5106_10_misa_de_faysan_regres_2_gloria_tab_raw_fourstep.csv,1/8,4,"1,4,5,7"
output/5106_10_misa_de_faysan_regres_2_gloria/fourstep/5106_10_misa_de_faysan_regres_2_gloria_tab_raw_non_chord.csv,1/8,9,"0,1,2,3,4,5,6,7,8"
output/5106_10_misa_de_faysan_regres_2_gloria/voices/5106_10_misa_de_faysan_regres_2_gloria_voice-1.csv,1/8,4,"0,1,2,3"
output/5106_10_misa_de_faysan_regres_2_gloria/voices/5106_10_misa_de_faysan_regres_2_gloria_voice-1_fourstep.csv,1/8,1,1
output/5106_10_misa_de_faysan_regres_2_gloria/voices/5106_10_misa_de_faysan_regres_2_gloria_voice-0.csv,1/8,7,"0,1,2,3,4,5,6"
output/5106_10_misa_de_faysan_regres_2_gloria/voices/5106_10_misa_de_faysan_regres_2_gloria_voice-0_fourstep.csv,1/8,3,"1,3,6"
output/5106_10_misa_de_faysan_regres_2_gloria/voices/5106_10_misa_de_faysan_regres_2_gloria_voice-3.csv,1/8,1,0
output/5106_10_misa_de_faysan_regres_2_gloria/voices/5106_10_misa_de_faysan_regres_2_gloria_voice-2.csv,1/8,3,"0,1,2"
output/5106_10_misa_de_faysan_regres_2_gloria/voices/5106_10_misa_de_faysan_regres_2_gloria_voice-2_fourstep.csv,1/8,1,0
output/5106_10_misa_de_faysan_regres_2_gloria/5106_10_misa_de_faysan_regres_2_gloria_voices_merged.csv,1/8,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14"
output/5106_10_misa_de_faysan_regres_2_gloria/fourstep/5106_10_misa_de_faysan_regres_2_gloria_voices_merged_fourstep.csv,1/8,5,"1,5,7,10,12"
