note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
310;69;1/8;45/2;196;0;repetition;0;17;True;17;[non_monotonic]
311;70;1/32;181/8;197;0;ornamentation;0;17;False;17;[non_monotonic]
312;69;1/32;725/32;198;0;ornamentation;0;17;False;17;[non_monotonic]
313;67;1/32;363/16;199;0;ornamentation;0;17;False;17;[non_monotonic]
314;69;1/32;727/32;200;0;ornamentation;0;17;False;17;[non_monotonic]
316;67;1/8;91/4;201;0;match;0;17;True;17;[non_monotonic]
512;69;1/8;35;328;0;repetition;0;24;True;24;[non_monotonic]
513;67;1/16;281/8;329;0;match;0;24;False;24;[non_monotonic]
514;69;1/16;563/16;330;0;ornamentation;0;24;False;24;[non_monotonic]
515;70;1/16;141/4;331;0;adaptation;0;24;False;24;[non_monotonic]
516;69;1/16;565/16;332;0;ornamentation;0;24;False;24;[non_monotonic]
517;70;1/32;283/8;333;0;adaptation;0;24;True;24;[non_monotonic]
613;69;1/8;337/8;388;0;ornamentation;0;32;True;32;[monotonic]
614;67;1/16;169/4;389;0;ornamentation;0;32;False;32;[monotonic]
615;65;1/16;677/16;390;0;ornamentation;0;32;False;32;[monotonic]
616;64;1/16;339/8;391;0;ornamentation;0;32;False;32;[monotonic]
617;62;1/16;679/16;392;0;ornamentation;0;32;False;32;[monotonic]
620;64;1/4;85/2;393;0;match;0;32;True;32;[monotonic]
678;60;1/8;373/8;427;0;ornamentation;0;34;True;34;[monotonic]
680;57;1/16;187/4;428;0;match;0;34;False;34;[monotonic]
681;59;1/16;749/16;429;0;ornamentation;0;34;False;34;[monotonic]
682;60;1/16;375/8;430;0;ornamentation;0;34;False;34;[monotonic]
683;62;1/16;751/16;431;0;ornamentation;0;34;False;34;[monotonic]
686;60;1/8;47;432;0;match;0;34;True;34;[monotonic]
699;57;1/8;48;441;0;match;0;36;True;36;[monotonic]
720;57;1/16;197/4;455;0;ornamentation;0;36;False;36;[monotonic]
721;59;1/16;789/16;456;0;ornamentation;0;36;False;36;[monotonic]
722;60;1/16;395/8;457;0;ornamentation;0;36;False;36;[monotonic]
723;62;1/16;791/16;458;0;ornamentation;0;36;False;36;[monotonic]
727;60;3/16;99/2;459;0;match;0;36;True;36;[monotonic]
374;50;1/4;107/4;238;4;repetition;1;51;True;8;[non_monotonic]
376;48;1/8;27;239;4;match;2;51;False;8;[non_monotonic]
