note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
1;67;1/4;1/2;1;1;repetition;1;0;True;[monotonic]
3;72;1/16;3/4;2;1;ornamentation;0;0;False;[monotonic]
4;70;1/16;13/16;3;1;ornamentation;0;0;False;[monotonic]
5;69;1/16;7/8;4;1;ornamentation;0;0;False;[monotonic]
6;67;1/16;15/16;5;1;ornamentation;0;0;False;[monotonic]
7;66;1/8;1;6;1;ficta;1;0;True;[monotonic]
34;67;1/4;7/2;25;1;match;1;2;True;[monotonic_perfect_fifth_0_0]
36;72;1/16;15/4;26;1;ornamentation;0;2;False;[monotonic_perfect_fifth_0_0]
37;70;1/16;61/16;27;1;ornamentation;0;2;False;[monotonic_perfect_fifth_0_0]
38;69;1/16;31/8;28;1;ornamentation;0;2;False;[monotonic_perfect_fifth_0_0]
39;67;1/16;63/16;29;1;ornamentation;0;2;False;[monotonic_perfect_fifth_0_0]
42;65;1/8;4;30;1;match;0;2;True;[monotonic_perfect_fifth_0_0]
51;60;1/4;5;38;1;match;1;3;True;[non_monotonic]
53;62;1/16;21/4;39;1;ornamentation;0;3;False;[non_monotonic]
54;60;1/16;85/16;40;1;ornamentation;0;3;False;[non_monotonic]
55;59;1/16;43/8;41;1;ornamentation;0;3;False;[non_monotonic]
56;60;1/16;87/16;42;1;ornamentation;0;3;False;[non_monotonic]
58;62;1/4;11/2;43;1;match;1;3;True;[non_monotonic]
175;61;1/8;125/8;124;1;ornamentation;0;10;True;[non_monotonic]
176;62;1/16;63/4;125;1;repetition;0;10;False;[non_monotonic]
177;61;1/16;253/16;126;1;ornamentation;0;10;False;[non_monotonic]
178;59;1/16;127/8;127;1;ornamentation;0;10;False;[non_monotonic]
179;61;1/16;255/16;128;1;ornamentation;0;10;False;[non_monotonic]
181;62;1/4;16;129;1;match;0;10;True;[non_monotonic]
321;69;1/8;221/8;224;1;match;0;13;True;[non_monotonic]
323;70;1/16;111/4;225;1;match;0;13;False;[non_monotonic]
324;69;1/16;445/16;226;1;ornamentation;0;13;False;[non_monotonic]
325;70;1/16;223/8;227;1;ornamentation;0;13;False;[non_monotonic]
326;72;1/16;447/16;228;1;ornamentation;0;13;False;[non_monotonic]
328;70;1/8;28;229;1;repetition;0;13;True;[non_monotonic]
466;67;1/4;79/2;323;1;match;1;16;True;[monotonic]
468;72;1/16;159/4;324;1;ornamentation;0;16;False;[monotonic]
469;70;1/16;637/16;325;1;ornamentation;0;16;False;[monotonic]
470;69;1/16;319/8;326;1;ornamentation;0;16;False;[monotonic]
471;67;1/16;639/16;327;1;ornamentation;0;16;False;[monotonic]
472;66;1/8;40;328;1;ficta;1;16;True;[monotonic]
498;67;1/4;85/2;348;1;match;1;19;True;[monotonic_perfect_fifth_0_0]
500;72;1/16;171/4;349;1;ornamentation;0;19;False;[monotonic_perfect_fifth_0_0]
501;70;1/16;685/16;350;1;ornamentation;0;19;False;[monotonic_perfect_fifth_0_0]
502;69;1/16;343/8;351;1;ornamentation;0;19;False;[monotonic_perfect_fifth_0_0]
503;67;1/16;687/16;352;1;ornamentation;0;19;False;[monotonic_perfect_fifth_0_0]
506;65;1/8;43;353;1;match;0;19;True;[monotonic_perfect_fifth_0_0]
518;60;1/4;44;360;1;match;1;20;True;[non_monotonic]
520;62;1/16;177/4;361;1;ornamentation;0;20;False;[non_monotonic]
521;60;1/16;709/16;362;1;ornamentation;0;20;False;[non_monotonic]
522;59;1/16;355/8;363;1;ornamentation;0;20;False;[non_monotonic]
523;60;1/16;711/16;364;1;ornamentation;0;20;False;[non_monotonic]
525;62;1/4;89/2;365;1;match;1;20;True;[non_monotonic]
