note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
235;70;1/4;20;164;0;repetition;0;11;True;11;[monotonic]
236;72;1/16;81/4;165;0;adaptation;0;11;False;11;[monotonic]
237;70;1/16;325/16;166;0;ornamentation;0;11;False;11;[monotonic]
238;69;1/16;163/8;167;0;repetition;0;11;False;11;[monotonic]
239;67;1/16;327/16;168;0;ornamentation;0;11;False;11;[monotonic]
242;70;1/8;41/2;169;0;match;0;11;True;11;[monotonic]
268;69;1/8;181/8;189;0;match;0;16;True;16;[monotonic]
269;70;1/16;91/4;190;0;adaptation;0;16;False;16;[monotonic]
270;69;1/16;365/16;191;0;ornamentation;0;16;False;16;[monotonic]
271;67;1/16;183/8;192;0;repetition;0;16;False;16;[monotonic]
272;65;1/16;367/16;193;0;ornamentation;0;16;False;16;[monotonic]
275;64;1/2;23;194;0;match;0;16;True;16;[monotonic]
300;70;1/8;205/8;208;0;ornamentation;0;19;True;19;[monotonic_perfect_fifth_0_0]
301;72;1/16;103/4;209;0;adaptation;0;19;False;19;[monotonic_perfect_fifth_0_0]
302;70;1/16;413/16;210;0;ornamentation;0;19;False;19;[monotonic_perfect_fifth_0_0]
303;69;1/16;207/8;211;0;repetition;0;19;False;19;[monotonic_perfect_fifth_0_0]
304;67;1/16;415/16;212;0;ornamentation;0;19;False;19;[monotonic_perfect_fifth_0_0]
307;65;1/2;26;213;0;match;0;19;True;19;[monotonic_perfect_fifth_0_0]
360;70;1/4;61/2;254;0;repetition;0;22;True;22;[monotonic_perfect_fifth_0_0]
361;72;1/16;123/4;255;0;adaptation;0;22;False;22;[monotonic_perfect_fifth_0_0]
362;70;1/16;493/16;256;0;ornamentation;0;22;False;22;[monotonic_perfect_fifth_0_0]
363;69;1/16;247/8;257;0;repetition;0;22;False;22;[monotonic_perfect_fifth_0_0]
364;67;1/16;495/16;258;0;ornamentation;0;22;False;22;[monotonic_perfect_fifth_0_0]
367;65;1/4;31;259;0;match;0;22;True;22;[monotonic_perfect_fifth_0_0]
394;65;1/4;67/2;277;0;match;0;25;True;25;[non_monotonic]
395;67;1/16;135/4;278;0;ornamentation;0;25;False;25;[non_monotonic]
396;65;1/16;541/16;279;0;ornamentation;0;25;False;25;[non_monotonic]
397;64;1/16;271/8;280;0;ornamentation;0;25;False;25;[non_monotonic]
398;65;1/16;543/16;281;0;ornamentation;0;25;False;25;[non_monotonic]
401;67;1/2;34;282;0;match;0;25;True;25;[non_monotonic]
413;67;1/8;281/8;287;0;match;0;26;True;26;[non_monotonic]
414;72;1/16;141/4;288;0;adaptation;0;26;False;26;[non_monotonic]
415;70;1/16;565/16;289;0;ornamentation;0;26;False;26;[non_monotonic]
416;69;1/16;283/8;290;0;ornamentation;0;26;False;26;[non_monotonic]
417;70;1/16;567/16;291;0;ornamentation;0;26;False;26;[non_monotonic]
420;67;1/4;71/2;292;0;adaptation;0;26;True;26;[non_monotonic]
420;67;1/4;71/2;292;0;adaptation;0;27;True;27;[non_monotonic]
421;69;1/16;143/4;293;0;match;0;27;False;27;[non_monotonic]
422;67;1/16;573/16;294;0;ornamentation;0;27;False;27;[non_monotonic]
423;65;1/16;287/8;295;0;adaptation;0;27;False;27;[non_monotonic]
424;67;1/16;575/16;296;0;ornamentation;0;27;False;27;[non_monotonic]
427;65;1/4;36;297;0;match;0;27;True;27;[non_monotonic]
459;66;1/16;623/16;318;0;ornamentation;0;29;True;29;[non_monotonic]
461;67;1/8;39;319;0;match;0;29;False;29;[non_monotonic]
462;66;1/8;313/8;320;0;ornamentation;0;29;False;29;[non_monotonic]
463;67;1/8;157/4;321;0;ornamentation;0;29;False;29;[non_monotonic]
464;69;1/8;315/8;322;0;ornamentation;0;29;False;29;[non_monotonic]
467;70;1/4;79/2;323;0;match;0;29;True;29;[non_monotonic]
596;69;1/8;409/8;414;0;ornamentation;0;36;True;36;[non_monotonic]
597;70;1/16;205/4;415;0;ornamentation;0;36;False;36;[non_monotonic]
598;69;1/16;821/16;416;0;ornamentation;0;36;False;36;[non_monotonic]
599;70;1/16;411/8;417;0;ornamentation;0;36;False;36;[non_monotonic]
600;72;1/16;823/16;418;0;ornamentation;0;36;False;36;[non_monotonic]
603;74;1/8;103/2;419;0;match;0;36;True;36;[non_monotonic]
616;69;1/8;423/8;429;0;match;0;38;True;38;[non_monotonic]
618;70;1/16;53;430;0;match;0;38;False;38;[non_monotonic]
619;69;1/16;849/16;431;0;ornamentation;0;38;False;38;[non_monotonic]
620;70;1/16;425/8;432;0;ornamentation;0;38;False;38;[non_monotonic]
621;72;1/16;851/16;433;0;ornamentation;0;38;False;38;[non_monotonic]
622;70;1/8;213/4;434;0;ornamentation;0;38;True;38;[non_monotonic]
1;67;1/4;1/2;1;1;repetition;1;42;True;0;[monotonic]
3;72;1/16;3/4;2;1;ornamentation;0;42;False;0;[monotonic]
4;70;1/16;13/16;3;1;ornamentation;0;42;False;0;[monotonic]
5;69;1/16;7/8;4;1;ornamentation;0;42;False;0;[monotonic]
6;67;1/16;15/16;5;1;ornamentation;0;42;False;0;[monotonic]
7;66;1/8;1;6;1;ficta;1;42;True;0;[monotonic]
34;67;1/4;7/2;25;1;match;1;44;True;2;[monotonic_perfect_fifth_0_0]
36;72;1/16;15/4;26;1;ornamentation;0;44;False;2;[monotonic_perfect_fifth_0_0]
37;70;1/16;61/16;27;1;ornamentation;0;44;False;2;[monotonic_perfect_fifth_0_0]
38;69;1/16;31/8;28;1;ornamentation;0;44;False;2;[monotonic_perfect_fifth_0_0]
39;67;1/16;63/16;29;1;ornamentation;0;44;False;2;[monotonic_perfect_fifth_0_0]
42;65;1/8;4;30;1;match;0;44;True;2;[monotonic_perfect_fifth_0_0]
51;60;1/4;5;38;1;match;1;45;True;3;[non_monotonic]
53;62;1/16;21/4;39;1;ornamentation;0;45;False;3;[non_monotonic]
54;60;1/16;85/16;40;1;ornamentation;0;45;False;3;[non_monotonic]
55;59;1/16;43/8;41;1;ornamentation;0;45;False;3;[non_monotonic]
56;60;1/16;87/16;42;1;ornamentation;0;45;False;3;[non_monotonic]
58;62;1/4;11/2;43;1;match;1;45;True;3;[non_monotonic]
175;61;1/8;125/8;124;1;ornamentation;0;52;True;10;[non_monotonic]
176;62;1/16;63/4;125;1;repetition;0;52;False;10;[non_monotonic]
177;61;1/16;253/16;126;1;ornamentation;0;52;False;10;[non_monotonic]
178;59;1/16;127/8;127;1;ornamentation;0;52;False;10;[non_monotonic]
179;61;1/16;255/16;128;1;ornamentation;0;52;False;10;[non_monotonic]
181;62;1/4;16;129;1;match;0;52;True;10;[non_monotonic]
321;69;1/8;221/8;224;1;match;0;55;True;13;[non_monotonic]
323;70;1/16;111/4;225;1;match;0;55;False;13;[non_monotonic]
324;69;1/16;445/16;226;1;ornamentation;0;55;False;13;[non_monotonic]
325;70;1/16;223/8;227;1;ornamentation;0;55;False;13;[non_monotonic]
326;72;1/16;447/16;228;1;ornamentation;0;55;False;13;[non_monotonic]
328;70;1/8;28;229;1;repetition;0;55;True;13;[non_monotonic]
466;67;1/4;79/2;323;1;match;1;58;True;16;[monotonic]
468;72;1/16;159/4;324;1;ornamentation;0;58;False;16;[monotonic]
469;70;1/16;637/16;325;1;ornamentation;0;58;False;16;[monotonic]
470;69;1/16;319/8;326;1;ornamentation;0;58;False;16;[monotonic]
471;67;1/16;639/16;327;1;ornamentation;0;58;False;16;[monotonic]
472;66;1/8;40;328;1;ficta;1;58;True;16;[monotonic]
498;67;1/4;85/2;348;1;match;1;61;True;19;[monotonic_perfect_fifth_0_0]
500;72;1/16;171/4;349;1;ornamentation;0;61;False;19;[monotonic_perfect_fifth_0_0]
501;70;1/16;685/16;350;1;ornamentation;0;61;False;19;[monotonic_perfect_fifth_0_0]
502;69;1/16;343/8;351;1;ornamentation;0;61;False;19;[monotonic_perfect_fifth_0_0]
503;67;1/16;687/16;352;1;ornamentation;0;61;False;19;[monotonic_perfect_fifth_0_0]
506;65;1/8;43;353;1;match;0;61;True;19;[monotonic_perfect_fifth_0_0]
518;60;1/4;44;360;1;match;1;62;True;20;[non_monotonic]
520;62;1/16;177/4;361;1;ornamentation;0;62;False;20;[non_monotonic]
521;60;1/16;709/16;362;1;ornamentation;0;62;False;20;[non_monotonic]
522;59;1/16;355/8;363;1;ornamentation;0;62;False;20;[non_monotonic]
523;60;1/16;711/16;364;1;ornamentation;0;62;False;20;[non_monotonic]
525;62;1/4;89/2;365;1;match;1;62;True;20;[non_monotonic]
