note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
1;67;1/4;1/2;1;1;repetition;1;0;True;[monotonic]
2;70;1/4;1/2;1;0;match;0;0;True;[monotonic]
3;72;1/16;3/4;2;1;ornamentation;0;0;False;[monotonic]
4;70;1/16;13/16;3;1;ornamentation;0;0;False;[monotonic]
5;69;1/16;7/8;4;1;ornamentation;0;0;False;[monotonic]
6;67;1/16;15/16;5;1;ornamentation;0;0;False;[monotonic]
7;66;1/8;1;6;1;ficta;1;0;True;[monotonic]
8;69;1/8;1;6;0;match;0;0;True;[monotonic]
33;55;1/4;7/2;25;2;match;2;3;True;[monotonic_perfect_fifth_0_0]
34;67;1/4;7/2;25;1;match;1;3;True;[monotonic_perfect_fifth_0_0]
35;70;1/4;7/2;25;0;match;0;3;True;[monotonic_perfect_fifth_0_0]
36;72;1/16;15/4;26;1;ornamentation;0;3;False;[monotonic_perfect_fifth_0_0]
37;70;1/16;61/16;27;1;ornamentation;0;3;False;[monotonic_perfect_fifth_0_0]
38;69;1/16;31/8;28;1;ornamentation;0;3;False;[monotonic_perfect_fifth_0_0]
39;67;1/16;63/16;29;1;ornamentation;0;3;False;[monotonic_perfect_fifth_0_0]
40;50;1/8;4;30;3;match;2;3;True;[monotonic_perfect_fifth_0_0]
41;62;1/8;4;30;2;match;1;3;True;[monotonic_perfect_fifth_0_0]
42;65;1/8;4;30;1;match;0;3;True;[monotonic_perfect_fifth_0_0]
50;52;1/4;5;38;3;match;2;5;True;[non_monotonic]
51;60;1/4;5;38;1;match;1;5;True;[non_monotonic]
52;67;1/4;5;38;0;match;0;5;True;[non_monotonic]
53;62;1/16;21/4;39;1;ornamentation;0;5;False;[non_monotonic]
54;60;1/16;85/16;40;1;ornamentation;0;5;False;[non_monotonic]
55;59;1/16;43/8;41;1;ornamentation;0;5;False;[non_monotonic]
56;60;1/16;87/16;42;1;ornamentation;0;5;False;[non_monotonic]
57;50;1/4;11/2;43;3;match;2;5;True;[non_monotonic]
58;62;1/4;11/2;43;1;match;1;5;True;[non_monotonic]
59;65;1/4;11/2;43;0;match;0;5;True;[non_monotonic]
105;65;1/8;81/8;73;1;match;0;9;True;[non_monotonic]
106;67;1/16;41/4;74;1;adaptation;0;9;False;[non_monotonic]
107;65;1/16;165/16;75;2;ornamentation;0;9;False;[non_monotonic]
108;64;1/16;83/8;76;2;ornamentation;0;9;False;[non_monotonic]
109;65;1/16;167/16;77;2;ornamentation;0;9;False;[non_monotonic]
110;55;1/4;21/2;78;2;match;0;9;True;[non_monotonic]
168;64;1/8;121/8;118;1;match;0;15;True;[non_monotonic]
169;64;1/16;61/4;119;1;repetition;0;15;False;[non_monotonic]
170;62;1/16;245/16;120;0;ornamentation;0;15;False;[non_monotonic]
171;61;1/16;123/8;121;0;ornamentation;0;15;False;[non_monotonic]
172;62;1/16;247/16;122;0;ornamentation;0;15;False;[non_monotonic]
173;52;1/8;31/2;123;3;match;1;15;True;[non_monotonic]
174;67;1/8;31/2;123;0;match;0;15;True;[non_monotonic]
175;61;1/8;125/8;124;1;ornamentation;0;17;True;[non_monotonic]
176;62;1/16;63/4;125;1;repetition;0;17;False;[non_monotonic]
177;61;1/16;253/16;126;1;ornamentation;0;17;False;[non_monotonic]
178;59;1/16;127/8;127;1;ornamentation;0;17;False;[non_monotonic]
179;61;1/16;255/16;128;1;ornamentation;0;17;False;[non_monotonic]
180;50;1/4;16;129;3;match;2;17;True;[non_monotonic]
181;62;1/4;16;129;2;match;1;17;True;[non_monotonic]
181;62;1/4;16;129;1;match;0;17;True;[non_monotonic]
234;62;1/4;20;164;3;adaptation;2;22;True;[monotonic]
233;55;1/4;20;164;1;match;1;22;True;[monotonic]
235;70;1/4;20;164;0;repetition;0;22;True;[monotonic]
236;72;1/16;81/4;165;0;adaptation;0;22;False;[monotonic]
237;70;1/16;325/16;166;0;ornamentation;0;22;False;[monotonic]
238;69;1/16;163/8;167;0;repetition;0;22;False;[monotonic]
239;67;1/16;327/16;168;0;ornamentation;0;22;False;[monotonic]
240;55;1/8;41/2;169;3;repetition;2;22;True;[monotonic]
241;62;1/8;41/2;169;1;match;1;22;True;[monotonic]
242;70;1/8;41/2;169;0;match;0;22;True;[monotonic]
268;69;1/8;181/8;189;0;match;0;27;True;[monotonic]
269;70;1/16;91/4;190;0;adaptation;0;27;False;[monotonic]
270;69;1/16;365/16;191;0;ornamentation;0;27;False;[monotonic]
271;67;1/16;183/8;192;0;repetition;0;27;False;[monotonic]
272;65;1/16;367/16;193;0;ornamentation;0;27;False;[monotonic]
273;57;1/2;23;194;3;match;2;27;True;[monotonic]
274;60;1/2;23;194;1;match;1;27;True;[monotonic]
275;64;1/2;23;194;0;match;0;27;True;[monotonic]
300;70;1/8;205/8;208;0;ornamentation;0;30;True;[monotonic_perfect_fifth_0_0]
301;72;1/16;103/4;209;0;adaptation;0;30;False;[monotonic_perfect_fifth_0_0]
302;70;1/16;413/16;210;0;ornamentation;0;30;False;[monotonic_perfect_fifth_0_0]
303;69;1/16;207/8;211;0;repetition;0;30;False;[monotonic_perfect_fifth_0_0]
304;67;1/16;415/16;212;0;ornamentation;0;30;False;[monotonic_perfect_fifth_0_0]
