note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
28;65;1/4;7/2;25;1;match;0;2;True;[non_monotonic]
36;65;1/16;4;32;1;repetition;0;2;False;[non_monotonic]
37;64;1/16;65/16;33;1;ornamentation;0;2;False;[non_monotonic]
38;62;1/16;33/8;34;1;ornamentation;0;2;False;[non_monotonic]
39;64;1/16;67/16;35;1;ornamentation;0;2;False;[non_monotonic]
41;65;1/4;17/4;36;1;match;0;2;True;[non_monotonic]
361;66;1/16;397/16;247;1;ornamentation;0;11;True;[non_monotonic]
362;67;1/32;199/8;248;1;ornamentation;0;11;False;[non_monotonic]
363;66;1/32;797/32;249;1;ornamentation;0;11;False;[non_monotonic]
364;64;1/32;399/16;250;1;ornamentation;0;11;False;[non_monotonic]
365;66;1/32;799/32;251;1;ornamentation;0;11;False;[non_monotonic]
366;67;1/8;25;252;1;match;1;11;True;[non_monotonic]
376;58;1/16;413/16;259;1;ornamentation;0;13;True;[monotonic]
377;60;1/32;207/8;260;1;ornamentation;0;13;False;[monotonic]
378;58;1/32;829/32;261;1;ornamentation;0;13;False;[monotonic]
379;57;1/32;415/16;262;1;ornamentation;0;13;False;[monotonic]
380;55;1/32;831/32;263;1;ornamentation;0;13;False;[monotonic]
381;57;1/8;26;264;1;repetition;0;13;True;[monotonic]
394;67;1/4;27;275;1;match;0;15;True;[monotonic]
397;55;1/16;55/2;278;1;match;1;15;False;[monotonic]
403;57;1/16;445/16;283;1;ornamentation;0;15;False;[monotonic]
404;58;1/16;223/8;284;1;ornamentation;0;15;False;[monotonic]
405;60;1/16;447/16;285;1;ornamentation;0;15;False;[monotonic]
406;58;1/4;28;286;1;match;1;15;True;[monotonic]
565;65;1/4;77/2;403;1;match;0;23;True;[non_monotonic]
573;65;1/16;39;410;1;repetition;0;23;False;[non_monotonic]
574;64;1/16;625/16;411;1;ornamentation;0;23;False;[non_monotonic]
575;62;1/16;313/8;412;1;ornamentation;0;23;False;[non_monotonic]
576;64;1/16;627/16;413;1;ornamentation;0;23;False;[non_monotonic]
578;65;1/4;157/4;414;1;match;0;23;True;[non_monotonic]
