output_csv,sequence_length,count,sequence_ids
output/5107_11_misa_de_faysan_regres_pleni/5107_11_misa_de_faysan_regres_pleni_tab_abtab.csv,1,3,"2,4,7"
output/5107_11_misa_de_faysan_regres_pleni/5107_11_misa_de_faysan_regres_pleni_tab_abtab.csv,2,1,0
output/5107_11_misa_de_faysan_regres_pleni/5107_11_misa_de_faysan_regres_pleni_tab_abtab.csv,4,1,6
output/5107_11_misa_de_faysan_regres_pleni/5107_11_misa_de_faysan_regres_pleni_tab_abtab.csv,6,2,"1,8"
output/5107_11_misa_de_faysan_regres_pleni/5107_11_misa_de_faysan_regres_pleni_tab_abtab.csv,10,2,"3,5"
output/5107_11_misa_de_faysan_regres_pleni/fourstep/5107_11_misa_de_faysan_regres_pleni_tab_abtab_non_chord.csv,1,3,"2,4,7"
output/5107_11_misa_de_faysan_regres_pleni/fourstep/5107_11_misa_de_faysan_regres_pleni_tab_abtab_non_chord.csv,2,1,0
output/5107_11_misa_de_faysan_regres_pleni/fourstep/5107_11_misa_de_faysan_regres_pleni_tab_abtab_non_chord.csv,6,1,8
output/5107_11_misa_de_faysan_regres_pleni/5107_11_misa_de_faysan_regres_pleni_tab_raw.csv,6,1,0
output/5107_11_misa_de_faysan_regres_pleni/fourstep/5107_11_misa_de_faysan_regres_pleni_tab_raw_non_chord.csv,6,1,0
output/5107_11_misa_de_faysan_regres_pleni/voices/5107_11_misa_de_faysan_regres_pleni_voice-0.csv,1,1,1
output/5107_11_misa_de_faysan_regres_pleni/voices/5107_11_misa_de_faysan_regres_pleni_voice-0.csv,2,1,0
output/5107_11_misa_de_faysan_regres_pleni/voices/5107_11_misa_de_faysan_regres_pleni_voice-0.csv,6,1,2
output/5107_11_misa_de_faysan_regres_pleni/5107_11_misa_de_faysan_regres_pleni_voices_merged.csv,1,1,1
output/5107_11_misa_de_faysan_regres_pleni/5107_11_misa_de_faysan_regres_pleni_voices_merged.csv,2,1,0
output/5107_11_misa_de_faysan_regres_pleni/5107_11_misa_de_faysan_regres_pleni_voices_merged.csv,6,1,2
