note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context,sequence_id_voice
220,67,1/8,35/2,137,0,repetition,0,64,True,0
221,60,1/16,141/8,138,0,ornamentation,0,64,False,0
222,62,1/16,283/16,139,0,ornamentation,0,64,False,0
223,64,1/16,71/4,140,0,ornamentation,0,64,False,0
224,65,1/16,285/16,141,0,ornamentation,0,64,False,0
225,67,1/16,143/8,142,0,ornamentation,0,64,False,0
226,69,1/16,287/16,143,0,ornamentation,0,64,False,0
230,67,1/8,18,144,0,match,0,64,True,0
261,69,1/8,20,158,0,match,0,65,True,1
262,62,1/16,161/8,159,0,ornamentation,0,65,False,1
263,64,1/16,323/16,160,0,ornamentation,0,65,False,1
264,65,1/16,81/4,161,0,ornamentation,0,65,False,1
265,67,1/16,325/16,162,0,ornamentation,0,65,False,1
266,69,1/16,163/8,163,0,ornamentation,0,65,False,1
267,70,1/16,327/16,164,0,ornamentation,0,65,False,1
272,69,1/4,41/2,165,0,repetition,0,65,True,1
438,70,1/8,33,247,0,match,0,66,True,2
439,60,1/16,265/8,248,0,ornamentation,0,66,False,2
440,62,1/16,531/16,249,0,ornamentation,0,66,False,2
441,64,1/16,133/4,250,0,ornamentation,0,66,False,2
442,65,1/16,533/16,251,0,ornamentation,0,66,False,2
443,67,1/16,267/8,252,0,ornamentation,0,66,False,2
444,69,1/16,535/16,253,0,ornamentation,0,66,False,2
449,70,1/4,67/2,254,0,repetition,0,66,True,2
665,69,1/4,47,351,0,match,0,67,True,3
667,64,1/16,757/16,353,0,ornamentation,0,67,False,3
668,65,1/16,379/8,354,0,ornamentation,0,67,False,3
669,67,1/16,759/16,355,0,ornamentation,0,67,False,3
673,69,1/8,95/2,356,0,repetition,0,67,True,3
669,67,1/16,759/16,355,0,ornamentation,0,68,True,4
673,69,1/8,95/2,356,0,repetition,0,68,False,4
677,69,1/8,383/8,359,0,ornamentation,0,68,False,4
681,67,1/4,48,360,0,match,0,68,True,4
701,65,1/8,99/2,369,0,match,0,69,True,5
705,62,1/16,797/16,373,0,ornamentation,0,69,False,5
706,64,1/16,399/8,374,0,ornamentation,0,69,False,5
707,65,1/16,799/16,375,0,ornamentation,0,69,False,5
711,67,1/4,50,376,0,match,0,69,True,5
728,69,1/8,51,386,0,match,0,70,True,6
732,67,1/16,821/16,390,0,ornamentation,0,70,False,6
733,69,1/16,411/8,391,0,ornamentation,0,70,False,6
734,70,1/16,823/16,392,0,ornamentation,0,70,False,6
738,69,1/8,103/2,393,0,repetition,0,70,True,6
738,69,1/8,103/2,393,0,repetition,0,71,True,7
739,70,1/32,413/8,394,0,ornamentation,0,71,False,7
740,69,1/32,1653/32,395,0,ornamentation,0,71,False,7
741,67,1/32,827/16,396,0,ornamentation,0,71,False,7
742,69,1/32,1655/32,397,0,ornamentation,0,71,False,7
744,70,1/8,207/4,398,0,adaptation,0,71,True,7
742,69,1/32,1655/32,397,0,ornamentation,0,72,True,8
744,70,1/8,207/4,398,0,adaptation,0,72,False,8
745,69,1/8,415/8,399,0,ornamentation,0,72,False,8
749,67,1/4,52,400,0,match,0,72,True,8
795,70,1/8,55,425,0,match,0,73,True,9
796,69,1/16,441/8,426,0,ornamentation,0,73,False,9
797,67,1/16,883/16,427,0,ornamentation,0,73,False,9
800,69,1/8,221/4,428,0,match,0,73,True,9
797,67,1/16,883/16,427,0,ornamentation,0,74,True,10
800,69,1/8,221/4,428,0,match,0,74,False,10
801,70,1/8,443/8,429,0,ornamentation,0,74,False,10
804,72,1/4,111/2,430,0,match,0,74,True,10
821,67,1/8,113/2,440,0,repetition,0,75,True,11
822,66,1/16,453/8,441,0,ornamentation,0,75,False,11
823,64,1/16,907/16,442,0,ornamentation,0,75,False,11
824,66,1/16,227/4,443,0,match,0,75,False,11
825,67,1/16,909/16,444,0,ornamentation,0,75,False,11
826,64,1/16,455/8,445,0,ornamentation,0,75,False,11
827,66,1/16,911/16,446,0,ornamentation,0,75,False,11
831,67,3/16,57,447,0,match,0,75,True,11
1112,69,1/4,77,629,0,match,0,76,True,12
1115,69,1/8,309/4,630,0,repetition,0,76,False,12
1116,70,1/8,619/8,631,0,ornamentation,0,76,False,12
1117,67,1/8,155/2,632,0,match,0,76,False,12
1121,67,1/8,623/8,635,0,ornamentation,0,76,False,12
1125,67,1/8,78,636,0,repetition,0,76,False,12
1126,66,1/16,625/8,637,0,repetition,0,76,True,12
1125,67,1/8,78,636,0,repetition,0,77,True,13
1126,66,1/16,625/8,637,0,repetition,0,77,False,13
1127,64,1/16,1251/16,638,0,ornamentation,0,77,False,13
1129,66,1/16,313/4,639,0,repetition,0,77,False,13
1130,67,1/16,1253/16,640,0,ornamentation,0,77,False,13
1131,64,1/16,627/8,641,0,ornamentation,0,77,False,13
1132,66,1/16,1255/16,642,0,ornamentation,0,77,False,13
1137,67,1/8,157/2,643,0,match,0,77,True,13
1165,72,1/4,321/4,659,0,match,0,78,True,14
1170,72,1/8,645/8,661,0,ornamentation,0,78,False,14
1171,70,1/8,323/4,662,0,match,0,78,False,14
1172,69,1/8,647/8,663,0,match,0,78,False,14
1177,70,1/4,81,664,0,match,0,78,True,14
1182,70,1/8,163/2,666,0,match,0,79,True,15
1186,60,1/16,1309/16,670,0,ornamentation,0,79,False,15
1187,62,1/32,655/8,671,0,ornamentation,0,79,True,15
1186,60,1/16,1309/16,670,0,ornamentation,0,80,True,16
1187,62,1/32,655/8,671,0,ornamentation,0,80,False,16
1188,64,1/32,2621/32,672,0,ornamentation,0,80,False,16
1189,65,1/32,1311/16,673,0,ornamentation,0,80,False,16
1190,67,1/32,2623/32,674,0,ornamentation,0,80,False,16
1195,69,1/4,82,675,0,match,0,80,True,16
1195,69,1/4,82,675,0,match,0,81,True,17
1196,62,1/8,329/4,676,0,match,0,81,False,17
1197,64,1/8,659/8,677,0,match,0,81,False,17
1201,65,1/8,165/2,678,0,match,0,81,False,17
1202,67,1/8,661/8,679,0,match,0,81,False,17
1204,69,1/8,331/4,680,0,match,0,81,False,17
1205,70,1/8,663/8,681,0,ornamentation,0,81,False,17
1208,69,1/8,83,682,0,repetition,0,81,False,17
1209,67,1/8,665/8,683,0,match,0,81,False,17
1211,67,1/4,333/4,684,0,match,0,81,True,17
1211,67,1/4,333/4,684,0,match,0,82,True,18
1214,67,1/8,167/2,685,0,repetition,0,82,False,18
1219,67,1/8,335/4,688,0,repetition,0,82,False,18
1220,66,1/8,671/8,689,0,ornamentation,0,82,False,18
1224,67,1/4,84,690,0,match,0,82,True,18
198,60,1/8,33/2,123,1,match,1,83,True,0
201,58,1/16,133/8,124,1,ornamentation,0,83,False,0
202,60,1/16,267/16,125,1,ornamentation,0,83,False,0
203,62,1/16,67/4,126,1,ornamentation,0,83,False,0
204,60,1/16,269/16,127,1,ornamentation,0,83,False,0
205,58,1/16,135/8,128,1,ornamentation,0,83,False,0
206,57,1/16,271/16,129,1,ornamentation,0,83,False,0
