output_csv,sequence_length,count,sequence_ids
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab.csv,2,18,"10,24,40,41,45,46,50,56,57,61,63,70,71,73,74,81,90,91"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab.csv,4,33,"2,6,8,11,14,20,23,25,29,33,34,39,42,43,44,47,53,54,58,59,60,62,64,67,68,72,75,78,79,86,87,88,93"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab.csv,5,17,"0,3,5,12,15,16,21,31,49,52,55,65,69,76,80,85,92"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab.csv,6,24,"1,4,7,13,17,18,19,22,26,27,28,30,32,35,36,37,38,48,51,66,77,83,84,94"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab.csv,7,1,82
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab.csv,8,1,89
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab.csv,15,1,9
output/5253_02_praeter_rerum_seriem_desprez-1/fourstep/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab_fourstep.csv,4,25,"2,6,14,20,25,33,39,42,43,44,47,53,54,59,60,62,64,68,72,75,78,79,87,88,93"
output/5253_02_praeter_rerum_seriem_desprez-1/fourstep/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab_non_chord.csv,2,10,"10,45,50,56,57,61,71,73,81,90"
output/5253_02_praeter_rerum_seriem_desprez-1/fourstep/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab_non_chord.csv,4,24,"2,6,20,23,25,29,33,39,42,44,47,53,54,58,59,60,62,64,68,72,79,87,88,93"
output/5253_02_praeter_rerum_seriem_desprez-1/fourstep/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab_non_chord.csv,5,11,"5,12,15,16,31,49,55,69,80,85,92"
output/5253_02_praeter_rerum_seriem_desprez-1/fourstep/5253_02_praeter_rerum_seriem_desprez-1_tab_abtab_non_chord.csv,6,20,"1,4,7,13,17,18,19,22,26,27,30,36,37,38,48,51,66,77,84,94"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_raw.csv,4,44,"2,6,8,10,13,19,22,23,24,25,26,27,28,29,30,33,36,37,42,43,48,49,50,51,52,54,58,60,61,63,64,65,67,68,71,72,74,75,78,79,85,86,87,90"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_raw.csv,5,19,"0,3,5,11,14,15,20,40,53,56,59,62,66,69,73,76,80,84,89"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_raw.csv,6,24,"1,4,7,12,16,17,18,21,31,32,34,39,41,44,45,46,47,55,57,70,77,82,83,91"
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_raw.csv,7,1,81
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_raw.csv,8,1,88
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_raw.csv,9,1,38
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_raw.csv,15,1,9
output/5253_02_praeter_rerum_seriem_desprez-1/5253_02_praeter_rerum_seriem_desprez-1_tab_raw.csv,22,1,35
output/5253_02_praeter_rerum_seriem_desprez-1/fourstep/5253_02_praeter_rerum_seriem_desprez-1_tab_raw_fourstep.csv,4,29,"2,6,13,19,23,27,33,42,48,49,50,51,52,54,58,60,61,64,65,67,68,72,74,75,78,79,86,87,90"
output/5253_02_praeter_rerum_seriem_desprez-1/fourstep/5253_02_praeter_rerum_seriem_desprez-1_tab_raw_non_chord.csv,4,24,"2,6,19,25,27,37,42,48,50,52,54,60,61,63,64,65,67,68,72,74,79,86,87,90"
output/5253_02_praeter_rerum_seriem_desprez-1/fourstep/5253_02_praeter_rerum_seriem_desprez-1_tab_raw_non_chord.csv,5,11,"5,11,14,15,40,56,62,73,80,84,89"
output/5253_02_praeter_rerum_seriem_desprez-1/fourstep/5253_02_praeter_rerum_seriem_desprez-1_tab_raw_non_chord.csv,6,20,"1,4,7,12,16,17,18,21,31,32,39,45,46,47,55,57,70,77,83,91"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-4.csv,2,2,"6,9"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-4.csv,4,2,"4,5"
output/5253_02_praeter_rerum_seriem_desprez-1/voices/5253_02_praeter_rerum_seriem_desprez-1_voice-4.csv,5,2,"0,8"
