note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
1036;50;1/16;295/4;681;3;ornamentation;0;237;False;13;[non_monotonic]
1037;48;1/16;1181/16;682;3;ornamentation;0;237;False;13;[non_monotonic]
1038;50;1/32;591/8;683;3;ornamentation;0;237;True;13;[non_monotonic]
1037;48;1/16;1181/16;682;3;ornamentation;0;238;True;14;[monotonic_perfect_fifth_0_0]
1038;50;1/32;591/8;683;3;ornamentation;0;238;False;14;[monotonic_perfect_fifth_0_0]
1039;48;1/32;2365/32;684;3;ornamentation;0;238;False;14;[monotonic_perfect_fifth_0_0]
1040;47;1/32;1183/16;685;3;ornamentation;0;238;False;14;[monotonic_perfect_fifth_0_0]
1041;45;1/32;2367/32;686;3;ornamentation;0;238;False;14;[monotonic_perfect_fifth_0_0]
1042;43;1/4;74;687;3;match;0;238;True;14;[monotonic_perfect_fifth_0_0]
1060;50;1/8;151/2;697;3;match;2;239;True;15;[non_monotonic]
1063;52;1/32;605/8;698;3;ornamentation;0;239;False;15;[non_monotonic]
1064;50;1/32;2421/32;699;3;ornamentation;0;239;False;15;[non_monotonic]
1065;48;1/32;1211/16;700;3;ornamentation;0;239;False;15;[non_monotonic]
1066;50;1/32;2423/32;701;3;ornamentation;0;239;False;15;[non_monotonic]
1067;48;1/8;303/4;702;3;ornamentation;0;239;True;15;[non_monotonic]
1601;55;1/8;110;1067;3;match;1;249;True;25;[non_monotonic]
1603;57;1/32;881/8;1068;3;ornamentation;0;249;False;25;[non_monotonic]
1604;55;1/32;3525/32;1069;3;ornamentation;0;249;False;25;[non_monotonic]
1605;53;1/32;1763/16;1070;3;ornamentation;0;249;False;25;[non_monotonic]
1606;55;1/32;3527/32;1071;3;ornamentation;0;249;False;25;[non_monotonic]
1607;57;1/8;441/4;1072;3;match;1;249;True;25;[non_monotonic]
1702;54;1/16;1861/16;1146;3;ornamentation;0;251;True;27;[non_monotonic]
1703;55;1/32;931/8;1147;3;ornamentation;0;251;False;27;[non_monotonic]
1704;54;1/32;3725/32;1148;3;ornamentation;0;251;False;27;[non_monotonic]
1705;55;1/32;1863/16;1149;3;ornamentation;0;251;False;27;[non_monotonic]
1706;57;1/32;3727/32;1150;3;ornamentation;0;251;False;27;[non_monotonic]
1708;58;1/4;233/2;1151;3;match;3;251;True;27;[non_monotonic]
1858;43;1/4;513/4;1253;3;match;2;253;True;29;[non_monotonic]
1861;45;1/8;257/2;1254;3;match;2;253;False;29;[non_monotonic]
1864;43;1/8;1029/8;1255;3;ornamentation;0;253;False;29;[non_monotonic]
1865;45;1/8;515/4;1256;3;repetition;0;253;False;29;[non_monotonic]
1866;46;1/8;1031/8;1257;3;match;1;253;False;29;[non_monotonic]
1868;48;1/4;129;1258;3;match;2;253;True;29;[non_monotonic]
2053;43;1/4;565/4;1346;3;match;3;254;True;30;[non_monotonic]
2057;46;1/8;283/2;1347;3;match;3;254;False;30;[non_monotonic]
2061;45;1/8;1133/8;1348;3;ornamentation;0;254;False;30;[non_monotonic]
2062;46;1/8;567/4;1349;3;repetition;2;254;False;30;[non_monotonic]
2065;48;1/8;1135/8;1350;3;match;0;254;False;30;[non_monotonic]
2066;50;1/4;142;1351;3;match;3;254;True;30;[non_monotonic]
2163;57;1/16;2389/16;1397;3;ornamentation;0;256;True;32;[non_monotonic]
2164;58;1/32;1195/8;1398;3;ornamentation;0;256;False;32;[non_monotonic]
2165;57;1/32;4781/32;1399;3;ornamentation;0;256;False;32;[non_monotonic]
2166;58;1/32;2391/16;1400;3;ornamentation;0;256;False;32;[non_monotonic]
2167;60;1/32;4783/32;1401;3;ornamentation;0;256;False;32;[non_monotonic]
2168;58;1/8;299/2;1402;3;repetition;1;256;True;32;[non_monotonic]
