note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
200;66;1/16;285/16;149;2;ornamentation;0;3;True;[non_monotonic]
201;67;1/32;143/8;150;2;ornamentation;0;3;False;[non_monotonic]
202;66;1/32;573/32;151;2;ornamentation;0;3;False;[non_monotonic]
203;64;1/32;287/16;152;2;ornamentation;0;3;False;[non_monotonic]
204;66;1/32;575/32;153;2;ornamentation;0;3;False;[non_monotonic]
206;67;1/4;18;154;2;match;0;3;True;[non_monotonic]
246;61;1/16;333/16;187;2;ornamentation;0;7;True;[non_monotonic]
247;62;1/32;167/8;188;2;ornamentation;0;7;False;[non_monotonic]
248;61;1/32;669/32;189;2;ornamentation;0;7;False;[non_monotonic]
249;59;1/32;335/16;190;2;ornamentation;0;7;False;[non_monotonic]
250;61;1/32;671/32;191;2;ornamentation;0;7;False;[non_monotonic]
252;62;1/4;21;192;2;match;1;7;True;[non_monotonic]
