note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
19;72;1/16;37/16;16;0;ornamentation;0;1;True;[non_monotonic]
20;74;1/32;19/8;17;0;ornamentation;0;1;False;[non_monotonic]
21;72;1/32;77/32;18;0;ornamentation;0;1;False;[non_monotonic]
22;71;1/32;39/16;19;0;ornamentation;0;1;False;[non_monotonic]
23;72;1/32;79/32;20;0;ornamentation;0;1;False;[non_monotonic]
25;74;1/4;5/2;21;0;match;0;1;True;[non_monotonic]
33;71;1/16;53/16;26;0;ornamentation;0;3;True;[monotonic]
34;72;1/32;27/8;27;0;repetition;0;3;False;[monotonic]
35;71;1/32;109/32;28;0;ornamentation;0;3;False;[monotonic]
36;69;1/32;55/16;29;0;ornamentation;0;3;False;[monotonic]
37;67;1/32;111/32;30;0;ornamentation;0;3;False;[monotonic]
39;69;1/8;7/2;31;0;match;0;3;True;[monotonic]
58;71;1/8;19/4;47;0;match;0;5;True;[non_monotonic]
62;71;1/16;5;49;0;repetition;0;5;False;[non_monotonic]
63;69;1/16;81/16;50;0;ornamentation;0;5;False;[non_monotonic]
64;71;1/16;41/8;51;0;repetition;0;5;False;[non_monotonic]
65;72;1/16;83/16;52;0;ornamentation;0;5;False;[non_monotonic]
68;74;1/4;21/4;53;0;match;0;5;True;[non_monotonic]
154;74;1/4;27/2;113;0;match;0;6;True;[non_monotonic]
156;76;1/16;55/4;114;0;match;0;6;False;[non_monotonic]
157;74;1/16;221/16;115;0;ornamentation;0;6;False;[non_monotonic]
158;76;1/16;111/8;116;0;ornamentation;0;6;False;[non_monotonic]
159;77;1/16;223/16;117;0;ornamentation;0;6;False;[non_monotonic]
161;76;1/8;14;118;0;repetition;0;6;True;[non_monotonic]
253;74;1/4;21;192;0;match;0;8;True;[non_monotonic]
255;72;1/16;43/2;194;0;adaptation;0;8;False;[non_monotonic]
256;71;1/16;345/16;195;0;ornamentation;0;8;False;[non_monotonic]
257;69;1/16;173/8;196;0;ornamentation;0;8;False;[non_monotonic]
258;71;1/16;347/16;197;0;ornamentation;0;8;False;[non_monotonic]
260;72;1/4;87/4;198;0;match;0;8;True;[non_monotonic]
506;66;1/16;621/16;352;0;ornamentation;0;12;True;[non_monotonic]
507;67;1/32;311/8;353;0;adaptation;0;12;False;[non_monotonic]
508;66;1/32;1245/32;354;0;ornamentation;0;12;False;[non_monotonic]
509;64;1/32;623/16;355;0;ornamentation;0;12;False;[non_monotonic]
510;66;1/32;1247/32;356;0;ornamentation;0;12;False;[non_monotonic]
514;67;3/4;39;357;0;match;0;12;True;[non_monotonic]
