output_csv,duration,count,sequence_ids
output/3584_001_pleni_missa_hercules_josquin/3584_001_pleni_missa_hercules_josquin_tab_abtab.csv,1/8,1,1
output/3584_001_pleni_missa_hercules_josquin/3584_001_pleni_missa_hercules_josquin_tab_abtab.csv,1/4,2,"0,2"
output/3584_001_pleni_missa_hercules_josquin/fourstep/3584_001_pleni_missa_hercules_josquin_tab_abtab_non_chord.csv,1/8,1,1
output/3584_001_pleni_missa_hercules_josquin/fourstep/3584_001_pleni_missa_hercules_josquin_tab_abtab_non_chord.csv,1/4,1,2
output/3584_001_pleni_missa_hercules_josquin/voices/3584_001_pleni_missa_hercules_josquin_voice-0.csv,1/8,1,0
output/3584_001_pleni_missa_hercules_josquin/3584_001_pleni_missa_hercules_josquin_voices_merged.csv,1/8,1,0
