note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
262;55;1/8;39/2;171;3;repetition;2;6;True;[non_monotonic]
264;53;1/16;157/8;172;3;ornamentation;0;6;False;[non_monotonic]
265;55;1/16;315/16;173;3;ornamentation;0;6;False;[non_monotonic]
266;57;1/16;79/4;174;3;ornamentation;0;6;False;[non_monotonic]
267;55;1/16;317/16;175;3;ornamentation;0;6;False;[non_monotonic]
268;57;1/32;159/8;176;3;ornamentation;0;6;True;[non_monotonic]
267;55;1/16;317/16;175;3;ornamentation;0;7;True;[non_monotonic]
268;57;1/32;159/8;176;3;ornamentation;0;7;False;[non_monotonic]
269;55;1/32;637/32;177;3;ornamentation;0;7;False;[non_monotonic]
270;53;1/32;319/16;178;3;ornamentation;0;7;False;[non_monotonic]
271;55;1/32;639/32;179;3;ornamentation;0;7;False;[non_monotonic]
274;57;1/4;20;180;3;match;2;7;True;[non_monotonic]
433;58;1/16;493/16;272;3;ornamentation;0;9;True;[monotonic_perfect_fifth_0_1]
434;60;1/32;247/8;273;3;ornamentation;0;9;False;[monotonic_perfect_fifth_0_1]
435;58;1/32;989/32;274;3;ornamentation;0;9;False;[monotonic_perfect_fifth_0_1]
436;57;1/32;495/16;275;3;ornamentation;0;9;False;[monotonic_perfect_fifth_0_1]
437;55;1/32;991/32;276;3;ornamentation;0;9;False;[monotonic_perfect_fifth_0_1]
439;53;1/8;31;277;3;match;1;9;True;[monotonic_perfect_fifth_0_1]
653;57;1/16;721/16;412;3;ornamentation;0;16;True;[non_monotonic]
654;58;1/32;361/8;413;3;ornamentation;0;16;False;[non_monotonic]
655;57;1/32;1445/32;414;3;ornamentation;0;16;False;[non_monotonic]
656;58;1/32;723/16;415;3;ornamentation;0;16;False;[non_monotonic]
657;60;1/32;1447/32;416;3;ornamentation;0;16;False;[non_monotonic]
658;58;1/8;181/4;417;3;repetition;0;16;True;[non_monotonic]
