output_csv,sequence_length,count,sequence_ids
output/5702_benedicta-2/5702_benedicta-2_tab_abtab.csv,2,6,"7,15,16,18,20,25"
output/5702_benedicta-2/5702_benedicta-2_tab_abtab.csv,3,1,6
output/5702_benedicta-2/5702_benedicta-2_tab_abtab.csv,4,11,"2,4,10,11,12,13,17,19,23,24,26"
output/5702_benedicta-2/5702_benedicta-2_tab_abtab.csv,5,2,"14,22"
output/5702_benedicta-2/5702_benedicta-2_tab_abtab.csv,6,2,"0,1"
output/5702_benedicta-2/5702_benedicta-2_tab_abtab.csv,8,3,"5,9,21"
output/5702_benedicta-2/5702_benedicta-2_tab_abtab.csv,10,1,8
output/5702_benedicta-2/5702_benedicta-2_tab_abtab.csv,12,1,3
output/5702_benedicta-2/5702_benedicta-2_tab_abtab.csv,42,1,27
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_abtab_fourstep.csv,4,8,"2,4,10,12,13,17,19,24"
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_abtab_non_chord.csv,2,3,"7,15,16"
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_abtab_non_chord.csv,4,9,"2,4,10,12,13,17,19,23,24"
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_abtab_non_chord.csv,6,1,1
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_abtab_non_chord.csv,10,1,8
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_abtab_non_chord.csv,12,1,3
output/5702_benedicta-2/5702_benedicta-2_tab_raw.csv,4,9,"1,3,6,7,8,9,10,11,12"
output/5702_benedicta-2/5702_benedicta-2_tab_raw.csv,6,1,0
output/5702_benedicta-2/5702_benedicta-2_tab_raw.csv,8,1,4
output/5702_benedicta-2/5702_benedicta-2_tab_raw.csv,10,1,5
output/5702_benedicta-2/5702_benedicta-2_tab_raw.csv,12,1,2
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_raw_fourstep.csv,4,8,"1,3,6,7,8,9,10,12"
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_raw_non_chord.csv,4,9,"1,3,6,7,8,9,10,11,12"
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_raw_non_chord.csv,6,1,0
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_raw_non_chord.csv,10,1,5
output/5702_benedicta-2/fourstep/5702_benedicta-2_tab_raw_non_chord.csv,12,1,2
output/5702_benedicta-2/voices/5702_benedicta-2_voice-1.csv,4,2,"1,4"
output/5702_benedicta-2/voices/5702_benedicta-2_voice-1.csv,5,1,0
output/5702_benedicta-2/voices/5702_benedicta-2_voice-1.csv,7,1,3
output/5702_benedicta-2/voices/5702_benedicta-2_voice-1.csv,12,1,2
output/5702_benedicta-2/voices/5702_benedicta-2_voice-1_fourstep.csv,4,2,"1,4"
output/5702_benedicta-2/voices/5702_benedicta-2_voice-0.csv,1,1,0
output/5702_benedicta-2/voices/5702_benedicta-2_voice-0.csv,2,2,"3,8"
output/5702_benedicta-2/voices/5702_benedicta-2_voice-0.csv,3,1,4
output/5702_benedicta-2/voices/5702_benedicta-2_voice-0.csv,4,7,"1,5,6,7,9,10,11"
output/5702_benedicta-2/voices/5702_benedicta-2_voice-0.csv,8,1,2
output/5702_benedicta-2/voices/5702_benedicta-2_voice-0_fourstep.csv,4,6,"1,5,6,7,9,11"
output/5702_benedicta-2/5702_benedicta-2_voices_merged.csv,1,1,5
output/5702_benedicta-2/5702_benedicta-2_voices_merged.csv,2,2,"8,13"
output/5702_benedicta-2/5702_benedicta-2_voices_merged.csv,3,1,9
output/5702_benedicta-2/5702_benedicta-2_voices_merged.csv,4,9,"1,4,6,10,11,12,14,15,16"
output/5702_benedicta-2/5702_benedicta-2_voices_merged.csv,5,1,0
output/5702_benedicta-2/5702_benedicta-2_voices_merged.csv,7,1,3
output/5702_benedicta-2/5702_benedicta-2_voices_merged.csv,8,1,7
output/5702_benedicta-2/5702_benedicta-2_voices_merged.csv,12,1,2
output/5702_benedicta-2/fourstep/5702_benedicta-2_voices_merged_fourstep.csv,4,8,"1,4,6,10,11,12,14,16"
