note,pitch,duration,onset,chord,voice,category,voice_tab,sequence_id,is_context
4,57,1/4,1,4,1,match,0,0,True
5,55,1/8,5/4,5,1,ornamentation,0,0,False
6,57,1/8,11/8,6,1,ornamentation,0,0,False
7,58,1/2,3/2,7,1,match,0,0,True
142,64,1/4,29,89,1,match,1,1,True
143,62,1/8,117/4,90,1,ornamentation,0,1,False
144,64,1/8,235/8,91,1,ornamentation,0,1,False
145,65,1/2,59/2,92,1,match,0,1,True
326,62,1/4,119/2,185,1,match,1,2,True
330,60,1/8,481/8,188,1,ornamentation,0,2,False
331,58,1/8,241/4,189,1,ornamentation,0,2,False
332,57,1/8,483/8,190,1,ornamentation,0,2,False
333,55,1/4,121/2,191,1,match,0,2,True
