note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;four_step_comment
114;43;1/8;9;78;3;repetition;2;11;True;[non_monotonic]
115;51;1/8;9;78;2;repetition;1;11;True;[non_monotonic]
116;55;1/8;9;78;1;repetition;0;11;True;[non_monotonic]
117;50;1/16;73/8;79;2;ornamentation;0;11;False;[non_monotonic]
118;51;1/16;147/16;80;2;ornamentation;0;11;False;[non_monotonic]
119;53;1/16;37/4;81;2;adaptation;0;11;False;[non_monotonic]
120;51;1/16;149/16;82;1;ornamentation;0;11;False;[non_monotonic]
121;53;1/32;75/8;83;1;adaptation;0;11;True;[non_monotonic]
120;51;1/16;149/16;82;1;ornamentation;0;12;True;[monotonic]
121;53;1/32;75/8;83;1;adaptation;0;12;False;[monotonic]
122;51;1/32;301/32;84;2;ornamentation;0;12;False;[monotonic]
123;50;1/32;151/16;85;2;ornamentation;0;12;False;[monotonic]
124;48;1/32;303/32;86;2;ornamentation;0;12;False;[monotonic]
125;43;1/4;19/2;87;3;repetition;2;12;True;[monotonic]
126;51;1/4;19/2;87;2;match;1;12;True;[monotonic]
127;55;1/4;19/2;87;1;match;0;12;True;[monotonic]
129;51;1/4;10;89;2;match;2;13;True;[monotonic_perfect_fifth_0_2]
131;58;1/4;10;89;1;match;1;13;True;[monotonic_perfect_fifth_0_2]
130;55;1/4;10;89;0;match;0;13;True;[monotonic_perfect_fifth_0_2]
132;55;1/16;41/4;90;1;ornamentation;0;13;False;[monotonic_perfect_fifth_0_2]
133;57;1/16;165/16;91;1;ornamentation;0;13;False;[monotonic_perfect_fifth_0_2]
134;58;1/16;83/8;92;1;ornamentation;0;13;False;[monotonic_perfect_fifth_0_2]
135;60;1/16;167/16;93;1;ornamentation;0;13;False;[monotonic_perfect_fifth_0_2]
136;43;3/16;21/2;94;3;match;3;13;True;[monotonic_perfect_fifth_0_2]
137;50;3/16;21/2;94;2;match;2;13;True;[monotonic_perfect_fifth_0_2]
139;58;3/16;21/2;94;1;match;1;13;True;[monotonic_perfect_fifth_0_2]
138;55;3/16;21/2;94;0;repetition;0;13;True;[monotonic_perfect_fifth_0_2]
168;41;1/8;25/2;116;3;match;3;17;True;[non_monotonic]
169;53;1/8;25/2;116;2;match;2;17;True;[non_monotonic]
170;56;1/8;25/2;116;1;repetition;1;17;True;[non_monotonic]
171;60;1/8;25/2;116;0;match;0;17;True;[non_monotonic]
172;55;1/16;101/8;117;1;ornamentation;0;17;False;[non_monotonic]
173;56;1/16;203/16;118;1;ornamentation;0;17;False;[non_monotonic]
174;58;1/16;51/4;119;1;adaptation;0;17;False;[non_monotonic]
175;56;1/16;205/16;120;0;ornamentation;0;17;False;[non_monotonic]
176;58;1/32;103/8;121;0;adaptation;0;17;True;[non_monotonic]
175;56;1/16;205/16;120;0;ornamentation;0;18;True;[monotonic_perfect_fifth_0_1]
176;58;1/32;103/8;121;0;adaptation;0;18;False;[monotonic_perfect_fifth_0_1]
177;56;1/32;413/32;122;1;ornamentation;0;18;False;[monotonic_perfect_fifth_0_1]
178;55;1/32;207/16;123;1;ornamentation;0;18;False;[monotonic_perfect_fifth_0_1]
179;53;1/32;415/32;124;1;ornamentation;0;18;False;[monotonic_perfect_fifth_0_1]
180;44;3/16;13;125;3;match;3;18;True;[monotonic_perfect_fifth_0_1]
181;48;3/16;13;125;2;match;2;18;True;[monotonic_perfect_fifth_0_1]
182;51;3/16;13;125;1;match;1;18;True;[monotonic_perfect_fifth_0_1]
183;60;3/16;13;125;0;match;0;18;True;[monotonic_perfect_fifth_0_1]
228;41;1/8;35/2;152;3;match;2;22;True;[non_monotonic]
229;48;1/8;35/2;152;2;repetition;1;22;True;[non_monotonic]
230;56;1/8;35/2;152;0;match;0;22;True;[non_monotonic]
231;50;1/32;141/8;153;2;ornamentation;0;22;False;[non_monotonic]
232;48;1/32;565/32;154;2;ornamentation;0;22;False;[non_monotonic]
233;46;1/32;283/16;155;2;ornamentation;0;22;False;[non_monotonic]
234;48;1/32;567/32;156;2;ornamentation;0;22;False;[non_monotonic]
235;50;1/4;71/4;157;2;match;0;22;True;[non_monotonic]
248;50;1/16;301/16;167;2;ornamentation;0;24;True;[non_monotonic]
249;51;1/32;151/8;168;2;ornamentation;0;24;False;[non_monotonic]
250;50;1/32;605/32;169;2;ornamentation;0;24;False;[non_monotonic]
251;51;1/32;303/16;170;2;ornamentation;0;24;False;[non_monotonic]
252;53;1/32;607/32;171;2;ornamentation;0;24;False;[non_monotonic]
253;48;1/8;19;172;3;repetition;1;24;True;[non_monotonic]
254;51;1/8;19;172;2;repetition;0;24;True;[non_monotonic]
262;45;1/8;157/8;177;3;ornamentation;0;26;True;[non_monotonic]
263;46;1/16;79/4;178;3;repetition;0;26;False;[non_monotonic]
264;45;1/16;317/16;179;3;ornamentation;0;26;False;[non_monotonic]
265;43;1/16;159/8;180;3;ornamentation;0;26;False;[non_monotonic]
266;45;1/16;319/16;181;3;ornamentation;0;26;False;[non_monotonic]
267;46;1/8;20;182;3;match;2;26;True;[non_monotonic]
268;46;1/8;20;182;2;match;1;26;True;[non_monotonic]
269;53;1/8;20;182;1;match;0;26;True;[non_monotonic]
300;53;1/4;91/4;203;1;match;0;30;True;[non_monotonic_chords]
301;46;1/8;23;204;2;match;1;30;False;[non_monotonic_chords]
302;62;1/8;23;204;0;match;0;30;False;[non_monotonic_chords]
303;60;1/8;185/8;205;0;ornamentation;0;30;False;[non_monotonic_chords]
304;58;1/8;93/4;206;1;match;1;30;False;[non_monotonic_chords]
305;62;1/8;93/4;206;0;repetition;0;30;False;[non_monotonic_chords]
306;63;1/8;187/8;207;0;match;0;30;False;[non_monotonic_chords]
307;56;1/4;47/2;208;1;match;1;30;True;[non_monotonic_chords]
308;65;1/4;47/2;208;0;match;0;30;True;[non_monotonic_chords]
348;41;1/8;53/2;234;3;match;1;36;True;[non_monotonic]
349;56;1/8;53/2;234;1;repetition;0;36;True;[non_monotonic]
350;58;1/32;213/8;235;1;ornamentation;0;36;False;[non_monotonic]
351;56;1/32;853/32;236;1;ornamentation;0;36;False;[non_monotonic]
352;55;1/32;427/16;237;1;ornamentation;0;36;False;[non_monotonic]
353;56;1/32;855/32;238;1;ornamentation;0;36;False;[non_monotonic]
354;39;1/4;107/4;239;3;match;1;36;True;[non_monotonic]
355;55;1/4;107/4;239;1;match;0;36;True;[non_monotonic]
392;53;1/4;59/2;260;2;match;2;42;True;[non_monotonic_chords]
393;56;1/4;59/2;260;1;match;1;42;True;[non_monotonic_chords]
394;68;1/4;59/2;260;0;match;0;42;True;[non_monotonic_chords]
395;39;1/8;119/4;261;3;match;3;42;False;[non_monotonic_chords]
396;51;1/8;119/4;261;2;match;2;42;False;[non_monotonic_chords]
397;58;1/8;119/4;261;1;match;1;42;False;[non_monotonic_chords]
398;67;1/8;119/4;261;0;match;0;42;False;[non_monotonic_chords]
399;68;1/8;239/8;262;0;ornamentation;0;42;False;[non_monotonic_chords]
400;39;1/8;30;263;3;repetition;3;42;False;[non_monotonic_chords]
401;55;1/8;30;263;2;match;2;42;False;[non_monotonic_chords]
402;58;1/8;30;263;1;repetition;1;42;False;[non_monotonic_chords]
403;67;1/8;30;263;0;repetition;0;42;False;[non_monotonic_chords]
404;41;1/8;241/8;264;3;match;2;42;False;[non_monotonic_chords]
405;56;1/8;241/8;264;1;match;1;42;False;[non_monotonic_chords]
406;65;1/8;241/8;264;0;match;0;42;False;[non_monotonic_chords]
407;43;1/4;121/4;265;3;match;2;42;True;[non_monotonic_chords]
408;58;1/4;121/4;265;1;match;1;42;True;[non_monotonic_chords]
409;63;1/4;121/4;265;0;match;0;42;True;[non_monotonic_chords]
454;48;1/8;131/4;288;3;match;1;48;True;[non_monotonic]
455;52;1/8;131/4;288;1;match;0;48;True;[non_monotonic]
456;53;1/32;263/8;289;1;ornamentation;0;48;False;[non_monotonic]
457;52;1/32;1053/32;290;1;ornamentation;0;48;False;[non_monotonic]
458;50;1/32;527/16;291;1;ornamentation;0;48;False;[non_monotonic]
